Concept1,Concept2,AdamicAdarScore
C168090291,C125112378,2.088435661118755
C168090291,C190269828,2.0964445921052692
C168090291,C199185054,2.6322157395645847
C168090291,C136197465,2.541197287012192
C168090291,C114852677,1.828156112243923
C168090291,C185544564,2.9698216882947834
C168090291,C522805319,1.2985310036550555
C168090291,C127413603,2.3523992182736184
C168090291,C2780310539,5.041761549208958
C168090291,C44838205,1.0911864762468049
C168090291,C32546565,1.2985310036550555
C168090291,C32270708,1.543944824418981
C168090291,C120314980,1.3027197877389818
C168090291,C182953411,4.216915240264958
C168090291,C111919701,6.234934837887811
C168090291,C66601787,1.4900852116263936
C168090291,C2776459999,3.877042065087024
C168090291,C143724316,1.0911864762468049
C168090291,C97355855,3.8608957572676954
C168090291,C147120987,1.3195588410099706
C168090291,C158456648,4.200805808752787
C168090291,C206003972,1.128144409799936
C168090291,C114671716,1.906817470331916
C168090291,C202444582,1.4788889103247358
C168090291,C29248071,2.064766652550472
C168090291,C144271403,2.064766652550472
C168090291,C62850752,0.8931953171410625
C168090291,C190463098,5.340621245331046
C168090291,C125411270,3.877042065087024
C168090291,C113603373,0.8958059162258186
C168090291,C157486923,3.877042065087024
C168090291,C2776257435,2.3258437583340283
C168090291,C2780586882,3.55618479923088
C168090291,C195545963,3.877042065087024
C168090291,C153946474,1.2985310036550555
C168090291,C169268690,1.5005671209251548
C168090291,C153294291,1.5420933344082153
C168090291,C142465778,3.0492219530771636
C168090291,C86339819,3.0855411543240208
C168090291,C547195049,2.19786142114749
C168090291,C55615164,2.5030542315563213
C168090291,C118552586,1.2985310036550555
C168090291,C2780801425,2.0004431955186557
C168090291,C113775141,1.9159343033681093
C168090291,C151730666,1.0911864762468049
C168090291,C33332235,3.466450073107178
C168090291,C78902741,1.2985310036550555
C168090291,C2778870898,3.258175636392643
C168090291,C179061269,2.064766652550472
C168090291,C80444323,6.607950555476011
C168090291,C41895202,5.2831246875182325
C168090291,C18762648,0.8931953171410625
C168090291,C159149176,2.19786142114749
C168090291,C26517878,3.2640534209169685
C168090291,C204030448,2.1331948674573082
C168090291,C21690051,1.3195588410099706
C168090291,C98045186,2.4820861760314203
C168090291,C506630978,2.9698216882947834
C168090291,C46141821,1.2985310036550555
C168090291,C19271316,4.36422756395287
C168090291,C78336883,1.5806062667513403
C168090291,C103088060,3.0855411543240208
C168090291,C45374587,5.644897988544592
C168090291,C21200559,1.2985310036550555
C168090291,C104434177,3.4864392840373672
C168090291,C58053490,7.779571777030793
C168090291,C71924100,2.634474481369903
C168090291,C24326235,1.2985310036550555
C168090291,C2780009758,4.020501949426881
C168090291,C27753989,4.568026858458916
C168090291,C42704618,3.8608957572676954
C168090291,C9652623,1.4788889103247358
C168090291,C521332185,1.5420933344082153
C168090291,C159317903,6.032690003088478
C168090291,C89298294,1.4788889103247358
C168090291,C150724011,0.8931953171410625
C168090291,C62611344,2.327378934758854
C168090291,C18480692,0.8958059162258186
C168090291,C24890656,1.5806062667513403
C168090291,C74939445,3.8461268933027832
C168090291,C95013731,4.237674060315617
C168090291,C67820243,1.9450857277021878
C168090291,C2781181686,4.825347377910135
C168090291,C15706264,3.1655401522197897
C168090291,C2778204307,1.5005671209251548
C168090291,C91275184,0.8931953171410625
C168090291,C204530211,1.5420933344082153
C168090291,C77088390,4.662178960406635
C168090291,C185592680,4.138745846836182
C168090291,C108225325,1.4788889103247358
C168090291,C178790620,2.1331948674573082
C168090291,C2985568454,1.7948532580249792
C168090291,C78203541,2.5153378086559277
C168090291,C131671149,2.064766652550472
C168090291,C177731217,1.2937967094314327
C168090291,C77805123,1.2985310036550555
C168090291,C15336307,1.5806062667513403
C168090291,C76790566,0.8931953171410625
C168090291,C162967359,2.1331948674573082
C168090291,C119599485,1.9443967987187345
C168090291,C17744445,2.748300457844556
C168090291,C48103436,3.8450419474597575
C168090291,C520434653,2.5970606839114625
C168090291,C2987822364,4.1751598930403615
C168090291,C149635348,2.314652762696002
C168090291,C58312451,2.314652762696002
C168090291,C2778496695,2.0004431955186557
C168090291,C204787440,2.634474481369903
C168090291,C144237770,2.0004431955186557
C168090291,C207579572,0.8958059162258186
C168090291,C144901912,4.5645007830375
C168090291,C50820777,2.785965634826574
C168090291,C2779832538,1.5806062667513403
C168090291,C2780385302,1.9443967987187345
C168090291,C2778361524,3.38828883595472
C168090291,C117251300,1.5420933344082153
C168090291,C78854221,1.0852675070707942
C168090291,C94915269,1.5806062667513403
C168090291,C135402231,1.0852675070707942
C168090291,C122527463,4.466033708906821
C168090291,C161166931,2.872205659023029
C168090291,C190475519,1.7152764112214758
C168090291,C48983235,1.2937967094314327
C168090291,C38652104,3.2640534209169685
C168090291,C71799126,1.543944824418981
C168090291,C179371143,1.9450857277021878
C168090291,C169460222,3.4405889844628508
C168090291,C199539241,2.748300457844556
C168090291,C166733315,1.3116063308448638
C168090291,C69497775,1.507285832529102
C168090291,C145148216,0.8931953171410625
C168090291,C126255220,1.9450857277021878
C168090291,C192061203,2.064766652550472
C168090291,C20593774,5.531291163732155
C168090291,C130787639,1.9450857277021878
C168090291,C177142836,2.0004431955186557
C168090291,C208081375,0.8958059162258186
C168090291,C74130334,1.4788889103247358
C168090291,C158448853,3.0855411543240208
C168090291,C2779960059,5.041761549208958
C168090291,C39927690,3.877042065087024
C168090291,C102565666,2.1837688797932184
C168090291,C124657808,1.6900287117701305
C168090291,C181500209,2.314652762696002
C168090291,C2781089630,2.752718752057909
C168090291,C142724271,2.634474481369903
C168090291,C138268822,2.131301962860534
C168090291,C163716315,2.5240286721684146
C168090291,C68717125,4.211003513938181
C168090291,C59500034,2.8596416024848046
C168090291,C2778184138,1.7187140564536874
C168090291,C94375191,2.6427778489417584
C168090291,C178596936,1.3911446759063646
C168090291,C205049153,1.082656907986038
C168090291,C95466800,4.426010039406813
C168090291,C22984246,5.338347968758031
C168090291,C17020691,3.0855411543240208
C168090291,C187678412,2.7523370884575864
C168090291,C132525143,1.3116063308448638
C168090291,C115260700,1.2985310036550555
C168090291,C2776175482,2.785965634826574
C168090291,C158622935,1.0852675070707942
C168090291,C32891209,3.4236694658103106
C168090291,C31872934,2.0149509700480075
C168090291,C184551789,1.828156112243923
C168090291,C131017901,2.81142969901253
C168090291,C49040817,1.8854092717911166
C168090291,C91717678,4.74086807267451
C168090291,C556910895,1.2985310036550555
C168090291,C119382340,1.3195588410099706
C168090291,C116696211,1.3195588410099706
C168090291,C154255573,3.633782197371395
C168090291,C120665830,4.213981563760074
C168090291,C181543814,2.481572352562733
C168090291,C152026323,3.741092192357169
C168090291,C2776760102,3.0855411543240208
C168090291,C71191651,1.684751379644483
C168090291,C2777288060,2.5326141698277502
C168090291,C28855332,2.2072136070123776
C168090291,C32022120,3.068760806204877
C168090291,C2776261394,1.6937433142425395
C168090291,C2776646148,1.5420933344082153
C168090291,C124148022,4.913537560853825
C168090291,C177148314,1.7350013566613365
C168090291,C155675718,2.12150372319191
C168090291,C33980943,0.8958059162258186
C168090291,C194975256,2.5030542315563213
C168090291,C192122513,1.7948532580249792
C168090291,C165330911,1.5005671209251548
C168090291,C44280652,2.0176177030888987
C168090291,C62641251,2.19786142114749
C168090291,C147323434,2.6168069339008047
C168090291,C15744967,1.2985310036550555
C168090291,C55493867,3.0855411543240208
C168090291,C163173736,1.7187140564536874
C168090291,C150365167,1.3195588410099706
C168090291,C31402856,2.064766652550472
C168090291,C15190523,2.064766652550472
C168090291,C2776029896,1.2985310036550555
C168090291,C118704821,2.5866847888260898
C168090291,C104317684,3.0855411543240208
C168090291,C173608175,3.179587038080516
C168090291,C26873012,3.258175636392643
C168090291,C5484521,1.2985310036550555
C168090291,C20788544,3.379711972952591
C168090291,C147789679,1.082656907986038
C168090291,C183968085,4.404849161606155
C168090291,C86803240,1.0911864762468049
C168090291,C153385146,1.5420933344082153
C168090291,C36503486,2.19786142114749
C168090291,C177264268,3.520447753810051
C168090291,C178489894,2.526501650480662
C168090291,C203103908,3.040898279439042
C168090291,C48044578,1.9443967987187345
C168090291,C3079626,1.0852675070707942
C168090291,C23576306,1.828156112243923
C168090291,C89143813,4.824289099024892
C168090291,C106978608,2.0964445921052692
C168090291,C155194400,0.8931953171410625
C168090291,C89394759,1.5420933344082153
C168090291,C168834538,1.5806062667513403
C168090291,C77618280,3.05433157251796
C168090291,C12296473,1.828156112243923
C168090291,C29169072,0.8931953171410625
C168090291,C63540848,1.3027197877389818
C168090291,C58849907,3.9954310539546256
C168090291,C113494165,2.0004431955186557
C168090291,C121477167,1.4788889103247358
C168090291,C138622882,1.082656907986038
C168090291,C169345407,1.9444509711003146
C168090291,C128108043,2.088435661118755
C168090291,C761482,2.739176628350882
C168090291,C166689943,1.828156112243923
C168090291,C184779094,2.0964445921052692
C168090291,C131935069,2.3258437583340283
C208081375,C125112378,1.0951171032683218
C208081375,C190269828,0.8958059162258185
C208081375,C199185054,0.8958059162258185
C208081375,C136197465,1.0951171032683218
C208081375,C114852677,0.706344325380843
C208081375,C185544564,0.8958059162258185
C208081375,C522805319,0.706344325380843
C208081375,C127413603,0.9056555124233463
C208081375,C41241483,1.3424550502183732
C208081375,C2780310539,0.8958059162258185
C208081375,C44838205,0.9056555124233463
C208081375,C32546565,0.706344325380843
C208081375,C32270708,0.8958059162258185
C208081375,C120314980,0.9056555124233463
C208081375,C182953411,1.3424550502183732
C208081375,C111919701,1.3424550502183732
C208081375,C66601787,0.706344325380843
C208081375,C2776459999,0.8958059162258185
C208081375,C143724316,0.9056555124233463
C208081375,C97355855,1.0951171032683218
C208081375,C64775481,0.8958059162258185
C208081375,C147120987,0.9056555124233463
C208081375,C158456648,1.0951171032683218
C208081375,C206003972,0.8958059162258185
C208081375,C114671716,1.3424550502183732
C208081375,C202444582,1.14314386317587
C208081375,C29248071,0.9056555124233463
C208081375,C144271403,0.9056555124233463
C208081375,C62850752,0.706344325380843
C208081375,C184720557,1.3424550502183732
C208081375,C190463098,1.3424550502183732
C208081375,C125411270,0.8958059162258185
C208081375,C157486923,0.8958059162258185
C208081375,C2776257435,0.8958059162258185
C208081375,C2780586882,0.9056555124233463
C208081375,C195545963,0.8958059162258185
C208081375,C153946474,0.706344325380843
C208081375,C169268690,0.8958059162258185
C208081375,C153294291,0.8958059162258185
C208081375,C142465778,1.1529934593733977
C208081375,C86339819,0.706344325380843
C208081375,C547195049,0.9056555124233463
C208081375,C55615164,0.9056555124233463
C208081375,C118552586,0.706344325380843
C208081375,C2780801425,0.706344325380843
C208081375,C113775141,0.9056555124233463
C208081375,C151730666,0.9056555124233463
C208081375,C33332235,1.0951171032683218
C208081375,C78902741,0.706344325380843
C208081375,C2778870898,1.0951171032683218
C208081375,C179061269,0.9056555124233463
C208081375,C80444323,1.0951171032683218
C208081375,C41895202,1.0951171032683218
C208081375,C18762648,0.9536822723308944
C208081375,C159149176,0.9056555124233463
C208081375,C26517878,1.0951171032683218
C208081375,C204030448,1.0951171032683218
C208081375,C21690051,0.9056555124233463
C208081375,C98045186,1.1529934593733977
C208081375,C506630978,0.8958059162258185
C208081375,C46141821,0.706344325380843
C208081375,C19271316,1.0951171032683218
C208081375,C78336883,0.8958059162258185
C208081375,C103088060,0.706344325380843
C208081375,C45374587,1.0951171032683218
C208081375,C21200559,0.706344325380843
C208081375,C104434177,1.0951171032683218
C208081375,C75553542,0.8958059162258185
C208081375,C71924100,1.0951171032683218
C208081375,C24326235,0.706344325380843
C208081375,C169699857,1.3424550502183732
C208081375,C2780009758,0.8958059162258185
C208081375,C27753989,0.9056555124233463
C208081375,C42704618,1.0951171032683218
C208081375,C9652623,1.14314386317587
C208081375,C521332185,0.8958059162258185
C208081375,C159317903,1.0951171032683218
C208081375,C89298294,1.14314386317587
C208081375,C24495805,0.8958059162258185
C208081375,C150724011,0.706344325380843
C208081375,C62611344,0.8958059162258185
C208081375,C18480692,0.8958059162258185
C208081375,C24890656,0.8958059162258185
C208081375,C74939445,1.3424550502183732
C208081375,C95013731,0.8958059162258185
C208081375,C67820243,0.9056555124233463
C208081375,C2781181686,1.0951171032683218
C208081375,C137019171,1.3424550502183732
C208081375,C111472728,1.0951171032683218
C208081375,C15706264,1.0951171032683218
C208081375,C2778204307,0.8958059162258185
C208081375,C91275184,0.9536822723308944
C208081375,C204530211,0.8958059162258185
C208081375,C15184713,1.3424550502183732
C208081375,C52622258,0.8958059162258185
C208081375,C77088390,1.0951171032683218
C208081375,C185592680,1.0951171032683218
C208081375,C108225325,1.14314386317587
C208081375,C178790620,1.0951171032683218
C208081375,C2985568454,0.9056555124233463
C208081375,C78203541,1.0951171032683218
C208081375,C131671149,0.9056555124233463
C208081375,C177731217,0.8958059162258185
C208081375,C77805123,0.706344325380843
C208081375,C15336307,0.8958059162258185
C208081375,C76790566,0.706344325380843
C208081375,C162967359,1.0951171032683218
C208081375,C119599485,0.9056555124233463
C208081375,C99498987,0.8958059162258185
C208081375,C17744445,1.0951171032683218
C208081375,C48103436,1.0951171032683218
C208081375,C520434653,1.3424550502183732
C208081375,C2987822364,0.8958059162258185
C208081375,C149635348,0.8958059162258185
C208081375,C58312451,0.8958059162258185
C208081375,C2778496695,0.706344325380843
C208081375,C204787440,1.0951171032683218
C208081375,C144237770,0.706344325380843
C208081375,C207579572,0.8958059162258185
C208081375,C144901912,1.3424550502183732
C208081375,C50820777,1.0951171032683218
C208081375,C45483111,0.8958059162258185
C208081375,C2779832538,0.8958059162258185
C208081375,C2780385302,0.9056555124233463
C208081375,C2778361524,0.8958059162258185
C208081375,C43682372,1.0951171032683218
C208081375,C117251300,0.8958059162258185
C208081375,C78854221,0.8958059162258185
C208081375,C180214583,0.8958059162258185
C208081375,C94915269,1.0951171032683218
C208081375,C151201525,0.8958059162258185
C208081375,C5320026,1.3424550502183732
C208081375,C135402231,0.8958059162258185
C208081375,C122527463,1.3424550502183732
C208081375,C184049767,0.8958059162258185
C208081375,C2779843651,1.0951171032683218
C208081375,C161166931,1.1529934593733977
C208081375,C190475519,1.1529934593733977
C208081375,C48983235,0.8958059162258185
C208081375,C33923547,1.3424550502183732
C208081375,C38652104,1.0951171032683218
C208081375,C71799126,0.8958059162258185
C208081375,C179371143,0.9056555124233463
C208081375,C169460222,1.0951171032683218
C208081375,C199539241,1.0951171032683218
C208081375,C166733315,0.8958059162258185
C208081375,C69497775,0.9056555124233463
