Concept1,Concept2,AdamicAdarScore
C168090291,C177142836,1.7390315631139777
C168090291,C208081375,0.9221169767315531
C168090291,C190269828,2.1637050369937367
C168090291,C125112378,2.1457724874161967
C168090291,C158448853,3.1342070332400858
C168090291,C199185054,2.705223172036313
C168090291,C136197465,2.6062151669480738
C168090291,C2779960059,5.14248826450004
C168090291,C114852677,1.8866586862394474
C168090291,C39927690,3.9645039093694514
C168090291,C185544564,3.035275020409577
C168090291,C102565666,2.2279039716100497
C168090291,C127413603,1.9936307073093493
C168090291,C522805319,1.3273956289117288
C168090291,C2780310539,5.14248826450004
C168090291,C181500209,2.384300674197629
C168090291,C44838205,1.1184932273003891
C168090291,C32546565,1.3273956289117288
C168090291,C32270708,1.158294314007843
C168090291,C182953411,3.8049903938262615
C168090291,C111919701,6.360134868493729
C168090291,C2781089630,2.601922854383138
C168090291,C2776459999,3.9645039093694514
C168090291,C143724316,1.1184932273003891
C168090291,C97355855,3.551236902167753
C168090291,C138268822,2.1870595089552927
C168090291,C142724271,1.6257877387947421
C168090291,C163716315,2.601486349756613
C168090291,C158456648,3.453754669900009
C168090291,C68717125,3.453521013079664
C168090291,C206003972,1.158294314007843
C168090291,C114671716,1.9650335988287984
C168090291,C202444582,1.1163862478311986
C168090291,C59500034,2.934742616991015
C168090291,C29248071,2.105926941239428
C168090291,C144271403,2.105926941239428
C168090291,C2778184138,1.7645374679832848
C168090291,C190463098,5.458576209713483
C168090291,C125411270,3.9645039093694514
C168090291,C113603373,0.9221169767315531
C168090291,C94375191,2.699319000407964
C168090291,C205049153,1.1153107697369868
C168090291,C157486923,3.9645039093694514
C168090291,C95466800,3.5637030308457422
C168090291,C22984246,3.8090168839807705
C168090291,C2780586882,3.6374033435420965
C168090291,C195545963,3.9645039093694514
C168090291,C153946474,1.3273956289117288
C168090291,C169268690,1.55355689905159
C168090291,C187678412,2.823837347133583
C168090291,C17020691,3.1342070332400858
C168090291,C115260700,1.3273956289117288
C168090291,C2776175482,2.853618097613274
C168090291,C142465778,3.1227256834680484
C168090291,C158622935,1.1163862478311986
C168090291,C32891209,3.504586062430226
C168090291,C86339819,3.1342070332400858
C168090291,C547195049,2.2428634580210436
C168090291,C55615164,2.553894770546619
C168090291,C2524010,1.7390315631139777
C168090291,C118552586,1.3273956289117288
C168090291,C2780801425,1.7390315631139777
C168090291,C151730666,1.1184932273003891
C168090291,C113775141,1.7719518008491137
C168090291,C33332235,3.3172685528005568
C168090291,C184551789,1.8866586862394474
C168090291,C131017901,2.879098578766075
C168090291,C78902741,1.3273956289117288
C168090291,C2778870898,2.941400509312603
C168090291,C49040817,1.946016716543695
C168090291,C91717678,4.853232494086108
C168090291,C556910895,1.3273956289117288
C168090291,C179061269,2.105926941239428
C168090291,C80444323,6.736678934358165
C168090291,C154255573,3.4966702216429284
C168090291,C41895202,5.383851402809315
C168090291,C120665830,3.89130232584254
C168090291,C18762648,0.9192272028137177
C168090291,C181543814,1.8866586862394474
C168090291,C159149176,2.2428634580210436
C168090291,C152026323,2.72681887567161
C168090291,C2776760102,3.1342070332400858
C168090291,C26517878,3.3348411623065872
C168090291,C98045186,2.5387615656590583
C168090291,C506630978,3.035275020409577
C168090291,C71191651,1.7405738973549363
C168090291,C2777288060,2.1637050369937367
C168090291,C46141821,1.3273956289117288
C168090291,C19271316,4.466536753944267
C168090291,C78336883,1.6257877387947421
C168090291,C103088060,3.1342070332400858
C168090291,C45374587,5.761581247412484
C168090291,C21200559,1.3273956289117288
C168090291,C28855332,1.7390315631139777
C168090291,C32022120,3.1297448140607185
C168090291,C104434177,2.5840186167307997
C168090291,C58053490,7.649902848822976
C168090291,C124148022,5.01385067328018
C168090291,C71924100,1.6257877387947421
C168090291,C24326235,1.3273956289117288
C168090291,C177148314,1.7740497854628479
C168090291,C2780009758,3.1342070332400858
C168090291,C27753989,4.663129312583956
C168090291,C155675718,2.1915587992386945
C168090291,C33980943,0.9221169767315531
C168090291,C194975256,2.553894770546619
C168090291,C42704618,3.551236902167753
C168090291,C192122513,1.8291893310206957
C168090291,C9652623,1.1163862478311986
C168090291,C44280652,2.0827422531627167
C168090291,C159317903,6.207553387061542
C168090291,C62611344,2.387189342672875
C168090291,C18480692,0.9221169767315531
C168090291,C62641251,2.2428634580210436
C168090291,C24890656,1.6257877387947421
C168090291,C74939445,3.74457204560118
C168090291,C95013731,3.504586062430226
C168090291,C67820243,1.989220819519019
C168090291,C2781181686,4.293454473919695
C168090291,C147323434,1.7390315631139777
C168090291,C15744967,1.3273956289117288
C168090291,C163173736,1.7645374679832848
C168090291,C2778204307,1.55355689905159
C168090291,C15706264,2.592632161861634
C168090291,C55493867,3.1342070332400858
C168090291,C31402856,2.105926941239428
C168090291,C15190523,2.105926941239428
C168090291,C91275184,0.9192272028137177
C168090291,C2776029896,1.3273956289117288
C168090291,C118704821,2.64919871121893
C168090291,C104317684,3.1342070332400858
C168090291,C173608175,3.267435839747801
C168090291,C77088390,3.1342070332400858
C168090291,C185592680,3.3302906001633548
C168090291,C26873012,2.941400509312603
C168090291,C2985568454,1.8291893310206957
C168090291,C78203541,2.1457724874161967
C168090291,C5484521,1.3273956289117288
C168090291,C131671149,2.105926941239428
C168090291,C177731217,1.3329329499224962
C168090291,C147789679,1.1153107697369868
C168090291,C183968085,4.502555934441347
C168090291,C77805123,1.3273956289117288
C168090291,C15336307,1.6257877387947421
C168090291,C119599485,1.5792854865092505
C168090291,C86803240,1.1184932273003891
C168090291,C17744445,1.989220819519019
C168090291,C48103436,3.9436948036349015
C168090291,C520434653,2.1637050369937367
C168090291,C36503486,2.2428634580210436
C168090291,C177264268,3.5775900826505604
C168090291,C2987822364,4.276106894920059
C168090291,C149635348,2.384300674197629
C168090291,C178489894,2.5957331611758234
C168090291,C58312451,2.384300674197629
C168090291,C203103908,2.8952295613018837
C168090291,C2778496695,1.7390315631139777
C168090291,C144237770,1.7390315631139777
C168090291,C207579572,0.9221169767315531
C168090291,C144901912,4.440455186414148
C168090291,C50820777,2.853618097613274
C168090291,C204787440,1.6257877387947421
C168090291,C3079626,1.1163862478311986
C168090291,C2779832538,1.6257877387947421
C168090291,C23576306,1.8866586862394474
C168090291,C89143813,4.188268409225
C168090291,C106978608,2.1637050369937367
C168090291,C2778361524,3.2284688134150117
C168090291,C78854221,1.1163862478311986
C168090291,C168834538,1.6257877387947421
C168090291,C94915269,1.6257877387947421
C168090291,C135402231,1.1163862478311986
C168090291,C77618280,3.1289234870264506
C168090291,C122527463,4.561552776839178
C168090291,C12296473,1.8866586862394474
C168090291,C161166931,2.5387615656590583
C168090291,C190475519,1.7719518008491137
C168090291,C58849907,4.076962185998574
C168090291,C113494165,1.7390315631139777
C168090291,C138622882,1.1153107697369868
C168090291,C38652104,3.3348411623065872
C168090291,C169345407,1.9938657159498585
C168090291,C128108043,2.1457724874161967
C168090291,C71799126,1.158294314007843
C168090291,C761482,2.810254342047143
C168090291,C179371143,1.989220819519019
C168090291,C169460222,3.528742092585092
C168090291,C199539241,1.989220819519019
C168090291,C69497775,1.541279772573695
C168090291,C145148216,0.9192272028137177
C168090291,C126255220,1.989220819519019
C168090291,C166689943,1.8866586862394474
C168090291,C192061203,2.105926941239428
C168090291,C184779094,2.1637050369937367
C168090291,C20593774,5.436695584593379
C168090291,C130787639,1.989220819519019
C208081375,C177142836,0.7260334098082839
C208081375,C125112378,1.1288873882252752
C208081375,C190269828,0.9221169767315531
C208081375,C158448853,0.7260334098082839
C208081375,C199185054,0.9221169767315531
C208081375,C136197465,1.1288873882252752
C208081375,C2779960059,0.9221169767315531
C208081375,C114852677,0.7260334098082839
C208081375,C39927690,0.9221169767315531
C208081375,C185544564,0.9221169767315531
C208081375,C101973423,0.9221169767315531
C208081375,C199360897,1.1288873882252752
C208081375,C102565666,0.932803821302006
C208081375,C154945302,1.1288873882252752
C208081375,C127413603,0.932803821302006
C208081375,C522805319,0.7260334098082839
C208081375,C31258907,1.1288873882252752
C208081375,C41241483,1.3845096068606066
C208081375,C2780310539,0.9221169767315531
C208081375,C181500209,0.9221169767315531
C208081375,C44838205,0.932803821302006
C208081375,C32546565,0.7260334098082839
C208081375,C139356082,1.3845096068606066
C208081375,C121864883,1.1288873882252752
C208081375,C32270708,0.9221169767315531
C208081375,C182953411,1.3845096068606066
C208081375,C111919701,1.3845096068606066
C208081375,C2781089630,0.9221169767315531
C208081375,C77553402,0.9221169767315531
C208081375,C2776459999,0.9221169767315531
C208081375,C143724316,0.932803821302006
C208081375,C97355855,1.1288873882252752
C208081375,C138268822,0.9221169767315531
C208081375,C142724271,0.9221169767315531
C208081375,C163716315,0.9221169767315531
C208081375,C64775481,0.9221169767315531
C208081375,C158456648,1.1288873882252752
C208081375,C68717125,1.3845096068606066
C208081375,C206003972,0.9221169767315531
C208081375,C114671716,1.3845096068606066
C208081375,C51003876,1.3845096068606066
C208081375,C202444582,0.9221169767315531
C208081375,C59500034,0.932803821302006
C208081375,C29248071,0.932803821302006
C208081375,C144271403,0.932803821302006
C208081375,C184720557,1.3845096068606066
C208081375,C2778184138,0.9221169767315531
C208081375,C190463098,1.3845096068606066
C208081375,C125411270,0.9221169767315531
C208081375,C94375191,0.932803821302006
C208081375,C205049153,0.9221169767315531
C208081375,C157486923,0.9221169767315531
C208081375,C190474826,1.3845096068606066
C208081375,C95466800,1.1288873882252752
C208081375,C22984246,1.3845096068606066
C208081375,C2780586882,0.932803821302006
C208081375,C195545963,0.9221169767315531
C208081375,C153946474,0.7260334098082839
C208081375,C169268690,0.9221169767315531
C208081375,C187678412,1.3845096068606066
C208081375,C105795698,1.1288873882252752
C208081375,C17020691,0.7260334098082839
C208081375,C115260700,0.7260334098082839
C208081375,C2776175482,1.1288873882252752
C208081375,C142465778,1.1884260399373376
C208081375,C158622935,0.9221169767315531
C208081375,C32891209,0.9221169767315531
C208081375,C86339819,0.7260334098082839
C208081375,C547195049,0.932803821302006
C208081375,C55615164,0.932803821302006
C208081375,C138885662,1.1288873882252752
C208081375,C127162648,1.1288873882252752
C208081375,C2524010,0.7260334098082839
C208081375,C118552586,0.7260334098082839
C208081375,C2780801425,0.7260334098082839
C208081375,C151730666,0.932803821302006
C208081375,C113775141,0.932803821302006
C208081375,C33332235,1.1288873882252752
C208081375,C184551789,0.7260334098082839
C208081375,C118615104,1.1288873882252752
C208081375,C131017901,0.932803821302006
C208081375,C180137035,0.9221169767315531
C208081375,C78902741,0.7260334098082839
C208081375,C2778870898,0.9221169767315531
C208081375,C49040817,1.1288873882252752
C208081375,C91717678,1.3845096068606066
C208081375,C556910895,0.7260334098082839
C208081375,C179061269,0.932803821302006
C208081375,C80444323,1.1288873882252752
C208081375,C154255573,1.3845096068606066
C208081375,C41895202,1.1288873882252752
C208081375,C120665830,0.9221169767315531
C208081375,C18762648,0.9816556284436153
C208081375,C134306372,1.1288873882252752
C208081375,C181543814,0.7260334098082839
C208081375,C159149176,0.932803821302006
C208081375,C152026323,1.1288873882252752
C208081375,C2776760102,0.7260334098082839
C208081375,C26517878,1.1288873882252752
C208081375,C203087015,1.3845096068606066
C208081375,C98045186,1.1884260399373376
C208081375,C506630978,0.9221169767315531
C208081375,C97744766,0.9221169767315531
C208081375,C71191651,1.1288873882252752
C208081375,C2777288060,0.9221169767315531
C208081375,C46141821,0.7260334098082839
C208081375,C19271316,1.1288873882252752
C208081375,C78336883,0.9221169767315531
C208081375,C103088060,0.7260334098082839
C208081375,C45374587,1.1288873882252752
C208081375,C21200559,0.7260334098082839
C208081375,C28855332,0.7260334098082839
C208081375,C149862233,0.9221169767315531
C208081375,C32022120,0.932803821302006
C208081375,C104434177,1.1288873882252752
C208081375,C75553542,0.9221169767315531
C208081375,C11413529,1.1288873882252752
C208081375,C124148022,1.3845096068606066
C208081375,C71924100,0.9221169767315531
C208081375,C24326235,0.7260334098082839
C208081375,C177148314,0.932803821302006
C208081375,C169699857,1.3845096068606066
C208081375,C2780009758,0.7260334098082839
C208081375,C27753989,0.932803821302006
C208081375,C155675718,0.9221169767315531
C208081375,C194975256,0.932803821302006
C208081375,C42704618,1.1288873882252752
C208081375,C192122513,0.932803821302006
C208081375,C106301342,0.9221169767315531
C208081375,C9652623,0.9221169767315531
C208081375,C44280652,0.9221169767315531
C208081375,C159317903,1.1288873882252752
C208081375,C24495805,0.9221169767315531
C208081375,C62611344,0.9221169767315531
C208081375,C18480692,0.9221169767315531
C208081375,C62641251,0.932803821302006
C208081375,C24890656,0.9221169767315531
C208081375,C74939445,1.3845096068606066
C208081375,C95013731,0.9221169767315531
C208081375,C67820243,0.932803821302006
C208081375,C206040425,1.3845096068606066
