Concept1,Concept2,AdamicAdarScore
C168090291,C136197465,2.1816549707978035
C168090291,C2779960059,5.181149550061299
C168090291,C39927690,3.8409510775465874
C168090291,C114852677,2.0648012216463787
C168090291,C102565666,1.9645508840223467
C168090291,C31258907,2.3686249653792126
C168090291,C2780310539,5.181149550061299
C168090291,C182953411,2.7553431764494984
C168090291,C111919701,6.4854265123099415
C168090291,C2776459999,3.8409510775465874
C168090291,C142724271,1.762300428986039
C168090291,C138268822,2.226074224574739
C168090291,C68717125,3.026655365610583
C168090291,C59500034,1.963183902032796
C168090291,C29248071,2.274315798075383
C168090291,C144271403,2.274315798075383
C168090291,C184720557,5.962083645933213
C168090291,C190463098,3.2012596223473064
C168090291,C125411270,3.8409510775465874
C168090291,C94375191,2.476571611485656
C168090291,C157486923,3.8409510775465874
C168090291,C205049153,1.235975308666534
C168090291,C95466800,2.3686249653792126
C168090291,C22984246,1.762300428986039
C168090291,C2780586882,3.6575296856571153
C168090291,C195545963,3.8409510775465874
C168090291,C187678412,2.1816549707978035
C168090291,C142465778,2.476571611485656
C168090291,C32891209,2.226074224574739
C168090291,C55615164,2.7632877409200995
C168090291,C113775141,1.972947378763953
C168090291,C33332235,2.9037918246254293
C168090291,C184551789,2.0648012216463787
C168090291,C131017901,2.6631970932459286
C168090291,C91717678,3.8903359769931103
C168090291,C179061269,2.274315798075383
C168090291,C80444323,5.941013119289633
C168090291,C154255573,2.1816549707978035
C168090291,C41895202,5.181149550061299
C168090291,C120665830,3.026655365610583
C168090291,C181543814,2.0648012216463787
C168090291,C26517878,2.3686249653792126
C168090291,C98045186,2.7553431764494984
C168090291,C78336883,1.762300428986039
C168090291,C45374587,3.4984761799430233
C168090291,C32022120,3.3930794893844216
C168090291,C104434177,1.7284375900216482
C168090291,C58053490,5.445695924754816
C168090291,C124148022,3.9524768452795245
C168090291,C71924100,1.762300428986039
C168090291,C177148314,1.4566541944747269
C168090291,C27753989,4.216013351344672
C168090291,C194975256,2.7632877409200995
C168090291,C192122513,1.9727736612687203
C168090291,C44280652,2.0648012216463787
C168090291,C159317903,3.7586737627127156
C168090291,C62611344,2.1221147318057563
C168090291,C24890656,1.762300428986039
C168090291,C95013731,2.226074224574739
C168090291,C67820243,1.7018535730084836
C168090291,C2781181686,4.233243181116317
C168090291,C15706264,2.1221147318057563
C168090291,C31402856,2.274315798075383
C168090291,C15190523,2.274315798075383
C168090291,C185592680,1.235975308666534
C168090291,C2985568454,1.9727736612687203
C168090291,C131671149,2.274315798075383
C168090291,C147789679,1.235975308666534
C168090291,C183968085,2.7553431764494984
C168090291,C15336307,1.762300428986039
C168090291,C17744445,1.7018535730084836
C168090291,C48103436,2.922635326900836
C168090291,C177264268,1.9645508840223467
C168090291,C2987822364,3.6575296856571153
C168090291,C203103908,2.467506924161823
C168090291,C204787440,1.762300428986039
C168090291,C144901912,2.8556671451396887
C168090291,C2779832538,1.762300428986039
C168090291,C23576306,2.0648012216463787
C168090291,C89143813,2.4388184383954084
C168090291,C2778361524,2.0648012216463787
C168090291,C168834538,1.762300428986039
C168090291,C94915269,1.762300428986039
C168090291,C77618280,2.3686249653792126
C168090291,C122527463,4.251661623242214
C168090291,C12296473,2.0648012216463787
C168090291,C161166931,2.7553431764494984
C168090291,C58849907,3.9524768452795245
C168090291,C138622882,1.235975308666534
C168090291,C38652104,2.3686249653792126
C168090291,C169345407,2.226074224574739
C168090291,C761482,2.1221147318057563
C168090291,C179371143,1.7018535730084836
C168090291,C169460222,3.1685729931443403
C168090291,C114614502,5.962083645933213
C168090291,C199539241,1.7018535730084836
C168090291,C69497775,1.6842384462779958
C168090291,C166689943,2.0648012216463787
C168090291,C126255220,1.7018535730084836
C168090291,C192061203,2.274315798075383
C168090291,C20593774,2.1221147318057563
C168090291,C130787639,1.7018535730084836
C2779960059,C136197465,2.637389477519142
C2779960059,C114852677,1.4645979646455523
C2779960059,C101973423,1.9295939853678294
C2779960059,C199360897,4.6722673691790195
C2779960059,C102565666,1.9357609156188489
C2779960059,C31258907,2.607308117470243
C2779960059,C139356082,3.847805555966769
C2779960059,C121864883,4.948811056487182
C2779960059,C182953411,1.7107965163731287
C2779960059,C77553402,3.61473028425826
C2779960059,C138268822,1.9602016388998873
C2779960059,C142724271,1.2280315384957088
C2779960059,C64775481,1.9295939853678294
C2779960059,C68717125,1.8921832181194267
C2779960059,C59500034,1.4518999527038783
C2779960059,C29248071,1.4762683743368263
C2779960059,C144271403,1.4762683743368263
C2779960059,C190463098,2.395396114361967
C2779960059,C94375191,1.9364976937532405
C2779960059,C205049153,1.2359753086665342
C2779960059,C190474826,3.078724329178783
C2779960059,C95466800,2.607308117470243
C2779960059,C22984246,1.2280315384957088
C2779960059,C2780586882,3.3327662518278593
C2779960059,C187678412,2.637389477519142
C2779960059,C142465778,1.9364976937532405
C2779960059,C32891209,1.9602016388998873
C2779960059,C55615164,1.6834047077749745
C2779960059,C113775141,1.6897493662918874
C2779960059,C33332235,2.3752219279367144
C2779960059,C184551789,1.4645979646455523
C2779960059,C131017901,2.3815804011480277
C2779960059,C91717678,4.083373172700586
C2779960059,C179061269,1.4762683743368263
C2779960059,C154255573,2.637389477519142
C2779960059,C120665830,1.8921832181194267
C2779960059,C181543814,1.4645979646455523
C2779960059,C26517878,2.607308117470243
C2779960059,C203087015,3.5853183547980705
C2779960059,C98045186,1.7107965163731287
C2779960059,C97744766,3.61473028425826
C2779960059,C78336883,1.2280315384957088
C2779960059,C45374587,2.400327127704054
C2779960059,C32022120,2.846243573601862
C2779960059,C104434177,1.7284375900216482
C2779960059,C75553542,3.61473028425826
C2779960059,C58053490,4.310940819865564
C2779960059,C124148022,3.1178233688906873
C2779960059,C71924100,1.2280315384957088
C2779960059,C177148314,2.1799350876151196
C2779960059,C27753989,2.6075604215108314
C2779960059,C194975256,1.6834047077749745
C2779960059,C192122513,1.9545076421748753
C2779960059,C106301342,3.61473028425826
C2779960059,C44280652,1.4645979646455523
C2779960059,C159317903,3.108799356270921
C2779960059,C24495805,3.847805555966769
C2779960059,C62611344,2.606712472855118
C2779960059,C24890656,1.2280315384957088
C2779960059,C95013731,1.9602016388998873
C2779960059,C67820243,1.9357609156188489
C2779960059,C137019171,3.5569635970168325
C2779960059,C111472728,4.318827201631917
C2779960059,C15706264,2.606712472855118
C2779960059,C31402856,1.4762683743368263
C2779960059,C15190523,1.4762683743368263
C2779960059,C15184713,2.8651463768550927
C2779960059,C52622258,3.61473028425826
C2779960059,C185592680,1.2359753086665342
C2779960059,C2985568454,1.9545076421748753
C2779960059,C131671149,1.4762683743368263
C2779960059,C147789679,1.2359753086665342
C2779960059,C183968085,1.7107965163731287
C2779960059,C15336307,1.2280315384957088
C2779960059,C17744445,1.9357609156188489
C2779960059,C48103436,2.659938015886972
C2779960059,C177264268,1.9357609156188489
C2779960059,C2987822364,3.3327662518278593
C2779960059,C203103908,1.9332380336714923
C2779960059,C204787440,1.2280315384957088
C2779960059,C144901912,3.094350297230719
C2779960059,C45483111,1.9295939853678294
C2779960059,C2779832538,1.2280315384957088
C2779960059,C23576306,1.4645979646455523
C2779960059,C89143813,2.1729458527205567
C2779960059,C2778361524,1.4645979646455523
C2779960059,C43682372,2.366732922591791
C2779960059,C168834538,1.2280315384957088
C2779960059,C180214583,3.3347841029730825
C2779960059,C151201525,3.3347841029730825
C2779960059,C94915269,1.2280315384957088
C2779960059,C77618280,2.607308117470243
C2779960059,C122527463,2.638359618003183
C2779960059,C184049767,5.41983270215233
C2779960059,C2779843651,3.74175318223185
C2779960059,C12296473,1.4645979646455523
C2779960059,C161166931,1.7107965163731287
C2779960059,C58849907,3.1178233688906873
C2779960059,C138622882,1.2359753086665342
C2779960059,C38652104,2.607308117470243
C2779960059,C169345407,1.9602016388998873
C2779960059,C11255438,2.8651463768550927
C2779960059,C761482,2.606712472855118
C2779960059,C179371143,1.9357609156188489
C2779960059,C169460222,2.858093066718416
C2779960059,C199539241,1.9357609156188489
C2779960059,C69497775,1.6842384462779958
C2779960059,C118615104,4.828999160526695
C2779960059,C126255220,1.9357609156188489
C2779960059,C166689943,1.4645979646455523
C2779960059,C192061203,1.4762683743368263
C2779960059,C20593774,2.606712472855118
C2779960059,C130787639,1.9357609156188489
C39927690,C136197465,2.6373894775191418
C39927690,C114852677,1.4645979646455523
C39927690,C101973423,1.9295939853678294
C39927690,C199360897,3.5963262666007534
C39927690,C102565666,1.7034224220447314
C39927690,C31258907,2.607308117470243
C39927690,C139356082,3.322358929466099
C39927690,C121864883,3.840951077546587
C39927690,C182953411,1.7107965163731285
C39927690,C77553402,3.0892836577575897
C39927690,C138268822,1.6959442689634416
C39927690,C142724271,1.2280315384957088
C39927690,C64775481,1.9295939853678294
C39927690,C68717125,1.8921832181194265
C39927690,C59500034,1.4518999527038785
C39927690,C29248071,1.2439298807627088
C39927690,C144271403,1.2439298807627088
C39927690,C190463098,2.16305762078785
C39927690,C94375191,1.9364976937532408
C39927690,C205049153,1.2359753086665342
C39927690,C190474826,2.846385835604666
C39927690,C95466800,2.607308117470243
C39927690,C22984246,1.2280315384957088
C39927690,C2780586882,3.1004277582537414
C39927690,C187678412,2.6373894775191418
C39927690,C105795698,4.938681955277267
C39927690,C142465778,1.9364976937532408
C39927690,C32891209,1.6959442689634416
C39927690,C55615164,1.451066214200857
C39927690,C113775141,1.6897493662918874
C39927690,C33332235,2.375221927936714
C39927690,C184551789,1.4645979646455523
C39927690,C131017901,2.1492419075739098
C39927690,C91717678,3.5898454225622443
C39927690,C179061269,1.2439298807627088
C39927690,C154255573,2.6373894775191418
C39927690,C120665830,1.8921832181194265
C39927690,C181543814,1.4645979646455523
C39927690,C26517878,2.607308117470243
C39927690,C203087015,3.5853183547980705
C39927690,C98045186,1.7107965163731285
C39927690,C97744766,3.0892836577575897
C39927690,C78336883,1.2280315384957088
C39927690,C45374587,2.167988634129937
C39927690,C32022120,2.6139050800277444
C39927690,C104434177,1.7284375900216482
C39927690,C75553542,3.0892836577575897
C39927690,C11413529,5.6746977490132515
C39927690,C58053490,4.078602326291446
C39927690,C124148022,2.8854848753165694
C39927690,C71924100,1.2280315384957088
C39927690,C177148314,2.1799350876151196
C39927690,C27753989,2.375221927936714
C39927690,C194975256,1.451066214200857
C39927690,C192122513,1.7221691486007578
C39927690,C106301342,3.0892836577575897
C39927690,C44280652,1.4645979646455523
C39927690,C159317903,3.108799356270921
C39927690,C24495805,3.322358929466099
C39927690,C62611344,2.606712472855118
C39927690,C24890656,1.2280315384957088
C39927690,C95013731,1.6959442689634416
C39927690,C67820243,1.7034224220447314
C39927690,C206040425,5.436014596922221
C39927690,C2781181686,4.488108227977239
C39927690,C137019171,3.3246251034427146
C39927690,C111472728,3.5610420815571295
C39927690,C15706264,2.606712472855118
C39927690,C31402856,1.2439298807627088
C39927690,C15190523,1.2439298807627088
C39927690,C15184713,2.6328078832809756
C39927690,C52622258,3.0892836577575897
C39927690,C185592680,1.2359753086665342
C39927690,C115961682,4.965109811734354
C39927690,C2985568454,1.7221691486007578
C39927690,C131671149,1.2439298807627088
C39927690,C147789679,1.2359753086665342
C39927690,C183968085,1.7107965163731285
C39927690,C15336307,1.2280315384957088
C39927690,C99498987,4.965109811734354
C39927690,C17744445,1.7034224220447314
C39927690,C48103436,2.1664102657486306
C39927690,C177264268,1.7034224220447314
C39927690,C2987822364,3.1004277582537414
C39927690,C203103908,1.9332380336714923
C39927690,C204787440,1.2280315384957088
C39927690,C144901912,3.0943502972307186
C39927690,C45483111,1.9295939853678294
C39927690,C2779832538,1.2280315384957088
C39927690,C23576306,1.4645979646455523
C39927690,C89143813,1.908688482784111
C39927690,C2778361524,1.4645979646455523
C39927690,C43682372,2.1343944290176733
C39927690,C168834538,1.2280315384957088
C39927690,C180214583,2.84125635283474
C39927690,C151201525,2.84125635283474
C39927690,C94915269,1.2280315384957088
C39927690,C77618280,2.607308117470243
C39927690,C122527463,2.14176375449262
C39927690,C184049767,4.079634229637618
C39927690,C2779843651,2.8981505732277006
C39927690,C12296473,1.4645979646455523
C39927690,C161166931,1.7107965163731285
C39927690,C58849907,2.8854848753165694
C39927690,C138622882,1.2359753086665342
C39927690,C38652104,2.607308117470243
C39927690,C169345407,1.6959442689634416
C39927690,C11255438,2.6328078832809756
C39927690,C761482,2.606712472855118
C39927690,C179371143,1.7034224220447314
C39927690,C169460222,2.625754573144298
C39927690,C199539241,1.7034224220447314
C39927690,C69497775,1.6842384462779958
C39927690,C118615104,4.071214040451907
C39927690,C126255220,1.7034224220447314
C39927690,C166689943,1.4645979646455523
C39927690,C192061203,1.2439298807627088
C39927690,C20593774,2.606712472855118
C39927690,C130787639,1.7034224220447314
C114852677,C136197465,1.2267684511661945
C114852677,C101973423,1.0131904988425038
C114852677,C199360897,2.044615833707858
C114852677,C102565666,1.014024237345525
C114852677,C154945302,1.4645979646455523
C114852677,C31258907,1.4645979646455523
C114852677,C41241483,2.0648012216463787
C114852677,C2780310539,1.4645979646455523
C114852677,C139356082,1.4645979646455523
C114852677,C121864883,1.4645979646455523
C114852677,C182953411,1.0131904988425038
C114852677,C111919701,1.4645979646455523
C114852677,C77553402,1.4645979646455523
C114852677,C2776459999,1.4645979646455523
C114852677,C138268822,1.014024237345525
C114852677,C142724271,1.6182936675634982
C114852677,C64775481,1.0131904988425038
C114852677,C51003876,2.0648012216463787
C114852677,C59500034,1.014024237345525
C114852677,C29248071,0.8004462850218345
C114852677,C144271403,0.8004462850218345
C114852677,C184720557,1.7152883630845492
C114852677,C190463098,1.2267684511661945
C114852677,C125411270,1.4645979646455523
C114852677,C94375191,1.014024237345525
C114852677,C157486923,1.4645979646455523
C114852677,C205049153,1.2638808972815008
C114852677,C190474826,1.2267684511661945
C114852677,C95466800,1.4645979646455523
C114852677,C22984246,1.6182936675634982
C114852677,C2780586882,1.2267684511661945
C114852677,C195545963,1.4645979646455523
C114852677,C187678412,1.4774588496051915
C114852677,C105795698,1.4645979646455523
C114852677,C142465778,1.014024237345525
C114852677,C32891209,1.014024237345525
C114852677,C55615164,1.0131904988425038
C114852677,C138885662,1.4645979646455523
C114852677,C127162648,2.0648012216463787
C114852677,C113775141,1.0131904988425038
C114852677,C33332235,1.2267684511661945
C114852677,C131017901,1.2267684511661945
C114852677,C121040770,2.282445347187216
C114852677,C91717678,1.4774588496051915
C114852677,C179061269,0.8004462850218345
C114852677,C80444323,1.4645979646455523
C114852677,C154255573,1.4774588496051915
C114852677,C41895202,1.4645979646455523
C114852677,C26517878,1.4645979646455523
C114852677,C203087015,1.2267684511661945
C114852677,C98045186,1.0131904988425038
C114852677,C97744766,1.4645979646455523
C114852677,C78336883,1.6182936675634982
C114852677,C45374587,1.0131904988425038
C114852677,C32022120,1.2267684511661945
C114852677,C104434177,1.2638808972815008
C114852677,C75553542,1.4645979646455523
C114852677,C11413529,2.0648012216463787
C114852677,C58053490,1.7152883630845492
C114852677,C124148022,1.4645979646455523
C114852677,C71924100,1.6182936675634982
C114852677,C177148314,1.251853750824883
C114852677,C27753989,1.2267684511661945
C114852677,C194975256,1.0131904988425038
C114852677,C192122513,0.8004462850218345
C114852677,C106301342,1.4645979646455523
C114852677,C24495805,1.4645979646455523
C114852677,C62611344,1.4774588496051915
C114852677,C24890656,1.6182936675634982
C114852677,C95013731,1.014024237345525
C114852677,C67820243,1.014024237345525
C114852677,C206040425,2.0648012216463787
C114852677,C2781181686,1.014024237345525
C114852677,C137019171,1.2267684511661945
C114852677,C111472728,1.4645979646455523
C114852677,C15706264,1.4774588496051915
C114852677,C31402856,0.8004462850218345
C114852677,C15190523,0.8004462850218345
C114852677,C187486625,2.3154916200853752
C114852677,C41008148,2.882648604188042
C114852677,C15184713,1.0131904988425038
C114852677,C52622258,1.4645979646455523
C114852677,C185592680,1.2638808972815008
C114852677,C115961682,1.2267684511661945
C114852677,C2985568454,0.8004462850218345
C114852677,C131671149,0.8004462850218345
C114852677,C147789679,1.2638808972815008
C114852677,C183968085,1.0131904988425038
C114852677,C15336307,1.6182936675634982
C114852677,C99498987,1.2267684511661945
C114852677,C17744445,1.014024237345525
C114852677,C48103436,1.014024237345525
C114852677,C76155785,2.3154916200853752
C114852677,C177264268,1.014024237345525
C114852677,C2987822364,1.2267684511661945
C114852677,C203103908,1.8310378813841677
C114852677,C204787440,1.6182936675634982
C114852677,C144901912,1.7152883630845492
C114852677,C45483111,1.0131904988425038
C114852677,C2779832538,1.6182936675634982
C114852677,C89143813,1.4774588496051915
C114852677,C43682372,1.0131904988425038
C114852677,C168834538,1.6182936675634982
C114852677,C94915269,1.6182936675634982
C114852677,C5320026,1.7152883630845492
C114852677,C77618280,1.4645979646455523
C114852677,C122527463,1.2267684511661945
C114852677,C184049767,1.4645979646455523
C114852677,C2779843651,1.8310378813841677
C114852677,C161166931,1.0131904988425038
C114852677,C58849907,1.4645979646455523
C114852677,C138622882,1.2638808972815008
C114852677,C38652104,1.4645979646455523
C114852677,C169345407,1.014024237345525
C114852677,C11255438,1.0131904988425038
C114852677,C761482,1.4774588496051915
C114852677,C179371143,1.014024237345525
C114852677,C169460222,1.4645979646455523
C114852677,C114614502,1.7152883630845492
C114852677,C199539241,1.014024237345525
C114852677,C69497775,1.014024237345525
C114852677,C118615104,1.4645979646455523
C114852677,C126255220,1.014024237345525
C114852677,C192061203,0.8004462850218345
C114852677,C20593774,1.4774588496051915
C114852677,C130787639,1.014024237345525
C136197465,C101973423,1.5089417966802265
C136197465,C199360897,2.6296141004918803
C136197465,C102565666,1.9343301971085003
C136197465,C31258907,2.1293647333895063
C136197465,C41241483,3.4328178433753345
C136197465,C2780310539,2.637389477519142
C136197465,C139356082,1.9273201926537613
C136197465,C121864883,1.9141085843787495
C136197465,C182953411,1.7164451039751707
C136197465,C111919701,3.1358436390019646
C136197465,C77553402,1.6597738062347074
C136197465,C2776459999,2.637389477519142
C136197465,C138268822,1.4731594591394113
C136197465,C142724271,1.0052467286716784
C136197465,C64775481,1.5089417966802265
C136197465,C68717125,1.4315688948160386
C136197465,C51003876,3.4328178433753345
C136197465,C59500034,1.449732456059138
C136197465,C29248071,1.4748376558264777
C136197465,C144271403,1.4748376558264777
C136197465,C190463098,2.168706208389892
C136197465,C125411270,2.637389477519142
C136197465,C94375191,1.9343301971085003
C136197465,C157486923,2.637389477519142
C136197465,C205049153,1.0131904988425038
C136197465,C190474826,2.39691111980856
C136197465,C95466800,2.1293647333895063
C136197465,C22984246,1.0052467286716784
C136197465,C2780586882,1.8984569583257378
C136197465,C195545963,2.637389477519142
C136197465,C105795698,2.398706325428112
C136197465,C142465778,1.9343301971085003
C136197465,C32891209,1.4731594591394113
C136197465,C55615164,1.4488987175561168
C136197465,C138885662,2.637389477519142
C136197465,C127162648,2.8682972525829107
C136197465,C113775141,1.955128256066201
C136197465,C33332235,1.4315688948160386
C136197465,C184551789,1.2267684511661945
C136197465,C131017901,2.1470744109291697
C136197465,C121040770,3.201910068311566
C136197465,C179061269,1.4748376558264777
C136197465,C41895202,2.637389477519142
C136197465,C120665830,1.4315688948160386
C136197465,C134306372,2.8682972525829107
C136197465,C181543814,1.2267684511661945
C136197465,C26517878,2.1293647333895063
C136197465,C98045186,1.7164451039751707
C136197465,C97744766,1.6597738062347074
C136197465,C78336883,1.0052467286716784
C136197465,C45374587,1.6875818696471472
C136197465,C32022120,1.9011598219708379
C136197465,C104434177,1.5383696146345427
C136197465,C75553542,1.6597738062347074
C136197465,C11413529,3.1652714569562805
C136197465,C124148022,2.6533039494392536
C136197465,C71924100,1.0052467286716784
C136197465,C177148314,2.1730133491995307
C136197465,C27753989,1.6624766698798075
C136197465,C194975256,1.4488987175561168
C136197465,C192122513,1.4748376558264777
C136197465,C106301342,1.6597738062347074
C136197465,C44280652,1.2267684511661945
C136197465,C159317903,3.3642060392435957
C136197465,C24495805,1.9273201926537613
C136197465,C62611344,2.1443715472840696
C136197465,C24890656,1.0052467286716784
C136197465,C95013731,1.4731594591394113
C136197465,C67820243,1.9343301971085003
C136197465,C206040425,2.6956805298014817
C136197465,C2781181686,2.1859621116074424
C136197465,C137019171,2.39691111980856
C136197465,C111472728,1.8984569583257378
C136197465,C15706264,2.1443715472840696
C136197465,C31402856,1.4748376558264777
C136197465,C15190523,1.4748376558264777
C136197465,C15184713,2.1833331674848697
C136197465,C52622258,1.6597738062347074
C136197465,C185592680,1.0131904988425038
C136197465,C115961682,2.398706325428112
C136197465,C2985568454,1.4748376558264777
C136197465,C131671149,1.4748376558264777
C136197465,C147789679,1.0131904988425038
C136197465,C183968085,1.7164451039751707
C136197465,C15336307,1.0052467286716784
C136197465,C99498987,2.398706325428112
C136197465,C17744445,1.9343301971085003
C136197465,C48103436,1.744003796787408
C136197465,C76155785,2.8682972525829107
C136197465,C177264268,1.9343301971085003
C136197465,C2987822364,1.8984569583257378
C136197465,C203103908,1.7431700582843868
C136197465,C204787440,1.0052467286716784
C136197465,C144901912,2.426338937762876
C136197465,C45483111,1.5089417966802265
C136197465,C2779832538,1.0052467286716784
C136197465,C23576306,1.2267684511661945
C136197465,C89143813,1.6859036729600807
C136197465,C2778361524,1.2267684511661945
C136197465,C43682372,1.9446500153938393
C136197465,C168834538,1.0052467286716784
C136197465,C180214583,1.6597738062347074
C136197465,C151201525,1.6597738062347074
C136197465,C94915269,1.0052467286716784
C136197465,C5320026,2.934363681892512
C136197465,C77618280,2.1293647333895063
C136197465,C122527463,2.1843578344429035
C136197465,C184049767,2.15279173646978
C136197465,C2779843651,1.700530632055059
C136197465,C12296473,1.2267684511661945
C136197465,C161166931,1.7164451039751707
C136197465,C58849907,2.6533039494392536
C136197465,C138622882,1.0131904988425038
C136197465,C38652104,2.1293647333895063
C136197465,C169345407,1.4731594591394113
C136197465,C11255438,2.1833331674848697
C136197465,C761482,2.1443715472840696
C136197465,C179371143,1.9343301971085003
C136197465,C169460222,2.6533039494392536
C136197465,C199539241,1.9343301971085003
C136197465,C69497775,1.449732456059138
C136197465,C118615104,2.672253526721208
C136197465,C126255220,1.9343301971085003
C136197465,C166689943,1.2267684511661945
C136197465,C192061203,1.4748376558264777
C136197465,C20593774,2.1443715472840696
C136197465,C130787639,1.9343301971085003
C101973423,C199360897,1.9577079702235443
C101973423,C102565666,0.8004462850218345
C101973423,C154945302,2.4583296283511076
C101973423,C31258907,1.47373390383529
C101973423,C2780310539,1.9295939853678292
C101973423,C121864883,2.7446590287497683
C101973423,C182953411,2.550542732799654
C101973423,C111919701,3.23387094761647
C101973423,C77553402,2.511583757041259
C101973423,C2776459999,1.9295939853678292
C101973423,C138268822,1.0232310948458647
C101973423,C142724271,1.0232310948458647
C101973423,C68717125,1.235975308666534
C101973423,C59500034,1.5448055060592614
C101973423,C29248071,1.8371768608514218
C101973423,C144271403,1.8371768608514218
C101973423,C184720557,2.197140371786883
C101973423,C190463098,2.550542732799654
C101973423,C125411270,1.9295939853678292
C101973423,C94375191,1.5448055060592614
C101973423,C157486923,1.9295939853678292
C101973423,C205049153,1.235975308666534
C101973423,C95466800,1.47373390383529
C101973423,C22984246,1.0232310948458647
C101973423,C2780586882,1.706809175543799
C101973423,C195545963,1.9295939853678292
C101973423,C187678412,1.5089417966802265
C101973423,C105795698,2.511583757041259
C101973423,C142465778,1.5448055060592614
C101973423,C32891209,1.0232310948458647
C101973423,C55615164,2.326148803696138
C101973423,C138885662,2.7446590287497683
C101973423,C127162648,3.0016081999346436
C101973423,C113775141,1.7681469351141095
