Concept1,Concept2,AdamicAdarScore
C168090291,C48103436,2.905929197626894
C168090291,C55615164,2.858993511261466
C168090291,C138885662,3.371326200732795
C168090291,C194975256,2.858993511261466
C168090291,C113775141,2.072412799798431
C168090291,C114852677,2.189784922095946
C168090291,C177264268,1.7929328895500154
C168090291,C33332235,2.8827685088605195
C168090291,C2987822364,3.371326200732795
C168090291,C184551789,2.189784922095946
C168090291,C131017901,2.779919116985215
C168090291,C102565666,1.7929328895500154
C168090291,C44280652,2.189784922095946
C168090291,C159317903,3.709645195418209
C168090291,C27753989,4.204950412530326
C168090291,C203103908,1.8469562523051084
C168090291,C204787440,1.8469562523051084
C168090291,C62611344,2.2961177346514283
C168090291,C91717678,3.6586578044165554
C168090291,C2779832538,1.8469562523051084
C168090291,C23576306,2.189784922095946
C168090291,C2778361524,2.189784922095946
C168090291,C24890656,1.8469562523051084
C168090291,C179061269,2.3516870599705655
C168090291,C182953411,2.8621167962355454
C168090291,C111919701,2.8621167962355454
C168090291,C80444323,4.975686702652305
C168090291,C120665830,3.1890139397218373
C168090291,C67820243,1.7929328895500154
C168090291,C168834538,1.8469562523051084
C168090291,C15706264,2.2961177346514283
C168090291,C111472728,3.371326200732795
C168090291,C94915269,1.8469562523051084
C168090291,C142724271,1.8469562523051084
C168090291,C181543814,2.189784922095946
C168090291,C31402856,2.3516870599705655
C168090291,C15190523,2.3516870599705655
C168090291,C122527463,3.1402599253241936
C168090291,C68717125,3.1890139397218373
C168090291,C126255220,1.7929328895500154
C168090291,C98045186,2.8621167962355454
C168090291,C12296473,2.189784922095946
C168090291,C59500034,2.0617930499750896
C168090291,C29248071,2.3516870599705655
C168090291,C144271403,2.3516870599705655
C168090291,C161166931,2.8621167962355454
C168090291,C58849907,3.8687555841964576
C168090291,C184720557,3.0681623168907306
C168090291,C190463098,3.339009872481837
C168090291,C78336883,1.8469562523051084
C168090291,C45374587,3.1232508811979116
C168090291,C94375191,2.312483448414086
C168090291,C131671149,2.3516870599705655
C168090291,C20593774,2.2961177346514283
C168090291,C32022120,2.8827685088605195
C168090291,C183968085,2.8621167962355454
C168090291,C22984246,1.8469562523051084
C168090291,C2780586882,3.371326200732795
C168090291,C58053490,4.424479431332203
C168090291,C15336307,1.8469562523051084
C168090291,C761482,2.2961177346514283
C168090291,C179371143,1.7929328895500154
C168090291,C192061203,2.3516870599705655
C168090291,C166689943,2.189784922095946
C168090291,C169460222,3.340240844323567
C168090291,C124148022,3.8687555841964576
C168090291,C71924100,1.8469562523051084
C168090291,C118615104,4.483822265704741
C168090291,C177148314,1.578998933861961
C168090291,C114614502,3.0681623168907306
C168090291,C69497775,1.7988231205299334
C168090291,C199539241,1.7929328895500154
C168090291,C17744445,1.7929328895500154
C168090291,C142465778,2.312483448414086
C168090291,C130787639,1.7929328895500154
C114852677,C194975256,1.0759321460978863
C114852677,C101973423,1.0759321460978863
C114852677,C199360897,2.145229722341217
C114852677,C102565666,1.0823214404008281
C114852677,C154945302,1.0759321460978863
C114852677,C24495805,1.0759321460978863
C114852677,C41241483,2.189784922095946
C114852677,C62611344,1.5780727382385509
C114852677,C139356082,1.0759321460978863
C114852677,C24890656,1.6824306052009381
C114852677,C121864883,1.310526351819497
C114852677,C182953411,1.0759321460978863
C114852677,C111919701,1.0759321460978863
C114852677,C67820243,1.0823214404008281
C114852677,C206040425,2.189784922095946
C114852677,C137019171,1.310526351819497
C114852677,C111472728,1.310526351819497
C114852677,C15706264,1.5780727382385509
C114852677,C142724271,1.6824306052009381
C114852677,C64775481,1.0759321460978863
C114852677,C31402856,0.8477272346792176
C114852677,C15190523,0.8477272346792176
