Concept1,Concept2,AdamicAdarScore
C168090291,C125112378,2.0068120353191854
C168090291,C190269828,1.996606027264495
C168090291,C115051666,1.2464408198991144
C168090291,C93038891,1.681025555568681
C168090291,C199185054,2.526391632797103
C168090291,C136197465,2.43700236159565
C168090291,C114852677,1.7354044438487897
C168090291,C185544564,2.775835607060083
C168090291,C522805319,1.2364187906473885
C168090291,C127413603,5.954676274207404
C168090291,C2780310539,4.822562093384086
C168090291,C44838205,1.0505539137824218
C168090291,C32546565,1.2364187906473885
C168090291,C171250308,2.2251637755773896
C168090291,C120314980,1.2547255569647942
C168090291,C32270708,2.0528215402995067
C168090291,C111919701,6.20012325033385
C168090291,C66601787,1.4311042711165813
C168090291,C182953411,4.041735770172514
C168090291,C2776459999,3.7382364091295703
C168090291,C71987851,1.0577468806435975
C168090291,C143724316,1.0505539137824218
C168090291,C97355855,3.919488010882641
C168090291,C147120987,1.6301291197104708
C168090291,C158456648,4.043005840107721
C168090291,C198377831,2.285397933260529
C168090291,C74214498,1.431043911052996
C168090291,C206003972,1.665237240777048
C168090291,C114671716,1.8234135271193388
C168090291,C202444582,3.1726400675711597
C168090291,C144271403,1.9753094208820308
C168090291,C29248071,1.9753094208820308
C168090291,C195766429,3.9062210037103284
C168090291,C62850752,0.8568118795451416
C168090291,C190463098,6.94569370434209
C168090291,C125411270,4.142545048586373
C168090291,C113603373,0.8552316204601935
C168090291,C157486923,3.7382364091295703
C168090291,C2776257435,2.2255676065257908
C168090291,C2780586882,3.4439118316588138
C168090291,C195545963,4.142545048586373
C168090291,C153946474,1.4499967429710792
C168090291,C169268690,1.431043911052996
C168090291,C153294291,1.4793369543630213
C168090291,C142465778,2.9272976939295003
C168090291,C85604662,2.157434923076484
C168090291,C86339819,2.934407909370301
C168090291,C547195049,2.1150848443460517
C168090291,C55615164,2.3989066878339202
C168090291,C118552586,1.2364187906473885
C168090291,C113775141,3.128363740807816
C168090291,C151730666,2.0184480463830985
C168090291,C2780801425,1.9021440271995855
C168090291,C33332235,4.140143092859729
C168090291,C155355069,1.038973489090877
C168090291,C82706917,1.2529698498145068
C168090291,C2778870898,3.912825103326925
C168090291,C78902741,1.2364187906473885
C168090291,C179061269,1.9753094208820308
C168090291,C80444323,6.972443756600052
C168090291,C41895202,5.050767004802754
C168090291,C18762648,0.8568118795451416
C168090291,C9417928,1.4757970781784175
C168090291,C159149176,2.1150848443460517
C168090291,C2781402376,1.607094899083278
C168090291,C26517878,3.545560480881452
C168090291,C204030448,2.053362289754553
C168090291,C21690051,1.250522208608224
C168090291,C98045186,2.3627250189558606
C168090291,C11577676,2.799780590837402
C168090291,C32848918,3.459802403292433
C168090291,C506630978,2.775835607060083
C168090291,C2781204021,1.038973489090877
C168090291,C140058369,1.2787588252010904
C168090291,C46141821,1.2364187906473885
C168090291,C19271316,4.180645102998753
C168090291,C78336883,1.507691975998279
C168090291,C103088060,2.934407909370301
C168090291,C45374587,5.848261229758812
C168090291,C21200559,4.050566695478183
C168090291,C45206210,1.650931744069535
C168090291,C104434177,3.7444533911280637
C168090291,C58053490,7.6589715927588555
C168090291,C9390403,2.2913489820279116
C168090291,C71924100,2.5144889446652585
C168090291,C24326235,4.911743438377245
C168090291,C2780009758,4.671042500227447
C168090291,C47091857,1.0577468806435975
C168090291,C27753989,4.817743549861803
C168090291,C26713055,2.0756288165750787
C168090291,C42704618,3.919488010882641
C168090291,C9652623,3.1726400675711597
C168090291,C521332185,1.4793369543630213
C168090291,C159317903,7.229306463227008
C168090291,C89298294,1.4118329658246351
C168090291,C150724011,0.8568118795451416
C168090291,C62611344,2.2460893897489203
C168090291,C18480692,0.8552316204601935
C168090291,C24890656,1.6914338446289623
C168090291,C74939445,3.683643706554676
C168090291,C95013731,5.149895917626996
C168090291,C67820243,1.8802187043813443
C168090291,C2781181686,4.594713943685047
C168090291,C2985428132,1.8683440502921353
C168090291,C15706264,5.0884971651149735
C168090291,C2778204307,1.431043911052996
C168090291,C99692599,2.2423229325157017
C168090291,C26351279,0.8568118795451416
C168090291,C91275184,0.8568118795451416
C168090291,C163716698,0.8568118795451416
C168090291,C204530211,1.4793369543630213
C168090291,C37589322,1.0914089577364836
C168090291,C68339613,2.441354250479675
C168090291,C2775929963,1.2529698498145068
C168090291,C77088390,5.746175490263392
C168090291,C185592680,4.144024939652506
C168090291,C108225325,1.8157207807821352
C168090291,C178790620,2.24613761771918
C168090291,C2985568454,1.714024018848812
C168090291,C78203541,2.4205160196791544
C168090291,C131671149,1.9753094208820308
C168090291,C2777904410,2.2423229325157017
C168090291,C177731217,2.6971868266201464
C168090291,C138777275,1.681025555568681
C168090291,C77805123,1.2364187906473885
C168090291,C15336307,1.507691975998279
C168090291,C72659945,3.3940731792012486
C168090291,C76790566,0.8568118795451416
C168090291,C162967359,2.4376180817060575
C168090291,C119599485,3.457152929528642
C168090291,C109546105,1.0577468806435975
C168090291,C17744445,2.652510727194629
C168090291,C101645829,1.681025555568681
C168090291,C48103436,3.7151499468194245
C168090291,C520434653,2.6947026360963293
C168090291,C2987822364,4.034459329480404
C168090291,C206345919,1.7077384480628994
C168090291,C149635348,2.4379334313524157
C168090291,C58312451,2.4379334313524157
C168090291,C2778496695,1.9021440271995855
C168090291,C207579572,0.8552316204601935
C168090291,C144237770,1.9021440271995855
C168090291,C204787440,2.5144889446652585
C168090291,C144901912,4.791589470452348
C168090291,C50820777,2.688786138960899
C168090291,C2779832538,1.507691975998279
C168090291,C2780385302,1.8595756874732712
C168090291,C2778361524,4.041840233677501
C168090291,C171811987,1.2447427486414107
C168090291,C117251300,1.4793369543630213
C168090291,C111996192,2.3157301230769183
C168090291,C78854221,1.038973489090877
C168090291,C94915269,4.911743438377245
C168090291,C135402231,1.038973489090877
C168090291,C122527463,5.207877783884723
C168090291,C29406490,3.3940731792012486
C168090291,C190475519,1.6307448398208784
C168090291,C196597080,1.6258293265482648
C168090291,C161166931,3.7592869124373625
C168090291,C48983235,1.2382685830883695
C168090291,C2994168587,1.6882599015230038
C168090291,C38652104,3.545560480881452
C168090291,C55795843,2.6759484562012856
C168090291,C71799126,2.0528215402995067
C168090291,C179371143,1.8802187043813443
C168090291,C169460222,3.530018046658483
C168090291,C166733315,1.2428159199826527
C168090291,C199539241,2.652510727194629
C168090291,C69497775,1.4514434011202726
C168090291,C207114421,1.2529698498145068
C168090291,C10138342,1.681025555568681
C168090291,C145148216,1.2190576378600086
C168090291,C192061203,2.5605002139319906
C168090291,C126255220,2.0587225940655283
C168090291,C20593774,5.222813071811183
C168090291,C130787639,2.0587225940655283
C168090291,C177142836,1.9021440271995855
C168090291,C208081375,0.8552316204601935
C168090291,C74130334,1.4118329658246351
C168090291,C158448853,2.934407909370301
C168090291,C162324750,1.681025555568681
C168090291,C2779960059,5.0744327421357855
C168090291,C39927690,3.7382364091295703
C168090291,C57528182,1.2256381955400502
C168090291,C102565666,2.118901856472375
C168090291,C124657808,1.6147857796836793
C168090291,C181500209,2.216246190028385
C168090291,C82217956,1.6319789121514519
C168090291,C2781089630,3.9227099793105085
C168090291,C138268822,2.216902121103422
C168090291,C142724271,2.5144889446652585
C168090291,C163716315,2.407959174564316
C168090291,C39432304,1.0633905753624249
C168090291,C68717125,4.640372155723241
C168090291,C166834278,0.8568118795451416
C168090291,C59500034,3.1447896771535873
C168090291,C2778184138,1.825672718418472
C168090291,C207999682,1.6319789121514519
C168090291,C65574998,1.2787588252010904
C168090291,C94375191,2.546278544061913
