Concept1,Concept2,AdamicAdarScore
C168090291,C114852677,2.1705572061562335
C168090291,C102565666,1.7722324774752538
C168090291,C182953411,2.845869997841083
C168090291,C111919701,2.845869997841083
C168090291,C142724271,1.825099403944245
C168090291,C138268822,2.1057936779961572
C168090291,C68717125,3.1601460306763625
C168090291,C59500034,2.0410926379003285
C168090291,C29248071,2.3367189850782593
C168090291,C144271403,2.3367189850782593
C168090291,C184720557,3.03575205319715
C168090291,C190463098,3.3170307369049192
C168090291,C94375191,2.2917830363393255
C168090291,C22984246,1.825099403944245
C168090291,C2780586882,3.3458047105077733
C168090291,C187678412,1.3119792819698408
C168090291,C105795698,2.1057936779961572
C168090291,C142465778,2.2917830363393255
C168090291,C32891209,2.1057936779961572
C168090291,C55615164,2.8427467128670045
C168090291,C138885662,3.3458047105077733
C168090291,C113775141,2.0561660014039687
C168090291,C33332235,2.839861364356141
C168090291,C184551789,2.1705572061562335
C168090291,C131017901,2.757939981408297
C168090291,C91717678,3.626247540722976
C168090291,C179061269,2.3367189850782593
C168090291,C80444323,4.950165212427283
C168090291,C154255573,1.3119792819698408
C168090291,C120665830,3.1601460306763625
C168090291,C181543814,2.1705572061562335
C168090291,C98045186,2.845869997841083
C168090291,C78336883,1.825099403944245
C168090291,C45374587,3.10700408280345
C168090291,C32022120,2.839861364356141
C168090291,C58053490,4.652042810384497
C168090291,C124148022,3.84677644861954
C168090291,C71924100,1.825099403944245
C168090291,C177148314,1.5582985217871994
C168090291,C27753989,4.162043268025947
C168090291,C194975256,2.8427467128670045
C168090291,C44280652,2.1705572061562335
C168090291,C159317903,3.677234931724628
C168090291,C62611344,2.263707470957848
C168090291,C24890656,1.825099403944245
C168090291,C95013731,2.1057936779961572
C168090291,C67820243,1.7722324774752538
C168090291,C15706264,2.263707470957848
C168090291,C111472728,3.3458047105077733
C168090291,C31402856,2.3367189850782593
C168090291,C15190523,2.3367189850782593
C168090291,C131671149,2.3367189850782593
C168090291,C183968085,2.845869997841083
C168090291,C15336307,1.825099403944245
C168090291,C17744445,1.7722324774752538
C168090291,C48103436,2.87479765743547
C168090291,C177264268,1.7722324774752538
C168090291,C2987822364,3.3458047105077733
C168090291,C203103908,1.825099403944245
C168090291,C204787440,1.825099403944245
C168090291,C2779832538,1.825099403944245
C168090291,C23576306,2.1705572061562335
C168090291,C89143813,2.1057936779961572
C168090291,C2778361524,2.1705572061562335
C168090291,C168834538,1.825099403944245
C168090291,C94915269,1.825099403944245
C168090291,C122527463,4.179425464953469
C168090291,C12296473,2.1705572061562335
C168090291,C161166931,2.845869997841083
C168090291,C58849907,3.84677644861954
C168090291,C169345407,2.1057936779961572
C168090291,C761482,2.263707470957848
C168090291,C179371143,1.7722324774752538
C168090291,C169460222,3.3182617087466495
C168090291,C114614502,3.03575205319715
C168090291,C199539241,1.7722324774752538
C168090291,C69497775,1.7781227084551716
C168090291,C118615104,4.430483993083701
C168090291,C126255220,1.7722324774752538
C168090291,C166689943,2.1705572061562335
C168090291,C192061203,2.3367189850782593
C168090291,C20593774,2.263707470957848
C168090291,C130787639,1.7722324774752538
C114852677,C194975256,1.0624367673406288
C114852677,C101973423,1.0624367673406288
C114852677,C199360897,2.119644876546675
C114852677,C102565666,1.0643724479632712
C114852677,C154945302,1.2912986358797836
C114852677,C24495805,1.0624367673406288
C114852677,C41241483,2.170557206156234
C114852677,C62611344,1.552487892444008
C114852677,C139356082,1.0624367673406288
C114852677,C24890656,1.6638568200910075
C114852677,C121864883,1.2912986358797836
C114852677,C182953411,1.0624367673406288
C114852677,C111919701,1.0624367673406288
C114852677,C95013731,1.0643724479632712
C114852677,C67820243,1.0643724479632712
C114852677,C206040425,2.170557206156234
C114852677,C137019171,1.2912986358797836
C114852677,C111472728,1.2912986358797836
C114852677,C15706264,1.552487892444008
C114852677,C138268822,1.0643724479632712
C114852677,C142724271,1.6638568200910075
C114852677,C64775481,1.0624367673406288
C114852677,C31402856,0.8355105794241164
C114852677,C15190523,0.8355105794241164
C114852677,C187486625,2.4317464627204584
C114852677,C51003876,2.170557206156234
C114852677,C41008148,2.998903446823125
C114852677,C59500034,1.0643724479632712
C114852677,C29248071,0.8355105794241164
C114852677,C144271403,0.8355105794241164
C114852677,C15184713,1.0624367673406288
C114852677,C184720557,1.8315432057196317
C114852677,C190463098,1.2912986358797836
C114852677,C115961682,1.0624367673406288
C114852677,C94375191,1.0643724479632712
C114852677,C131671149,0.8355105794241164
C114852677,C20593774,1.552487892444008
C114852677,C190474826,1.2912986358797836
C114852677,C183968085,1.0624367673406288
C114852677,C22984246,1.6638568200910075
C114852677,C2780586882,1.2912986358797836
C114852677,C15336307,1.6638568200910075
C114852677,C187678412,1.3236260239048532
C114852677,C105795698,1.0643724479632712
C114852677,C99498987,1.0624367673406288
C114852677,C17744445,1.0643724479632712
C114852677,C142465778,1.0643724479632712
C114852677,C32891209,1.0643724479632712
C114852677,C48103436,1.0643724479632712
C114852677,C55615164,1.0624367673406288
C114852677,C138885662,1.2912986358797836
C114852677,C127162648,2.170557206156234
C114852677,C76155785,2.4317464627204584
C114852677,C113775141,1.0624367673406288
C114852677,C177264268,1.0643724479632712
C114852677,C33332235,1.2912986358797836
C114852677,C2987822364,1.2912986358797836
C114852677,C131017901,1.2912986358797836
C114852677,C203103908,1.6638568200910075
C114852677,C204787440,1.6638568200910075
C114852677,C45483111,1.0624367673406288
C114852677,C121040770,2.119644876546675
C114852677,C91717678,1.552487892444008
C114852677,C2779832538,1.6638568200910075
C114852677,C89143813,1.0643724479632712
C114852677,C43682372,1.0624367673406288
C114852677,C179061269,0.8355105794241164
C114852677,C80444323,1.5703539491554073
C114852677,C154255573,1.3236260239048532
C114852677,C168834538,1.6638568200910075
C114852677,C94915269,1.6638568200910075
C114852677,C5320026,1.2912986358797836
C114852677,C122527463,1.2912986358797836
C114852677,C203087015,1.0624367673406288
C114852677,C184049767,1.2912986358797836
C114852677,C2779843651,1.8907830080075199
C114852677,C126255220,1.0643724479632712
C114852677,C98045186,1.0624367673406288
C114852677,C161166931,1.0624367673406288
C114852677,C58849907,1.5703539491554073
C114852677,C78336883,1.6638568200910075
C114852677,C45374587,1.0624367673406288
C114852677,C32022120,1.2912986358797836
C114852677,C169345407,1.0643724479632712
C114852677,C11413529,2.170557206156234
C114852677,C11255438,1.0624367673406288
C114852677,C58053490,1.8315432057196317
C114852677,C761482,1.552487892444008
C114852677,C179371143,1.0643724479632712
C114852677,C192061203,0.8355105794241164
C114852677,C169460222,1.5703539491554073
C114852677,C114614502,1.8315432057196317
C114852677,C124148022,1.5703539491554073
C114852677,C71924100,1.6638568200910075
C114852677,C118615104,1.2912986358797836
C114852677,C177148314,1.343427761238895
C114852677,C199539241,1.0643724479632712
C114852677,C69497775,1.0643724479632712
C114852677,C27753989,1.2912986358797836
C114852677,C130787639,1.0643724479632712
