Concept1,Concept2,AdamicAdarScore
C168090291,C125112378,1.994329681402699
C168090291,C190269828,1.976456393036879
C168090291,C115051666,1.2341450353533892
C168090291,C93038891,1.6720506009317362
C168090291,C199185054,2.5107887521564405
C168090291,C136197465,2.421898037707897
C168090291,C114852677,1.727497150669349
C168090291,C185544564,2.765579262212409
C168090291,C522805319,1.2269724718051847
C168090291,C127413603,5.920725092650308
C168090291,C2780310539,4.792450757141555
C168090291,C44838205,1.5980527719029696
C168090291,C32546565,1.2269724718051847
C168090291,C171250308,2.6341520012449715
C168090291,C120314980,2.398728726961109
C168090291,C32270708,2.4250795892680275
C168090291,C111919701,6.155818825478093
C168090291,C66601787,1.4193395440127554
C168090291,C182953411,4.010018726492166
C168090291,C2776459999,3.70909388878773
C168090291,C71987851,1.0494971636189339
C168090291,C143724316,1.0449818642986504
C168090291,C97355855,3.894818107899868
C168090291,C147120987,1.6152015528879293
C168090291,C158456648,4.0087577342084515
C168090291,C198377831,2.271966050915188
C168090291,C74214498,1.4144798019960916
C168090291,C206003972,1.6521467090679152
C168090291,C114671716,1.8073946014334836
C168090291,C202444582,3.135377552978952
C168090291,C144271403,1.9571680968409857
C168090291,C29248071,1.9571680968409857
C168090291,C195766429,3.868958489118121
C168090291,C62850752,0.8501859765764306
C168090291,C190463098,7.589300792973111
C168090291,C125411270,4.107999912974349
C168090291,C113603373,0.8490770816967417
C168090291,C157486923,3.70909388878773
C168090291,C2776257435,2.204587726266747
C168090291,C2780586882,3.407965123003707
C168090291,C195545963,4.107999912974349
C168090291,C61696701,1.037994975736983
C168090291,C153946474,1.4362158616111536
C168090291,C169268690,1.4144798019960916
C168090291,C153294291,1.4672457788303082
C168090291,C142465778,2.9094476569817824
C168090291,C85604662,2.1470943902148525
C168090291,C86339819,2.9219307655160676
C168090291,C547195049,2.101781153677352
C168090291,C55615164,2.379654914750799
C168090291,C118552586,1.2269724718051847
C168090291,C113775141,3.691435445747222
C168090291,C151730666,1.9962140557491799
C168090291,C2780801425,1.872321454806048
C168090291,C33332235,4.575269263337254
C168090291,C155355069,1.0315375601166954
C168090291,C82706917,1.2423857950587347
C168090291,C2778476455,1.0267720579216413
C168090291,C2778870898,3.883820637826431
C168090291,C78902741,1.2269724718051847
C168090291,C104114177,1.897163639228027
C168090291,C179061269,1.9571680968409857
C168090291,C80444323,6.912000453936683
C168090291,C41895202,5.019376945058068
C168090291,C18762648,0.8501859765764306
C168090291,C9417928,1.4687399318804457
C168090291,C159149176,2.101781153677352
C168090291,C2781402376,1.5891954709670812
C168090291,C148730421,1.4002775769268399
C168090291,C204030448,2.0421322352252327
C168090291,C26517878,3.5215894880116534
C168090291,C21690051,1.2384150576591753
C168090291,C98045186,2.340570708314631
C168090291,C11577676,2.768764682713811
C168090291,C32848918,3.4345101733936434
C168090291,C506630978,2.765579262212409
C168090291,C2781204021,1.0315375601166954
C168090291,C140058369,1.2719080522151627
C168090291,C46141821,1.2269724718051847
C168090291,C19271316,4.1546964765138235
