Concept1,Concept2,AdamicAdarScore
C168090291,C125112378,1.9968017157710962
C168090291,C190269828,1.9797140685624228
C168090291,C115051666,1.2363772044028016
C168090291,C93038891,1.6727642827044684
C168090291,C199185054,2.5131308129833045
C168090291,C136197465,2.4238831311774085
C168090291,C114852677,1.7285824019189873
C168090291,C185544564,2.7668542048288662
C168090291,C522805319,1.2276968601596412
C168090291,C127413603,5.925490548870807
C168090291,C2780310539,4.797698088363859
C168090291,C44838205,1.5997803706840972
C168090291,C32546565,1.2276968601596412
C168090291,C171250308,2.6379486415647815
C168090291,C120314980,1.2496496199842297
C168090291,C32270708,2.4268071880491555
C168090291,C111919701,6.161699775440594
C168090291,C66601787,1.420424795262394
C168090291,C182953411,4.01342307985902
C168090291,C2776459999,3.7133724041093434
C168090291,C71987851,1.0500211540248463
C168090291,C143724316,1.0454779768018574
C168090291,C97355855,3.897588842526526
C168090291,C147120987,1.6159259412423859
C168090291,C158456648,4.0113764464181605
C168090291,C198377831,2.2729080085391695
C168090291,C74214498,1.416007002828675
C168090291,C206003972,1.6536739099004985
C168090291,C114671716,1.8091222002146112
C168090291,C202444582,3.1368807714466596
C168090291,C144271403,1.9582978280843895
C168090291,C29248071,1.9582978280843895
C168090291,C195766429,3.8704617075858283
C168090291,C62850752,0.8507099669823429
C168090291,C190463098,7.595181742935611
C168090291,C125411270,4.112278428295962
C168090291,C113603373,0.8495903655209294
C168090291,C157486923,3.7133724041093434
C168090291,C2776257435,2.2093531824872463
C168090291,C2780586882,3.4107585528968465
C168090291,C195545963,4.112278428295962
C168090291,C61696701,1.0385082595611708
C168090291,C153946474,1.438448030660566
C168090291,C169268690,1.416007002828675
C168090291,C153294291,1.4692891393989118
C168090291,C142465778,2.911848799921966
C168090291,C85604662,2.1478080719875843
C168090291,C86339819,2.92321641471425
C168090291,C547195049,2.1034721457644823
C168090291,C55615164,2.3803793031052556
C168090291,C118552586,1.2276968601596412
C168090291,C113775141,3.6968345207079185
C168090291,C151730666,1.9994494352252636
C168090291,C2780801425,1.873607104004231
C168090291,C33332235,4.580668338297951
C168090291,C155355069,1.0326121047846095
C168090291,C82706917,1.2430994768314667
C168090291,C2778476455,1.0275136175970787
C168090291,C2778870898,3.8880991531480444
C168090291,C78902741,1.2276968601596412
C168090291,C104114177,1.8981055968520089
C168090291,C179061269,1.9582978280843895
C168090291,C80444323,6.917881403899185
C168090291,C41895202,5.025257895020569
C168090291,C18762648,0.8507099669823429
C168090291,C9417928,1.4692360443836527
C168090291,C159149176,2.1034721457644823
C168090291,C2781402376,1.590923069748209
C168090291,C148730421,1.4020051757079677
C168090291,C204030448,2.0438890528434945
C168090291,C26517878,3.525868003333267
C168090291,C21690051,1.2389390480650875
C168090291,C98045186,2.3419287154092845
C168090291,C11577676,2.770039625330269
C168090291,C32848918,3.4374154285536935
C168090291,C506630978,2.7668542048288662
C168090291,C2781204021,1.0326121047846095
C168090291,C140058369,1.2730377834585667
C168090291,C46141821,1.2276968601596412
C168090291,C19271316,4.158100829880678
C168090291,C78336883,1.4995502217235797
C168090291,C103088060,3.716073257217292
C168090291,C45374587,5.799869678376514
C168090291,C21200559,4.034889822927546
C168090291,C45206210,1.8266771117433107
C168090291,C104434177,3.7203528889283075
C168090291,C106289968,1.8487475030000013
C168090291,C58053490,7.859246897651278
C168090291,C9390403,2.2794020807321775
C168090291,C71924100,2.5008659424102215
C168090291,C24326235,4.886005027411767
C168090291,C47091857,1.226824804639582
C168090291,C2780009758,4.654981771100196
C168090291,C27753989,4.773374425909154
C168090291,C26713055,2.060900051934548
C168090291,C42704618,3.897588842526526
C168090291,C9652623,3.1368807714466596
C168090291,C521332185,1.4692891393989118
C168090291,C159317903,7.185789341260422
C168090291,C89298294,1.3994532509010003
C168090291,C150724011,0.8507099669823429
C168090291,C62611344,2.233252288378065
C168090291,C18480692,0.8495903655209294
C168090291,C24890656,1.6825719609872598
C168090291,C74939445,3.664390959781947
C168090291,C74650414,1.8981055968520089
C168090291,C95013731,5.105688170407736
C168090291,C2781181686,5.6877510518607135
C168090291,C67820243,1.8730570598090892
C168090291,C2985428132,1.857783163493188
C168090291,C15706264,5.056794233280988
C168090291,C2778204307,1.416007002828675
C168090291,C99692599,2.227979800893661
C168090291,C26351279,0.8507099669823429
C168090291,C91275184,0.8507099669823429
C168090291,C163716698,0.8507099669823429
C168090291,C204530211,1.4692891393989118
C168090291,C37589322,1.0857677027972192
C168090291,C68339613,2.42500689183393
C168090291,C2775929963,1.2430994768314667
C168090291,C77088390,5.7234305453889895
C168090291,C185592680,4.125298840508579
C168090291,C108225325,1.7983399291348585
C168090291,C178790620,2.232806946883736
C168090291,C2985568454,1.7023819983504946
C168090291,C78203541,2.406744520886763
C168090291,C131671149,1.9582978280843895
C168090291,C2777904410,3.058723955615808
C168090291,C177731217,2.6795299004708757
C168090291,C138777275,1.6727642827044684
C168090291,C77805123,1.2276968601596412
C168090291,C15336307,1.4995502217235797
C168090291,C72659945,3.3819227815682815
C168090291,C76790566,0.8507099669823429
C168090291,C162967359,2.614901842142258
C168090291,C119599485,3.4338242641748113
C168090291,C109546105,1.0500211540248463
C168090291,C17744445,2.6377267676156406
C168090291,C101645829,2.291026391636638
C168090291,C48103436,3.695897200046695
C168090291,C520434653,2.673350902236542
C168090291,C99844830,1.8487475030000013
C168090291,C2987822364,3.997372191780556
C168090291,C206345919,1.6991155998925658
C168090291,C149635348,2.4209714809469136
C168090291,C58312451,2.4209714809469136
C168090291,C2778496695,1.873607104004231
C168090291,C207579572,0.8495903655209294
C168090291,C144237770,1.873607104004231
C168090291,C204787440,2.5008659424102215
C168090291,C144901912,4.767052240638833
C168090291,C50820777,2.676288696820242
C168090291,C2779832538,1.4995502217235797
C168090291,C2780385302,1.849018502512369
C168090291,C134146338,1.0396278610225842
C168090291,C203062551,1.4020051757079677
C168090291,C2778361524,4.023671505427165
C168090291,C171811987,1.2383813643351431
C168090291,C117251300,1.4692891393989118
C168090291,C111996192,2.3031507586647852
C168090291,C78854221,1.0326121047846095
C168090291,C94915269,4.886005027411767
C168090291,C135402231,1.0326121047846095
C168090291,C122527463,5.181246977165083
C168090291,C29406490,3.3819227815682815
C168090291,C190475519,1.6180267581669938
C168090291,C196597080,1.6099406229478572
C168090291,C161166931,3.731327339561958
C168090291,C48983235,1.2270891087884337
C168090291,C2994168587,1.679859911417039
C168090291,C38652104,3.525868003333267
C168090291,C55795843,2.6596010975555404
