https://openalex.org/C187486625,https://openalex.org/C190463098,1999,11
https://openalex.org/C190463098,https://openalex.org/C19271316,1999,10
https://openalex.org/C187678412,https://openalex.org/C190463098,1999,10
https://openalex.org/C186468114,https://openalex.org/C69497775,1999,1
https://openalex.org/C69497775,https://openalex.org/C91717678,1999,1
https://openalex.org/C118704821,https://openalex.org/C69497775,1999,1
https://openalex.org/C154255573,https://openalex.org/C69497775,1999,1
https://openalex.org/C187486625,https://openalex.org/C69497775,1999,1
https://openalex.org/C19271316,https://openalex.org/C69497775,1999,1
https://openalex.org/C187678412,https://openalex.org/C69497775,1999,1
https://openalex.org/C186468114,https://openalex.org/C51003876,2005,9
https://openalex.org/C186468114,https://openalex.org/C186468114,2005,12
https://openalex.org/C41241483,https://openalex.org/C51003876,2005,3
https://openalex.org/C186468114,https://openalex.org/C41241483,2005,10
https://openalex.org/C51003876,https://openalex.org/C51003876,2005,3
https://openalex.org/C190463098,https://openalex.org/C51003876,2005,5
https://openalex.org/C186468114,https://openalex.org/C190463098,2005,19
https://openalex.org/C51003876,https://openalex.org/C69497775,2005,1
https://openalex.org/C186468114,https://openalex.org/C69497775,2005,1
https://openalex.org/C186468114,https://openalex.org/C22984246,2009,18
https://openalex.org/C186468114,https://openalex.org/C186468114,2009,19
https://openalex.org/C186468114,https://openalex.org/C5320026,2009,24
https://openalex.org/C186468114,https://openalex.org/C89143813,2009,23
https://openalex.org/C186468114,https://openalex.org/C190463098,2009,26
https://openalex.org/C186468114,https://openalex.org/C95013731,2009,13
https://openalex.org/C22984246,https://openalex.org/C41241483,2009,4
https://openalex.org/C186468114,https://openalex.org/C41241483,2009,10
https://openalex.org/C41241483,https://openalex.org/C5320026,2009,6
https://openalex.org/C41241483,https://openalex.org/C89143813,2009,6
https://openalex.org/C190463098,https://openalex.org/C41241483,2009,7
https://openalex.org/C41241483,https://openalex.org/C95013731,2009,5
https://openalex.org/C22984246,https://openalex.org/C51003876,2009,3
https://openalex.org/C186468114,https://openalex.org/C51003876,2009,6
https://openalex.org/C51003876,https://openalex.org/C5320026,2009,3
https://openalex.org/C51003876,https://openalex.org/C89143813,2009,4
https://openalex.org/C190463098,https://openalex.org/C51003876,2009,3
https://openalex.org/C51003876,https://openalex.org/C95013731,2009,3
https://openalex.org/C190463098,https://openalex.org/C22984246,2009,14
https://openalex.org/C190463098,https://openalex.org/C5320026,2009,17
https://openalex.org/C190463098,https://openalex.org/C89143813,2009,15
https://openalex.org/C190463098,https://openalex.org/C190463098,2009,8
https://openalex.org/C190463098,https://openalex.org/C95013731,2009,7
https://openalex.org/C22984246,https://openalex.org/C69497775,2009,1
https://openalex.org/C186468114,https://openalex.org/C69497775,2009,1
https://openalex.org/C5320026,https://openalex.org/C69497775,2009,1
https://openalex.org/C69497775,https://openalex.org/C89143813,2009,1
https://openalex.org/C190463098,https://openalex.org/C69497775,2009,1
https://openalex.org/C69497775,https://openalex.org/C95013731,2009,1
https://openalex.org/C186468114,https://openalex.org/C186468114,2011,6
https://openalex.org/C183968085,https://openalex.org/C186468114,2011,1
https://openalex.org/C161166931,https://openalex.org/C186468114,2011,1
https://openalex.org/C186468114,https://openalex.org/C89143813,2011,9
https://openalex.org/C186468114,https://openalex.org/C190463098,2011,10
https://openalex.org/C186468114,https://openalex.org/C41241483,2011,1
https://openalex.org/C183968085,https://openalex.org/C41241483,2011,1
https://openalex.org/C161166931,https://openalex.org/C41241483,2011,1
https://openalex.org/C41241483,https://openalex.org/C89143813,2011,1
https://openalex.org/C190463098,https://openalex.org/C41241483,2011,1
https://openalex.org/C186468114,https://openalex.org/C51003876,2011,1
https://openalex.org/C183968085,https://openalex.org/C51003876,2011,1
https://openalex.org/C161166931,https://openalex.org/C51003876,2011,1
https://openalex.org/C51003876,https://openalex.org/C89143813,2011,1
https://openalex.org/C190463098,https://openalex.org/C51003876,2011,1
https://openalex.org/C183968085,https://openalex.org/C190463098,2011,1
https://openalex.org/C161166931,https://openalex.org/C190463098,2011,1
https://openalex.org/C190463098,https://openalex.org/C89143813,2011,7
https://openalex.org/C190463098,https://openalex.org/C190463098,2011,4
https://openalex.org/C186468114,https://openalex.org/C69497775,2011,1
https://openalex.org/C183968085,https://openalex.org/C69497775,2011,1
https://openalex.org/C161166931,https://openalex.org/C69497775,2011,1
https://openalex.org/C69497775,https://openalex.org/C89143813,2011,1
https://openalex.org/C190463098,https://openalex.org/C69497775,2011,1
https://openalex.org/C22984246,https://openalex.org/C22984246,2009,5
https://openalex.org/C22984246,https://openalex.org/C5320026,2009,12
https://openalex.org/C22984246,https://openalex.org/C89143813,2009,12
https://openalex.org/C5320026,https://openalex.org/C5320026,2009,8
https://openalex.org/C5320026,https://openalex.org/C89143813,2009,14
https://openalex.org/C89143813,https://openalex.org/C89143813,2009,7
https://openalex.org/C22984246,https://openalex.org/C22984246,2016,1
https://openalex.org/C186468114,https://openalex.org/C22984246,2016,3
https://openalex.org/C22984246,https://openalex.org/C5320026,2016,3
https://openalex.org/C22984246,https://openalex.org/C89143813,2016,2
https://openalex.org/C203103908,https://openalex.org/C22984246,2016,1
https://openalex.org/C190463098,https://openalex.org/C22984246,2016,3
https://openalex.org/C186468114,https://openalex.org/C186468114,2016,2
https://openalex.org/C186468114,https://openalex.org/C5320026,2016,4
https://openalex.org/C186468114,https://openalex.org/C89143813,2016,3
https://openalex.org/C186468114,https://openalex.org/C203103908,2016,2
https://openalex.org/C186468114,https://openalex.org/C190463098,2016,4
https://openalex.org/C5320026,https://openalex.org/C5320026,2016,2
https://openalex.org/C5320026,https://openalex.org/C89143813,2016,3
https://openalex.org/C203103908,https://openalex.org/C5320026,2016,2
https://openalex.org/C190463098,https://openalex.org/C5320026,2016,4
https://openalex.org/C89143813,https://openalex.org/C89143813,2016,1
https://openalex.org/C203103908,https://openalex.org/C89143813,2016,1
https://openalex.org/C190463098,https://openalex.org/C89143813,2016,3
https://openalex.org/C190463098,https://openalex.org/C203103908,2016,2
https://openalex.org/C190463098,https://openalex.org/C190463098,2016,2
https://openalex.org/C186468114,https://openalex.org/C22984246,1999,6
https://openalex.org/C22984246,https://openalex.org/C91717678,1999,3
https://openalex.org/C118704821,https://openalex.org/C22984246,1999,3
https://openalex.org/C154255573,https://openalex.org/C22984246,1999,3
https://openalex.org/C187486625,https://openalex.org/C22984246,1999,3
https://openalex.org/C19271316,https://openalex.org/C22984246,1999,3
https://openalex.org/C187678412,https://openalex.org/C22984246,1999,3
https://openalex.org/C186468114,https://openalex.org/C5320026,1999,11
https://openalex.org/C5320026,https://openalex.org/C91717678,1999,6
https://openalex.org/C118704821,https://openalex.org/C5320026,1999,6
https://openalex.org/C154255573,https://openalex.org/C5320026,1999,6
https://openalex.org/C187486625,https://openalex.org/C5320026,1999,8
https://openalex.org/C19271316,https://openalex.org/C5320026,1999,6
https://openalex.org/C187678412,https://openalex.org/C5320026,1999,6
https://openalex.org/C186468114,https://openalex.org/C89143813,1999,11
https://openalex.org/C89143813,https://openalex.org/C91717678,1999,7
https://openalex.org/C118704821,https://openalex.org/C89143813,1999,6
https://openalex.org/C154255573,https://openalex.org/C89143813,1999,6
https://openalex.org/C187486625,https://openalex.org/C89143813,1999,6
https://openalex.org/C19271316,https://openalex.org/C89143813,1999,6
https://openalex.org/C187678412,https://openalex.org/C89143813,1999,6
https://openalex.org/C22984246,https://openalex.org/C91717678,2017,1
https://openalex.org/C186468114,https://openalex.org/C22984246,2017,1
https://openalex.org/C22984246,https://openalex.org/C5320026,2017,1
https://openalex.org/C22984246,https://openalex.org/C89143813,2017,1
https://openalex.org/C190463098,https://openalex.org/C22984246,2017,1
https://openalex.org/C187486625,https://openalex.org/C22984246,2017,1
https://openalex.org/C19271316,https://openalex.org/C22984246,2017,1
https://openalex.org/C20593774,https://openalex.org/C22984246,2017,1
https://openalex.org/C186468114,https://openalex.org/C91717678,2017,3
https://openalex.org/C186468114,https://openalex.org/C186468114,2017,3
https://openalex.org/C186468114,https://openalex.org/C5320026,2017,5
https://openalex.org/C186468114,https://openalex.org/C89143813,2017,2
https://openalex.org/C186468114,https://openalex.org/C190463098,2017,3
https://openalex.org/C186468114,https://openalex.org/C187486625,2017,4
https://openalex.org/C186468114,https://openalex.org/C19271316,2017,1
https://openalex.org/C186468114,https://openalex.org/C20593774,2017,1
https://openalex.org/C5320026,https://openalex.org/C91717678,2017,2
https://openalex.org/C5320026,https://openalex.org/C5320026,2017,2
https://openalex.org/C5320026,https://openalex.org/C89143813,2017,2
https://openalex.org/C190463098,https://openalex.org/C5320026,2017,3
https://openalex.org/C187486625,https://openalex.org/C5320026,2017,3
https://openalex.org/C19271316,https://openalex.org/C5320026,2017,1
https://openalex.org/C20593774,https://openalex.org/C5320026,2017,1
https://openalex.org/C89143813,https://openalex.org/C91717678,2017,1
https://openalex.org/C89143813,https://openalex.org/C89143813,2017,1
https://openalex.org/C190463098,https://openalex.org/C89143813,2017,2
https://openalex.org/C187486625,https://openalex.org/C89143813,2017,1
https://openalex.org/C19271316,https://openalex.org/C89143813,2017,1
https://openalex.org/C20593774,https://openalex.org/C89143813,2017,1
https://openalex.org/C190463098,https://openalex.org/C91717678,2017,2
https://openalex.org/C190463098,https://openalex.org/C190463098,2017,1
https://openalex.org/C187486625,https://openalex.org/C190463098,2017,2
https://openalex.org/C190463098,https://openalex.org/C19271316,2017,1
https://openalex.org/C190463098,https://openalex.org/C20593774,2017,1
https://openalex.org/C22984246,https://openalex.org/C22984246,2008,3
https://openalex.org/C186468114,https://openalex.org/C22984246,2008,10
https://openalex.org/C22984246,https://openalex.org/C89143813,2008,10
https://openalex.org/C190463098,https://openalex.org/C22984246,2008,10
https://openalex.org/C22984246,https://openalex.org/C95013731,2008,8
https://openalex.org/C186468114,https://openalex.org/C186468114,2008,29
https://openalex.org/C186468114,https://openalex.org/C89143813,2008,43
https://openalex.org/C186468114,https://openalex.org/C190463098,2008,41
https://openalex.org/C186468114,https://openalex.org/C95013731,2008,25
https://openalex.org/C22984246,https://openalex.org/C5320026,2008,7
https://openalex.org/C186468114,https://openalex.org/C5320026,2008,22
https://openalex.org/C5320026,https://openalex.org/C89143813,2008,17
https://openalex.org/C190463098,https://openalex.org/C5320026,2008,19
https://openalex.org/C5320026,https://openalex.org/C95013731,2008,13
https://openalex.org/C89143813,https://openalex.org/C89143813,2008,17
https://openalex.org/C190463098,https://openalex.org/C89143813,2008,31
https://openalex.org/C89143813,https://openalex.org/C95013731,2008,19
https://openalex.org/C190463098,https://openalex.org/C190463098,2008,15
https://openalex.org/C190463098,https://openalex.org/C95013731,2008,19
https://openalex.org/C186468114,https://openalex.org/C22984246,2001,9
https://openalex.org/C158456648,https://openalex.org/C22984246,2001,5
https://openalex.org/C22984246,https://openalex.org/C91717678,2001,9
https://openalex.org/C20593774,https://openalex.org/C22984246,2001,9
https://openalex.org/C169460222,https://openalex.org/C22984246,2001,5
https://openalex.org/C124148022,https://openalex.org/C22984246,2001,5
https://openalex.org/C19271316,https://openalex.org/C22984246,2001,5
https://openalex.org/C22984246,https://openalex.org/C51003876,2001,5
https://openalex.org/C190463098,https://openalex.org/C22984246,2001,9
https://openalex.org/C186468114,https://openalex.org/C186468114,2001,16
https://openalex.org/C158456648,https://openalex.org/C186468114,2001,10
https://openalex.org/C186468114,https://openalex.org/C91717678,2001,22
https://openalex.org/C186468114,https://openalex.org/C20593774,2001,16
https://openalex.org/C169460222,https://openalex.org/C186468114,2001,9
https://openalex.org/C124148022,https://openalex.org/C186468114,2001,10
https://openalex.org/C186468114,https://openalex.org/C19271316,2001,11
https://openalex.org/C186468114,https://openalex.org/C51003876,2001,13
https://openalex.org/C186468114,https://openalex.org/C190463098,2001,29
https://openalex.org/C186468114,https://openalex.org/C5320026,2001,10
https://openalex.org/C158456648,https://openalex.org/C5320026,2001,7
https://openalex.org/C5320026,https://openalex.org/C91717678,2001,10
https://openalex.org/C20593774,https://openalex.org/C5320026,2001,10
https://openalex.org/C169460222,https://openalex.org/C5320026,2001,7
https://openalex.org/C124148022,https://openalex.org/C5320026,2001,7
https://openalex.org/C19271316,https://openalex.org/C5320026,2001,7
https://openalex.org/C51003876,https://openalex.org/C5320026,2001,7
https://openalex.org/C190463098,https://openalex.org/C5320026,2001,10
https://openalex.org/C186468114,https://openalex.org/C89143813,2001,15
https://openalex.org/C158456648,https://openalex.org/C89143813,2001,5
https://openalex.org/C89143813,https://openalex.org/C91717678,2001,11
https://openalex.org/C20593774,https://openalex.org/C89143813,2001,8
https://openalex.org/C169460222,https://openalex.org/C89143813,2001,5
https://openalex.org/C124148022,https://openalex.org/C89143813,2001,5
https://openalex.org/C19271316,https://openalex.org/C89143813,2001,5
https://openalex.org/C51003876,https://openalex.org/C89143813,2001,6
https://openalex.org/C190463098,https://openalex.org/C89143813,2001,13
https://openalex.org/C158456648,https://openalex.org/C190463098,2001,9
https://openalex.org/C190463098,https://openalex.org/C91717678,2001,19
https://openalex.org/C190463098,https://openalex.org/C20593774,2001,13
https://openalex.org/C169460222,https://openalex.org/C190463098,2001,8
https://openalex.org/C124148022,https://openalex.org/C190463098,2001,9
https://openalex.org/C190463098,https://openalex.org/C19271316,2001,10
https://openalex.org/C190463098,https://openalex.org/C51003876,2001,12
https://openalex.org/C190463098,https://openalex.org/C190463098,2001,13
https://openalex.org/C186468114,https://openalex.org/C22984246,1997,10
https://openalex.org/C22984246,https://openalex.org/C91717678,1997,7
https://openalex.org/C154255573,https://openalex.org/C22984246,1997,6
https://openalex.org/C187486625,https://openalex.org/C22984246,1997,10
https://openalex.org/C187678412,https://openalex.org/C22984246,1997,6
https://openalex.org/C154255573,https://openalex.org/C186468114,1997,18
https://openalex.org/C186468114,https://openalex.org/C187678412,1997,16
https://openalex.org/C186468114,https://openalex.org/C5320026,1997,18
https://openalex.org/C5320026,https://openalex.org/C91717678,1997,12
https://openalex.org/C154255573,https://openalex.org/C5320026,1997,10
https://openalex.org/C187486625,https://openalex.org/C5320026,1997,18
https://openalex.org/C187678412,https://openalex.org/C5320026,1997,10
https://openalex.org/C186468114,https://openalex.org/C89143813,1997,11
https://openalex.org/C89143813,https://openalex.org/C91717678,1997,6
https://openalex.org/C154255573,https://openalex.org/C89143813,1997,6
https://openalex.org/C187486625,https://openalex.org/C89143813,1997,11
https://openalex.org/C187678412,https://openalex.org/C89143813,1997,6
https://openalex.org/C154255573,https://openalex.org/C190463098,1997,8
https://openalex.org/C187678412,https://openalex.org/C190463098,1997,8
https://openalex.org/C186468114,https://openalex.org/C22984246,2004,15
https://openalex.org/C22984246,https://openalex.org/C91717678,2004,8
https://openalex.org/C183968085,https://openalex.org/C22984246,2004,3
https://openalex.org/C114671716,https://openalex.org/C22984246,2004,5
https://openalex.org/C154255573,https://openalex.org/C22984246,2004,5
https://openalex.org/C187486625,https://openalex.org/C22984246,2004,7
https://openalex.org/C187678412,https://openalex.org/C22984246,2004,5
https://openalex.org/C186468114,https://openalex.org/C186468114,2004,23
https://openalex.org/C186468114,https://openalex.org/C91717678,2004,29
https://openalex.org/C183968085,https://openalex.org/C186468114,2004,13
https://openalex.org/C114671716,https://openalex.org/C186468114,2004,17
https://openalex.org/C154255573,https://openalex.org/C186468114,2004,19
https://openalex.org/C186468114,https://openalex.org/C187486625,2004,21
https://openalex.org/C186468114,https://openalex.org/C187678412,2004,17
https://openalex.org/C186468114,https://openalex.org/C5320026,2004,21
https://openalex.org/C5320026,https://openalex.org/C91717678,2004,15
https://openalex.org/C183968085,https://openalex.org/C5320026,2004,9
https://openalex.org/C114671716,https://openalex.org/C5320026,2004,11
https://openalex.org/C154255573,https://openalex.org/C5320026,2004,12
https://openalex.org/C187486625,https://openalex.org/C5320026,2004,12
https://openalex.org/C187678412,https://openalex.org/C5320026,2004,11
https://openalex.org/C91717678,https://openalex.org/C91717678,2004,11
https://openalex.org/C183968085,https://openalex.org/C91717678,2004,11
https://openalex.org/C114671716,https://openalex.org/C91717678,2004,13
https://openalex.org/C154255573,https://openalex.org/C91717678,2004,15
https://openalex.org/C187486625,https://openalex.org/C91717678,2004,15
https://openalex.org/C187678412,https://openalex.org/C91717678,2004,13
https://openalex.org/C186468114,https://openalex.org/C89143813,2004,15
https://openalex.org/C89143813,https://openalex.org/C91717678,2004,7
https://openalex.org/C183968085,https://openalex.org/C89143813,2004,3
https://openalex.org/C114671716,https://openalex.org/C89143813,2004,5
https://openalex.org/C154255573,https://openalex.org/C89143813,2004,5
https://openalex.org/C187486625,https://openalex.org/C89143813,2004,6
https://openalex.org/C187678412,https://openalex.org/C89143813,2004,5
https://openalex.org/C139356082,https://openalex.org/C186468114,2004,13
https://openalex.org/C139356082,https://openalex.org/C91717678,2004,7
https://openalex.org/C139356082,https://openalex.org/C183968085,2004,3
https://openalex.org/C114671716,https://openalex.org/C139356082,2004,5
https://openalex.org/C139356082,https://openalex.org/C154255573,2004,5
https://openalex.org/C139356082,https://openalex.org/C187486625,2004,6
https://openalex.org/C139356082,https://openalex.org/C187678412,2004,5
https://openalex.org/C186468114,https://openalex.org/C190463098,2004,15
https://openalex.org/C190463098,https://openalex.org/C91717678,2004,10
https://openalex.org/C183968085,https://openalex.org/C190463098,2004,5
https://openalex.org/C114671716,https://openalex.org/C190463098,2004,9
https://openalex.org/C154255573,https://openalex.org/C190463098,2004,9
https://openalex.org/C187486625,https://openalex.org/C190463098,2004,10
https://openalex.org/C187678412,https://openalex.org/C190463098,2004,9
https://openalex.org/C186468114,https://openalex.org/C95013731,2004,14
https://openalex.org/C91717678,https://openalex.org/C95013731,2004,7
https://openalex.org/C183968085,https://openalex.org/C95013731,2004,3
https://openalex.org/C114671716,https://openalex.org/C95013731,2004,5
https://openalex.org/C154255573,https://openalex.org/C95013731,2004,5
https://openalex.org/C187486625,https://openalex.org/C95013731,2004,6
https://openalex.org/C187678412,https://openalex.org/C95013731,2004,5
https://openalex.org/C22984246,https://openalex.org/C5320026,2002,8
https://openalex.org/C22984246,https://openalex.org/C22984246,2002,5
https://openalex.org/C186468114,https://openalex.org/C22984246,2002,12
https://openalex.org/C186468114,https://openalex.org/C5320026,2002,12
https://openalex.org/C186468114,https://openalex.org/C186468114,2002,13
https://openalex.org/C5320026,https://openalex.org/C5320026,2002,4
https://openalex.org/C5320026,https://openalex.org/C91717678,2002,1
https://openalex.org/C22984246,https://openalex.org/C91717678,2002,1
https://openalex.org/C186468114,https://openalex.org/C91717678,2002,4
https://openalex.org/C5320026,https://openalex.org/C89143813,2002,4
https://openalex.org/C22984246,https://openalex.org/C89143813,2002,5
https://openalex.org/C186468114,https://openalex.org/C89143813,2002,6
https://openalex.org/C139356082,https://openalex.org/C5320026,2002,1
https://openalex.org/C139356082,https://openalex.org/C22984246,2002,2
https://openalex.org/C139356082,https://openalex.org/C186468114,2002,2
https://openalex.org/C190463098,https://openalex.org/C5320026,2002,7
https://openalex.org/C190463098,https://openalex.org/C22984246,2002,5
https://openalex.org/C186468114,https://openalex.org/C190463098,2002,12
https://openalex.org/C5320026,https://openalex.org/C95013731,2002,1
https://openalex.org/C22984246,https://openalex.org/C95013731,2002,2
https://openalex.org/C186468114,https://openalex.org/C95013731,2002,2
https://openalex.org/C91717678,https://openalex.org/C91717678,1999,7
https://openalex.org/C118704821,https://openalex.org/C91717678,1999,7
https://openalex.org/C154255573,https://openalex.org/C91717678,1999,9
https://openalex.org/C187486625,https://openalex.org/C91717678,1999,11
https://openalex.org/C19271316,https://openalex.org/C91717678,1999,11
https://openalex.org/C187678412,https://openalex.org/C91717678,1999,9
https://openalex.org/C139356082,https://openalex.org/C186468114,1999,5
https://openalex.org/C139356082,https://openalex.org/C91717678,1999,2
https://openalex.org/C118704821,https://openalex.org/C139356082,1999,2
https://openalex.org/C139356082,https://openalex.org/C154255573,1999,2
https://openalex.org/C139356082,https://openalex.org/C187486625,1999,3
https://openalex.org/C139356082,https://openalex.org/C19271316,1999,2
https://openalex.org/C139356082,https://openalex.org/C187678412,1999,2
https://openalex.org/C186468114,https://openalex.org/C95013731,1999,3
https://openalex.org/C91717678,https://openalex.org/C95013731,1999,2
https://openalex.org/C118704821,https://openalex.org/C95013731,1999,2
https://openalex.org/C154255573,https://openalex.org/C95013731,1999,2
https://openalex.org/C187486625,https://openalex.org/C95013731,1999,2
https://openalex.org/C19271316,https://openalex.org/C95013731,1999,2
https://openalex.org/C187678412,https://openalex.org/C95013731,1999,2
https://openalex.org/C22984246,https://openalex.org/C74939445,2010,3
https://openalex.org/C22984246,https://openalex.org/C22984246,2010,3
https://openalex.org/C186468114,https://openalex.org/C22984246,2010,9
https://openalex.org/C22984246,https://openalex.org/C5320026,2010,7
https://openalex.org/C22984246,https://openalex.org/C91717678,2010,6
https://openalex.org/C22984246,https://openalex.org/C89143813,2010,8
https://openalex.org/C190463098,https://openalex.org/C22984246,2010,9
https://openalex.org/C22984246,https://openalex.org/C95013731,2010,6
https://openalex.org/C186468114,https://openalex.org/C74939445,2010,5
https://openalex.org/C186468114,https://openalex.org/C186468114,2010,9
https://openalex.org/C186468114,https://openalex.org/C5320026,2010,10
https://openalex.org/C186468114,https://openalex.org/C91717678,2010,12
https://openalex.org/C186468114,https://openalex.org/C89143813,2010,15
https://openalex.org/C186468114,https://openalex.org/C190463098,2010,18
https://openalex.org/C186468114,https://openalex.org/C95013731,2010,12
https://openalex.org/C5320026,https://openalex.org/C74939445,2010,4
https://openalex.org/C5320026,https://openalex.org/C5320026,2010,4
https://openalex.org/C5320026,https://openalex.org/C91717678,2010,7
https://openalex.org/C5320026,https://openalex.org/C89143813,2010,9
https://openalex.org/C190463098,https://openalex.org/C5320026,2010,10
https://openalex.org/C5320026,https://openalex.org/C95013731,2010,7
https://openalex.org/C74939445,https://openalex.org/C91717678,2010,2
https://openalex.org/C91717678,https://openalex.org/C91717678,2010,3
https://openalex.org/C89143813,https://openalex.org/C91717678,2010,9
https://openalex.org/C190463098,https://openalex.org/C91717678,2010,12
https://openalex.org/C91717678,https://openalex.org/C95013731,2010,6
https://openalex.org/C74939445,https://openalex.org/C89143813,2010,4
https://openalex.org/C89143813,https://openalex.org/C89143813,2010,6
https://openalex.org/C190463098,https://openalex.org/C89143813,2010,15
https://openalex.org/C89143813,https://openalex.org/C95013731,2010,9
https://openalex.org/C139356082,https://openalex.org/C74939445,2010,1
https://openalex.org/C139356082,https://openalex.org/C22984246,2010,1
https://openalex.org/C139356082,https://openalex.org/C186468114,2010,1
https://openalex.org/C139356082,https://openalex.org/C5320026,2010,1
https://openalex.org/C139356082,https://openalex.org/C91717678,2010,1
https://openalex.org/C139356082,https://openalex.org/C89143813,2010,1
https://openalex.org/C139356082,https://openalex.org/C190463098,2010,1
https://openalex.org/C139356082,https://openalex.org/C95013731,2010,1
https://openalex.org/C190463098,https://openalex.org/C74939445,2010,5
https://openalex.org/C190463098,https://openalex.org/C190463098,2010,9
https://openalex.org/C190463098,https://openalex.org/C95013731,2010,12
https://openalex.org/C74939445,https://openalex.org/C95013731,2010,2
https://openalex.org/C95013731,https://openalex.org/C95013731,2010,3
https://openalex.org/C104434177,https://openalex.org/C22984246,1999,2
https://openalex.org/C22984246,https://openalex.org/C89143813,1999,2
https://openalex.org/C138622882,https://openalex.org/C22984246,1999,2
https://openalex.org/C20593774,https://openalex.org/C22984246,1999,2
https://openalex.org/C104434177,https://openalex.org/C186468114,1999,4
https://openalex.org/C138622882,https://openalex.org/C186468114,1999,4
https://openalex.org/C186468114,https://openalex.org/C20593774,1999,5
https://openalex.org/C104434177,https://openalex.org/C5320026,1999,2
https://openalex.org/C5320026,https://openalex.org/C89143813,1999,2
