Concept1,Concept2,JaccardScore
C91717678,C121332964,0.22340425531914893
C91717678,C154255573,0.6153846153846154
C91717678,C187678412,0.36923076923076925
C91717678,C159317903,0.291970802919708
C91717678,C62520636,0.22340425531914893
C91717678,C186468114,0.22340425531914893
C91717678,C187486625,0.456
C91717678,C84114770,0.22340425531914893
C91717678,C58053490,0.34
C91717678,C169699857,0.26291079812206575
C91717678,C121040770,0.3351063829787234
C91717678,C5320026,0.3409090909090909
C91717678,C41241483,0.2846153846153846
C91717678,C206040425,0.31958762886597936
C91717678,C48103436,0.36363636363636365
C91717678,C33923547,0.30256410256410254
C91717678,C118615104,0.25
C91717678,C41008148,0.25
C91717678,C11413529,0.24691358024691357
C91717678,C158456648,0.38666666666666666
C91717678,C19271316,0.41025641025641024
C91717678,C169460222,0.32051282051282054
C91717678,C190463098,0.45555555555555555
C91717678,C51003876,0.3053435114503817
C91717678,C203087015,0.5051546391752577
C91717678,C20593774,0.625
C91717678,C124148022,0.3076923076923077
C91717678,C190474826,0.41739130434782606
C91717678,C122527463,0.32941176470588235
C91717678,C74939445,0.425
C91717678,C89143813,0.28225806451612906
C91717678,C139356082,0.36363636363636365
C91717678,C136197465,0.2923076923076923
C91717678,C118704821,0.36923076923076925
C91717678,C184720557,0.4
C91717678,C114614502,0.40707964601769914
C91717678,C154945302,0.25806451612903225
C91717678,C2781089630,0.35064935064935066
C91717678,C181500209,0.3076923076923077
C91717678,C77618280,0.34285714285714286
C91717678,C2987822364,0.3380281690140845
C91717678,C58312451,0.2876712328767123
C91717678,C134306372,0.3275862068965517
C91717678,C105795698,0.3391304347826087
C91717678,C149635348,0.2876712328767123
C91717678,C114671716,0.24615384615384617
C91717678,C183968085,0.35714285714285715
C91717678,C80444323,0.28695652173913044
C91717678,C15706264,0.30952380952380953
C91717678,C71799126,0.18461538461538463
C91717678,C206003972,0.18461538461538463
C91717678,C2778870898,0.25
C91717678,C32270708,0.18461538461538463
C91717678,C26873012,0.25
C91717678,C182953411,0.2976190476190476
C91717678,C144901912,0.3950617283950617
C91717678,C22984246,0.24778761061946902
C91717678,C155675718,0.27692307692307694
C91717678,C203103908,0.23595505617977527
C91717678,C104434177,0.25
C91717678,C204030448,0.26153846153846155
C91717678,C162967359,0.26153846153846155
C91717678,C185592680,0.3333333333333333
C91717678,C178790620,0.26153846153846155
C121332964,C154255573,0.14184397163120568
C121332964,C187678412,0.0851063829787234
C121332964,C159317903,0.3971631205673759
C121332964,C62520636,0.9929078014184397
C121332964,C186468114,0.9929078014184397
C121332964,C187486625,0.4148936170212766
C121332964,C84114770,0.9929078014184397
C121332964,C58053490,0.48226950354609927
C121332964,C169699857,0.723404255319149
C121332964,C121040770,0.6595744680851063
C121332964,C5320026,0.3971631205673759
C121332964,C41241483,0.3617021276595745
C121332964,C206040425,0.22340425531914893
C121332964,C48103436,0.14184397163120568
C121332964,C33923547,0.6702127659574468
C121332964,C118615104,0.23049645390070922
C121332964,C41008148,0.7801418439716312
C121332964,C11413529,0.4858156028368794
C121332964,C192061203,0.06382978723404255
C121332964,C29248071,0.06382978723404255
C121332964,C131671149,0.06382978723404255
C121332964,C31402856,0.06382978723404255
C121332964,C137019171,0.2198581560283688
C121332964,C144271403,0.06382978723404255
C121332964,C15190523,0.06382978723404255
C121332964,C179061269,0.06382978723404255
C121332964,C80444323,0.29432624113475175
C121332964,C11255438,0.1524822695035461
C121332964,C190474826,0.3475177304964539
C121332964,C45374587,0.20567375886524822
C121332964,C15184713,0.1595744680851064
C121332964,C158456648,0.13829787234042554
C121332964,C19271316,0.1595744680851064
C121332964,C169460222,0.1347517730496454
C121332964,C190463098,0.23404255319148937
C121332964,C51003876,0.375886524822695
C121332964,C203087015,0.2872340425531915
C121332964,C20593774,0.23049645390070922
C121332964,C124148022,0.19148936170212766
C121332964,C122527463,0.1702127659574468
C121332964,C194975256,0.05673758865248227
C121332964,C55615164,0.05673758865248227
C121332964,C43682372,0.12056737588652482
C121332964,C27753989,0.1099290780141844
C121332964,C142465778,0.0851063829787234
C121332964,C58849907,0.1595744680851064
C121332964,C94375191,0.07092198581560284
C121332964,C102565666,0.0851063829787234
C121332964,C177264268,0.14184397163120568
C121332964,C184720557,0.3404255319148936
C121332964,C114614502,0.3333333333333333
C121332964,C199360897,0.2730496453900709
C121332964,C22984246,0.2695035460992908
C121332964,C33332235,0.0851063829787234
C121332964,C139356082,0.24822695035460993
C121332964,C121864883,0.24113475177304963
C121332964,C2779960059,0.11702127659574468
C121332964,C39927690,0.09574468085106383
C121332964,C2780310539,0.11702127659574468
C121332964,C2776459999,0.09574468085106383
C121332964,C195545963,0.09574468085106383
C121332964,C127162648,0.24468085106382978
C121332964,C157486923,0.09574468085106383
C121332964,C76155785,0.2872340425531915
C121332964,C125411270,0.09574468085106383
C121332964,C41895202,0.1773049645390071
C121332964,C138885662,0.24822695035460993
C121332964,C134306372,0.31560283687943264
C121332964,C154945302,0.32269503546099293
C121332964,C111919701,0.16312056737588654
C121332964,C180214583,0.14184397163120568
C121332964,C2778361524,0.11347517730496454
C121332964,C95013731,0.09219858156028368
C121332964,C181543814,0.0851063829787234
C121332964,C89143813,0.3333333333333333
C121332964,C151201525,0.14184397163120568
C121332964,C74939445,0.17375886524822695
C121332964,C145148216,0.03546099290780142
C121332964,C91275184,0.03546099290780142
C121332964,C520434653,0.1950354609929078
C121332964,C68717125,0.28368794326241137
C121332964,C18762648,0.03546099290780142
C121332964,C183968085,0.17375886524822695
C121332964,C184779094,0.11702127659574468
C121332964,C32022120,0.07446808510638298
C121332964,C62611344,0.05319148936170213
C121332964,C761482,0.09219858156028368
C121332964,C15706264,0.1595744680851064
C121332964,C120665830,0.2801418439716312
C121332964,C94915269,0.10638297872340426
C121332964,C2779832538,0.0851063829787234
C121332964,C203103908,0.1595744680851064
C121332964,C78336883,0.07092198581560284
C121332964,C15336307,0.07092198581560284
C121332964,C2779843651,0.13829787234042554
C121332964,C168834538,0.07092198581560284
C121332964,C71924100,0.0851063829787234
C121332964,C204787440,0.0851063829787234
C121332964,C142724271,0.0851063829787234
C121332964,C24890656,0.07092198581560284
C121332964,C95466800,0.1595744680851064
C121332964,C77618280,0.10283687943262411
C121332964,C26517878,0.12056737588652482
C121332964,C144901912,0.1702127659574468
C121332964,C38652104,0.12056737588652482
C121332964,C31258907,0.1099290780141844
C121332964,C136197465,0.0673758865248227
C121332964,C118704821,0.0851063829787234
C121332964,C66601787,0.05319148936170213
C121332964,C161166931,0.11347517730496454
C121332964,C28855332,0.0851063829787234
C121332964,C152026323,0.1524822695035461
C121332964,C2781181686,0.11347517730496454
