Concept1,Concept2,JaccardScore
C192061203,C29248071,0.9
C192061203,C131671149,0.9
C192061203,C58053490,0.4864864864864865
C192061203,C31402856,0.9
C192061203,C41008148,0.4864864864864865
C192061203,C137019171,0.45
C192061203,C144271403,0.9
C192061203,C15190523,0.9
C192061203,C179061269,0.9
C192061203,C80444323,0.5454545454545454
C192061203,C11255438,0.5454545454545454
C192061203,C190474826,0.4186046511627907
C192061203,C84114770,0.3
C192061203,C186468114,0.3
C192061203,C62520636,0.3
C192061203,C45374587,0.9
C192061203,C11413529,0.6666666666666666
C192061203,C15184713,0.47368421052631576
C192061203,C121332964,0.3
C29248071,C131671149,0.9
C29248071,C58053490,0.4864864864864865
C29248071,C31402856,0.9
C29248071,C41008148,0.4864864864864865
C29248071,C137019171,0.45
C29248071,C144271403,0.9
C29248071,C15190523,0.9
C29248071,C179061269,0.9
C29248071,C80444323,0.5454545454545454
C29248071,C11255438,0.5454545454545454
C29248071,C190474826,0.4186046511627907
C29248071,C84114770,0.3
C29248071,C186468114,0.3
C29248071,C62520636,0.3
C29248071,C45374587,0.9
C29248071,C11413529,0.6666666666666666
C29248071,C15184713,0.47368421052631576
C29248071,C121332964,0.3
C131671149,C58053490,0.4864864864864865
C131671149,C31402856,0.9
C131671149,C41008148,0.4864864864864865
C131671149,C137019171,0.45
C131671149,C144271403,0.9
C131671149,C15190523,0.9
C131671149,C179061269,0.9
C131671149,C80444323,0.5454545454545454
C131671149,C11255438,0.5454545454545454
C131671149,C190474826,0.4186046511627907
C131671149,C84114770,0.3
C131671149,C186468114,0.3
C131671149,C62520636,0.3
C131671149,C45374587,0.9
C131671149,C11413529,0.6666666666666666
C131671149,C15184713,0.47368421052631576
C131671149,C121332964,0.3
C58053490,C31402856,0.4864864864864865
C58053490,C41008148,0.9459459459459459
C58053490,C137019171,0.5957446808510638
C58053490,C144271403,0.4864864864864865
C58053490,C15190523,0.4864864864864865
C58053490,C179061269,0.4864864864864865
C58053490,C80444323,0.8378378378378378
C58053490,C11255438,0.44680851063829785
C58053490,C190474826,0.6595744680851063
C58053490,C84114770,0.5833333333333334
C58053490,C186468114,0.5833333333333334
C58053490,C62520636,0.5833333333333334
C58053490,C45374587,0.4864864864864865
C58053490,C11413529,0.6756756756756757
C58053490,C15184713,0.5531914893617021
C58053490,C121332964,0.5833333333333334
C58053490,C58849907,0.6486486486486487
C58053490,C169460222,0.5405405405405406
C58053490,C177148314,0.35135135135135137
C58053490,C124148022,0.6486486486486487
C58053490,C184720557,0.35135135135135137
C58053490,C33923547,0.42
C58053490,C114614502,0.35135135135135137
C58053490,C134306372,0.28
C58053490,C51003876,0.48936170212765956
C58053490,C169699857,0.35
C58053490,C203087015,0.2978723404255319
C58053490,C190463098,0.5945945945945946
C58053490,C113775141,0.2972972972972973
C58053490,C142465778,0.3783783783783784
C58053490,C59500034,0.3783783783783784
C58053490,C94375191,0.3783783783783784
C58053490,C131017901,0.3783783783783784
C31402856,C41008148,0.4864864864864865
