Concept1,Concept2,JaccardScore
C121040770,C5320026,0.25
C121040770,C187486625,0.5645161290322581
C121040770,C41241483,0.4117647058823529
C121040770,C206040425,0.30357142857142855
C121040770,C84114770,0.45454545454545453
C121040770,C48103436,0.25
C121040770,C121332964,0.45454545454545453
C121040770,C62520636,0.45454545454545453
C121040770,C91717678,0.3076923076923077
C121040770,C33923547,0.3118279569892473
C121040770,C118615104,0.296875
C121040770,C41008148,0.4411764705882353
C121040770,C186468114,0.45454545454545453
C121040770,C11413529,0.2840909090909091
C121040770,C159317903,0.47619047619047616
C121040770,C62611344,0.28846153846153844
C121040770,C761482,0.28846153846153844
C121040770,C15706264,0.28846153846153844
C121040770,C169699857,0.3888888888888889
C121040770,C20593774,0.28846153846153844
C121040770,C184720557,0.2571428571428571
C121040770,C76155785,0.3181818181818182
C121040770,C114614502,0.2571428571428571
C121040770,C120665830,0.3492063492063492
C121040770,C94915269,0.38461538461538464
C121040770,C2779832538,0.38461538461538464
C121040770,C203103908,0.38461538461538464
C121040770,C22984246,0.38461538461538464
C121040770,C78336883,0.38461538461538464
C121040770,C15336307,0.38461538461538464
C121040770,C68717125,0.3492063492063492
C121040770,C2779843651,0.38461538461538464
C121040770,C168834538,0.38461538461538464
C121040770,C71924100,0.38461538461538464
C121040770,C204787440,0.38461538461538464
C121040770,C142724271,0.38461538461538464
C121040770,C24890656,0.38461538461538464
C121040770,C199360897,0.373134328358209
C121040770,C45483111,0.36538461538461536
C121040770,C43682372,0.3620689655172414
C121040770,C139356082,0.36538461538461536
C121040770,C101973423,0.36538461538461536
C121040770,C51003876,0.3023255813953488
C121040770,C64775481,0.36538461538461536
C121040770,C24495805,0.36538461538461536
C121040770,C168090291,0.42857142857142855
C121040770,C11255438,0.28378378378378377
C121040770,C137019171,0.3013698630136986
C121040770,C190474826,0.275
C121040770,C203087015,0.3230769230769231
C121040770,C15184713,0.27631578947368424
C5320026,C187486625,0.2765957446808511
C5320026,C41241483,0.2826086956521739
C5320026,C206040425,0.5652173913043478
C5320026,C84114770,0.11818181818181818
C5320026,C48103436,0.8666666666666667
C5320026,C121332964,0.11818181818181818
C5320026,C62520636,0.11818181818181818
C5320026,C91717678,0.7222222222222222
C5320026,C33923547,0.18055555555555555
C5320026,C118615104,0.3939393939393939
C5320026,C41008148,0.13402061855670103
C5320026,C186468114,0.11818181818181818
C5320026,C11413529,0.20634920634920634
C187486625,C41241483,0.7169811320754716
C187486625,C206040425,0.44680851063829785
C187486625,C84114770,0.4090909090909091
C187486625,C48103436,0.2765957446808511
C187486625,C121332964,0.4090909090909091
C187486625,C62520636,0.4090909090909091
C187486625,C91717678,0.3404255319148936
C187486625,C33923547,0.4444444444444444
C187486625,C118615104,0.3220338983050847
C187486625,C41008148,0.39215686274509803
C187486625,C186468114,0.4090909090909091
C187486625,C11413529,0.4594594594594595
C187486625,C159317903,0.2571428571428571
C187486625,C62611344,0.3191489361702128
C187486625,C761482,0.3191489361702128
C187486625,C15706264,0.3191489361702128
C187486625,C169699857,0.5584415584415584
C187486625,C20593774,0.3191489361702128
C187486625,C184720557,0.296875
C187486625,C76155785,0.6078431372549019
C187486625,C114614502,0.296875
C187486625,C51003876,0.5070422535211268
C187486625,C203087015,0.3728813559322034
C187486625,C45483111,0.40425531914893614
C187486625,C43682372,0.39622641509433965
C187486625,C139356082,0.40425531914893614
C187486625,C101973423,0.40425531914893614
C187486625,C64775481,0.40425531914893614
C187486625,C24495805,0.40425531914893614
C187486625,C168090291,0.5957446808510638
