Concept1,Concept2,JaccardScore
C91717678,C121332964,0.22745098039215686
C91717678,C154255573,0.5666666666666667
C91717678,C187678412,0.38333333333333336
C91717678,C159317903,0.296
C91717678,C62520636,0.22745098039215686
C91717678,C186468114,0.22745098039215686
C91717678,C187486625,0.45132743362831856
C91717678,C84114770,0.22745098039215686
C91717678,C58053490,0.33093525179856115
C91717678,C169699857,0.2826086956521739
C91717678,C121040770,0.3372093023255814
C91717678,C5320026,0.38596491228070173
C91717678,C41241483,0.3025210084033613
C91717678,C206040425,0.34444444444444444
C91717678,C48103436,0.3698630136986301
C91717678,C33923547,0.2864864864864865
C91717678,C118615104,0.25
C91717678,C41008148,0.23963133640552994
C91717678,C11413529,0.23529411764705882
C91717678,C158456648,0.2857142857142857
C91717678,C19271316,0.4383561643835616
C91717678,C169460222,0.3424657534246575
C91717678,C190463098,0.5
C91717678,C51003876,0.312
C91717678,C203087015,0.4782608695652174
C91717678,C20593774,0.6233766233766234
C91717678,C124148022,0.32558139534883723
C91717678,C190474826,0.44761904761904764
C91717678,C122527463,0.36363636363636365
C91717678,C74939445,0.4647887323943662
C91717678,C89143813,0.29292929292929293
C91717678,C139356082,0.391304347826087
C91717678,C136197465,0.31666666666666665
C91717678,C118704821,0.4
C91717678,C184720557,0.36036036036036034
C91717678,C114614502,0.3669724770642202
C91717678,C154945302,0.25833333333333336
C91717678,C2781089630,0.39705882352941174
C91717678,C181500209,0.3333333333333333
C91717678,C77618280,0.36923076923076925
C91717678,C2987822364,0.36363636363636365
C91717678,C58312451,0.3088235294117647
C91717678,C134306372,0.32432432432432434
C91717678,C105795698,0.3644859813084112
C91717678,C149635348,0.3088235294117647
C91717678,C114671716,0.25
C91717678,C183968085,0.379746835443038
C91717678,C80444323,0.32038834951456313
C91717678,C71799126,0.2
C91717678,C206003972,0.2
C91717678,C2778870898,0.296875
C91717678,C32270708,0.2
C91717678,C26873012,0.296875
C91717678,C182953411,0.34285714285714286
C91717678,C144901912,0.4444444444444444
C91717678,C22984246,0.25773195876288657
C91717678,C155675718,0.3
C91717678,C203103908,0.24390243902439024
C91717678,C104434177,0.24210526315789474
