Concept1,Concept2,JaccardScore
C192061203,C29248071,0.9
C192061203,C131671149,0.9
C192061203,C58053490,0.5454545454545454
C192061203,C31402856,0.9
C192061203,C41008148,0.5454545454545454
C192061203,C137019171,0.9
C192061203,C144271403,0.9
C192061203,C15190523,0.9
C192061203,C179061269,0.9
C192061203,C80444323,0.5454545454545454
C192061203,C11255438,0.9
C192061203,C190474826,0.72
C192061203,C84114770,0.5454545454545454
C192061203,C186468114,0.5454545454545454
C192061203,C62520636,0.5454545454545454
C192061203,C45374587,0.9
C192061203,C11413529,0.9
C192061203,C15184713,0.9
C192061203,C121332964,0.5454545454545454
C29248071,C131671149,0.9
C29248071,C58053490,0.5454545454545454
C29248071,C31402856,0.9
C29248071,C41008148,0.5454545454545454
C29248071,C137019171,0.9
C29248071,C144271403,0.9
C29248071,C15190523,0.9
C29248071,C179061269,0.9
C29248071,C80444323,0.5454545454545454
C29248071,C11255438,0.9
C29248071,C190474826,0.72
C29248071,C84114770,0.5454545454545454
C29248071,C186468114,0.5454545454545454
C29248071,C62520636,0.5454545454545454
C29248071,C45374587,0.9
C29248071,C11413529,0.9
C29248071,C15184713,0.9
C29248071,C121332964,0.5454545454545454
C131671149,C58053490,0.5454545454545454
C131671149,C31402856,0.9
C131671149,C41008148,0.5454545454545454
C131671149,C137019171,0.9
C131671149,C144271403,0.9
C131671149,C15190523,0.9
C131671149,C179061269,0.9
C131671149,C80444323,0.5454545454545454
C131671149,C11255438,0.9
C131671149,C190474826,0.72
C131671149,C84114770,0.5454545454545454
C131671149,C186468114,0.5454545454545454
C131671149,C62520636,0.5454545454545454
C131671149,C45374587,0.9
C131671149,C11413529,0.9
C131671149,C15184713,0.9
C131671149,C121332964,0.5454545454545454
C58053490,C31402856,0.5454545454545454
C58053490,C41008148,0.9393939393939394
C58053490,C137019171,0.5454545454545454
C58053490,C144271403,0.5454545454545454
C58053490,C15190523,0.5454545454545454
C58053490,C179061269,0.5454545454545454
C58053490,C80444323,0.9393939393939394
C58053490,C11255438,0.5454545454545454
C58053490,C190474826,0.696969696969697
C58053490,C84114770,0.9393939393939394
C58053490,C186468114,0.9393939393939394
C58053490,C62520636,0.9393939393939394
C58053490,C45374587,0.5454545454545454
C58053490,C11413529,0.5454545454545454
C58053490,C15184713,0.5454545454545454
C58053490,C121332964,0.9393939393939394
C58053490,C58849907,0.3939393939393939
C58053490,C169460222,0.3939393939393939
C58053490,C177148314,0.3939393939393939
C58053490,C124148022,0.3939393939393939
C58053490,C184720557,0.3939393939393939
C58053490,C33923547,0.3939393939393939
C58053490,C114614502,0.3939393939393939
C58053490,C134306372,0.3939393939393939
C58053490,C51003876,0.3333333333333333
C58053490,C169699857,0.3333333333333333
C58053490,C203087015,0.3333333333333333
C58053490,C190463098,0.3333333333333333
C58053490,C113775141,0.3333333333333333
C31402856,C41008148,0.5454545454545454
C31402856,C137019171,0.9
C31402856,C144271403,0.9
C31402856,C15190523,0.9
C31402856,C179061269,0.9
