Concept1,Concept2,JaccardScore
C91717678,C121332964,0.18791946308724833
C91717678,C154255573,0.5666666666666667
C91717678,C187678412,0.5666666666666667
C91717678,C159317903,0.27692307692307694
C91717678,C62520636,0.18791946308724833
C91717678,C186468114,0.18791946308724833
C91717678,C187486625,0.345679012345679
C91717678,C84114770,0.18791946308724833
C91717678,C58053490,0.26506024096385544
C91717678,C169699857,0.24107142857142858
C91717678,C121040770,0.2553191489361702
C91717678,C5320026,0.46
C91717678,C41241483,0.2716049382716049
C91717678,C206040425,0.3157894736842105
C91717678,C48103436,0.43333333333333335
C91717678,C33923547,0.23423423423423423
C91717678,C118615104,0.32142857142857145
C91717678,C41008148,0.20149253731343283
C91717678,C11413529,0.24096385542168675
C91717678,C51003876,0.24390243902439024
C91717678,C203087015,0.36538461538461536
C91717678,C136197465,0.5333333333333333
C91717678,C80444323,0.3013698630136986
C91717678,C184720557,0.3582089552238806
C91717678,C114614502,0.3582089552238806
C91717678,C154945302,0.3793103448275862
C91717678,C203103908,0.2727272727272727
C91717678,C104434177,0.3055555555555556
C91717678,C144901912,0.43243243243243246
C121332964,C154255573,0.11409395973154363
C121332964,C187678412,0.11409395973154363
C121332964,C159317903,0.35570469798657717
C121332964,C62520636,0.9865771812080537
C121332964,C186468114,0.9865771812080537
C121332964,C187486625,0.5302013422818792
C121332964,C84114770,0.9865771812080537
C121332964,C58053490,0.5033557046979866
C121332964,C169699857,0.7315436241610739
C121332964,C121040770,0.5906040268456376
C121332964,C5320026,0.28859060402684567
C121332964,C41241483,0.4899328859060403
C121332964,C206040425,0.30201342281879195
C121332964,C48103436,0.087248322147651
C121332964,C33923547,0.7181208053691275
C121332964,C118615104,0.2953020134228188
C121332964,C41008148,0.8791946308724832
C121332964,C11413529,0.4899328859060403
C121332964,C192061203,0.12080536912751678
C121332964,C29248071,0.12080536912751678
C121332964,C131671149,0.12080536912751678
C121332964,C31402856,0.12080536912751678
C121332964,C137019171,0.3221476510067114
C121332964,C144271403,0.12080536912751678
C121332964,C15190523,0.12080536912751678
C121332964,C179061269,0.12080536912751678
C121332964,C80444323,0.436241610738255
C121332964,C11255438,0.28859060402684567
C121332964,C190474826,0.33557046979865773
C121332964,C45374587,0.20134228187919462
C121332964,C15184713,0.30201342281879195
C121332964,C122527463,0.21476510067114093
C121332964,C51003876,0.48322147651006714
C121332964,C194975256,0.10738255033557047
C121332964,C55615164,0.10738255033557047
C121332964,C43682372,0.18120805369127516
C121332964,C27753989,0.1610738255033557
C121332964,C142465778,0.1342281879194631
C121332964,C58849907,0.28187919463087246
C121332964,C94375191,0.1342281879194631
C121332964,C102565666,0.1610738255033557
C121332964,C124148022,0.28187919463087246
C121332964,C177264268,0.1610738255033557
C121332964,C184720557,0.40939597315436244
C121332964,C114614502,0.40939597315436244
C121332964,C199360897,0.35570469798657717
C121332964,C2779960059,0.2214765100671141
C121332964,C39927690,0.18120805369127516
C121332964,C2780310539,0.2214765100671141
C121332964,C2776459999,0.18120805369127516
C121332964,C195545963,0.18120805369127516
C121332964,C127162648,0.436241610738255
C121332964,C157486923,0.18120805369127516
C121332964,C76155785,0.42953020134228187
C121332964,C125411270,0.18120805369127516
C121332964,C41895202,0.2214765100671141
C121332964,C138885662,0.31543624161073824
C121332964,C134306372,0.4429530201342282
C121332964,C154945302,0.33557046979865773
C121332964,C111919701,0.3087248322147651
C121332964,C32022120,0.14093959731543623
C121332964,C33332235,0.09395973154362416
C121332964,C121864883,0.28187919463087246
C121332964,C62611344,0.10067114093959731
C121332964,C761482,0.10067114093959731
C121332964,C15706264,0.10067114093959731
C121332964,C20593774,0.14093959731543623
C121332964,C120665830,0.2214765100671141
C121332964,C94915269,0.1342281879194631
C121332964,C2779832538,0.1342281879194631
C121332964,C203103908,0.174496644295302
C121332964,C22984246,0.1342281879194631
C121332964,C78336883,0.1342281879194631
C121332964,C15336307,0.1342281879194631
C121332964,C68717125,0.2214765100671141
C121332964,C2779843651,0.2214765100671141
C121332964,C168834538,0.1342281879194631
C121332964,C71924100,0.1342281879194631
C121332964,C204787440,0.1342281879194631
C121332964,C142724271,0.1342281879194631
C121332964,C24890656,0.1342281879194631
C121332964,C95466800,0.11409395973154363
C121332964,C77618280,0.11409395973154363
C121332964,C26517878,0.11409395973154363
C121332964,C144901912,0.15436241610738255
C121332964,C38652104,0.11409395973154363
C121332964,C31258907,0.11409395973154363
C121332964,C182953411,0.14093959731543623
C121332964,C169460222,0.21476510067114093
C121332964,C190463098,0.19463087248322147
C121332964,C203087015,0.2751677852348993
C121332964,C69497775,0.053691275167785234
C121332964,C177148314,0.087248322147651
C121332964,C192122513,0.087248322147651
C121332964,C2985568454,0.087248322147651
C121332964,C113775141,0.0738255033557047
C121332964,C168090291,0.30201342281879195
C121332964,C97744766,0.174496644295302
C121332964,C75553542,0.174496644295302
C121332964,C106301342,0.174496644295302
C121332964,C52622258,0.174496644295302
C121332964,C24495805,0.24161073825503357
C121332964,C184049767,0.2483221476510067
C121332964,C77553402,0.174496644295302
C121332964,C139356082,0.24161073825503357
C121332964,C105795698,0.28859060402684567
C121332964,C111472728,0.2080536912751678
C121332964,C99498987,0.20134228187919462
C121332964,C115961682,0.20134228187919462
C121332964,C59500034,0.09395973154362416
C121332964,C104434177,0.11409395973154363
C121332964,C89143813,0.1476510067114094
C121332964,C205049153,0.08053691275167785
