Concept1,Concept2,JaccardScore
C91717678,C121332964,0.1652892561983471
C91717678,C154255573,0.4090909090909091
C91717678,C187678412,0.4090909090909091
C91717678,C159317903,0.21818181818181817
C91717678,C62520636,0.1652892561983471
C91717678,C186468114,0.1652892561983471
C91717678,C187486625,0.35714285714285715
C91717678,C84114770,0.1652892561983471
C91717678,C58053490,0.23529411764705882
C91717678,C169699857,0.2261904761904762
C91717678,C121040770,0.25
C91717678,C5320026,0.4375
C91717678,C41241483,0.3148148148148148
C91717678,C206040425,0.42857142857142855
C91717678,C48103436,0.5909090909090909
C91717678,C33923547,0.20481927710843373
C91717678,C118615104,0.43243243243243246
C91717678,C41008148,0.16666666666666666
C91717678,C11413529,0.23880597014925373
C91717678,C51003876,0.22388059701492538
C91717678,C203087015,0.24444444444444444
C121332964,C154255573,0.0743801652892562
C121332964,C187678412,0.0743801652892562
C121332964,C159317903,0.371900826446281
C121332964,C62520636,0.9834710743801653
C121332964,C186468114,0.9834710743801653
C121332964,C187486625,0.4462809917355372
C121332964,C84114770,0.9834710743801653
C121332964,C58053490,0.512396694214876
C121332964,C169699857,0.6694214876033058
C121332964,C121040770,0.5206611570247934
C121332964,C5320026,0.19834710743801653
C121332964,C41241483,0.4049586776859504
C121332964,C206040425,0.23140495867768596
C121332964,C48103436,0.10743801652892562
C121332964,C33923547,0.6446280991735537
C121332964,C118615104,0.256198347107438
C121332964,C41008148,0.859504132231405
C121332964,C11413529,0.5041322314049587
C121332964,C192061203,0.1487603305785124
C121332964,C29248071,0.1487603305785124
C121332964,C131671149,0.1487603305785124
C121332964,C31402856,0.1487603305785124
C121332964,C137019171,0.35537190082644626
C121332964,C144271403,0.1487603305785124
C121332964,C15190523,0.1487603305785124
C121332964,C179061269,0.1487603305785124
C121332964,C80444323,0.3305785123966942
C121332964,C11255438,0.35537190082644626
C121332964,C190474826,0.4132231404958678
C121332964,C45374587,0.2066115702479339
C121332964,C15184713,0.371900826446281
C121332964,C122527463,0.2644628099173554
C121332964,C51003876,0.49586776859504134
C121332964,C194975256,0.1322314049586777
C121332964,C55615164,0.1322314049586777
C121332964,C43682372,0.2231404958677686
C121332964,C27753989,0.19834710743801653
C121332964,C142465778,0.1652892561983471
C121332964,C58849907,0.34710743801652894
C121332964,C94375191,0.1652892561983471
C121332964,C102565666,0.19834710743801653
C121332964,C124148022,0.34710743801652894
C121332964,C177264268,0.19834710743801653
C121332964,C184720557,0.2975206611570248
C121332964,C114614502,0.2975206611570248
C121332964,C199360897,0.4380165289256198
C121332964,C32022120,0.11570247933884298
C121332964,C33332235,0.11570247933884298
C121332964,C121864883,0.2644628099173554
C121332964,C76155785,0.33884297520661155
C121332964,C127162648,0.2809917355371901
C121332964,C62611344,0.12396694214876033
C121332964,C761482,0.12396694214876033
C121332964,C15706264,0.12396694214876033
C121332964,C20593774,0.12396694214876033
C121332964,C120665830,0.2727272727272727
C121332964,C94915269,0.1652892561983471
C121332964,C2779832538,0.1652892561983471
C121332964,C203103908,0.1652892561983471
C121332964,C22984246,0.1652892561983471
C121332964,C78336883,0.1652892561983471
C121332964,C15336307,0.1652892561983471
C121332964,C68717125,0.2727272727272727
C121332964,C2779843651,0.2727272727272727
C121332964,C168834538,0.1652892561983471
C121332964,C71924100,0.1652892561983471
C121332964,C204787440,0.1652892561983471
C121332964,C142724271,0.1652892561983471
C121332964,C24890656,0.1652892561983471
C121332964,C182953411,0.17355371900826447
C121332964,C169460222,0.2644628099173554
C121332964,C190463098,0.2396694214876033
C121332964,C203087015,0.2809917355371901
C121332964,C69497775,0.06611570247933884
C121332964,C177148314,0.10743801652892562
C121332964,C134306372,0.2892561983471074
C121332964,C113775141,0.09090909090909091
C121332964,C168090291,0.2975206611570248
C121332964,C184049767,0.2231404958677686
C121332964,C99498987,0.15702479338842976
C121332964,C154945302,0.2231404958677686
C121332964,C115961682,0.15702479338842976
C121332964,C59500034,0.11570247933884298
C121332964,C131017901,0.21487603305785125
C121332964,C45483111,0.15702479338842976
C121332964,C139356082,0.15702479338842976
C121332964,C101973423,0.15702479338842976
C121332964,C64775481,0.15702479338842976
C121332964,C24495805,0.15702479338842976
C121332964,C169345407,0.11570247933884298
C121332964,C138268822,0.11570247933884298
C121332964,C95013731,0.11570247933884298
C121332964,C32891209,0.11570247933884298
C121332964,C89143813,0.11570247933884298
C121332964,C105795698,0.11570247933884298
C121332964,C166689943,0.1487603305785124
C121332964,C2778361524,0.1487603305785124
C121332964,C12296473,0.1487603305785124
C121332964,C180214583,0.2231404958677686
C121332964,C151201525,0.2231404958677686
C121332964,C44280652,0.1487603305785124
C121332964,C114852677,0.1487603305785124
C121332964,C184551789,0.1487603305785124
C121332964,C23576306,0.1487603305785124
C121332964,C181543814,0.1487603305785124
C121332964,C179371143,0.17355371900826447
C121332964,C67820243,0.17355371900826447
C121332964,C130787639,0.17355371900826447
C121332964,C126255220,0.17355371900826447
C121332964,C17744445,0.17355371900826447
C121332964,C199539241,0.17355371900826447
C121332964,C183968085,0.15702479338842976
C121332964,C161166931,0.15702479338842976
C121332964,C98045186,0.15702479338842976
C121332964,C111919701,0.15702479338842976
C121332964,C2780586882,0.14049586776859505
C121332964,C2987822364,0.14049586776859505
C121332964,C138885662,0.14049586776859505
C121332964,C111472728,0.14049586776859505
C154255573,C187678412,0.8181818181818182
C154255573,C159317903,0.19148936170212766
C154255573,C62520636,0.0743801652892562
C154255573,C186468114,0.0743801652892562
C154255573,C187486625,0.16071428571428573
C154255573,C84114770,0.0743801652892562
C154255573,C58053490,0.140625
C154255573,C169699857,0.10843373493975904
C187678412,C159317903,0.19148936170212766
C187678412,C62520636,0.0743801652892562
C187678412,C186468114,0.0743801652892562
C187678412,C187486625,0.16071428571428573
C187678412,C84114770,0.0743801652892562
C187678412,C58053490,0.140625
C187678412,C169699857,0.10843373493975904
C159317903,C62520636,0.371900826446281
C159317903,C186468114,0.371900826446281
C159317903,C187486625,0.3116883116883117
C159317903,C84114770,0.371900826446281
C159317903,C58053490,0.1595744680851064
C159317903,C169699857,0.3617021276595745
C159317903,C121040770,0.3924050632911392
C159317903,C62611344,0.3191489361702128
C159317903,C761482,0.3191489361702128
C159317903,C15706264,0.3191489361702128
C159317903,C20593774,0.3191489361702128
C159317903,C184720557,0.27692307692307694
C159317903,C41008148,0.3017241379310345
C159317903,C76155785,0.29411764705882354
C159317903,C33923547,0.32978723404255317
C159317903,C114614502,0.27692307692307694
C159317903,C120665830,0.7021276595744681
C159317903,C94915269,0.425531914893617
C159317903,C2779832538,0.425531914893617
C159317903,C203103908,0.425531914893617
C159317903,C22984246,0.425531914893617
C159317903,C78336883,0.425531914893617
C159317903,C15336307,0.425531914893617
C159317903,C68717125,0.7021276595744681
C159317903,C2779843651,0.40350877192982454
C159317903,C168834538,0.425531914893617
