Concept1,Concept2,JaccardScore
C121040770,C139356082,0.36900369003690037
C121040770,C121332964,0.7349726775956285
C121040770,C91717678,0.27697841726618705
C121040770,C144901912,0.21323529411764705
C121040770,C32270708,0.09225092250922509
C121040770,C62520636,0.7349726775956285
C121040770,C71799126,0.09225092250922509
C121040770,C33332235,0.16974169741697417
C121040770,C84114770,0.7349726775956285
C121040770,C41241483,0.3701067615658363
C121040770,C206003972,0.06273062730627306
C121040770,C5320026,0.4981549815498155
C121040770,C186468114,0.7349726775956285
C121040770,C169699857,0.5658682634730539
C121040770,C190463098,0.4101694915254237
C121040770,C95013731,0.3029197080291971
C121040770,C187486625,0.43014705882352944
C121040770,C89143813,0.4280936454849498
C121040770,C41008148,0.622478386167147
C121040770,C58053490,0.42679127725856697
C121040770,C190474826,0.47019867549668876
C121040770,C206040425,0.25830258302583026
C121040770,C48103436,0.1391941391941392
C121040770,C33923547,0.6286644951140065
C121040770,C118615104,0.1872791519434629
C121040770,C11413529,0.334375
C121040770,C158456648,0.16727272727272727
C121040770,C19271316,0.1781818181818182
C121040770,C169460222,0.11428571428571428
C121040770,C51003876,0.3466666666666667
C121040770,C203087015,0.4290657439446367
C121040770,C20593774,0.26199261992619927
C121040770,C124148022,0.1519434628975265
C121040770,C22984246,0.38652482269503546
C121040770,C121864883,0.4007352941176471
C121040770,C195766429,0.07011070110701106
C121040770,C11577676,0.07011070110701106
C121040770,C9652623,0.14022140221402213
C121040770,C99498987,0.2669039145907473
C121040770,C180214583,0.22181818181818183
C121040770,C28719098,0.07011070110701106
C121040770,C154945302,0.3443708609271523
C121040770,C2524010,0.11913357400722022
C121040770,C202444582,0.14022140221402213
C121040770,C115961682,0.2711267605633803
C121040770,C2779960059,0.15636363636363637
C121040770,C39927690,0.0996309963099631
C121040770,C2780310539,0.12177121771217712
C121040770,C2776459999,0.0996309963099631
C121040770,C195545963,0.12546125461254612
C121040770,C127162648,0.32234432234432236
C121040770,C157486923,0.0996309963099631
C121040770,C184720557,0.3568904593639576
C121040770,C80444323,0.2925170068027211
C121040770,C76155785,0.34519572953736655
C121040770,C114614502,0.3142857142857143
C121040770,C125411270,0.12546125461254612
C121040770,C41895202,0.16727272727272727
C121040770,C138885662,0.23550724637681159
C121040770,C134306372,0.3333333333333333
C121040770,C111919701,0.19133574007220217
C121040770,C137019171,0.19047619047619047
C121040770,C2778361524,0.1794871794871795
C121040770,C181543814,0.08058608058608059
C121040770,C151201525,0.18681318681318682
C121040770,C122527463,0.1474820143884892
C121040770,C159317903,0.4809688581314879
C121040770,C74939445,0.23076923076923078
C121040770,C62611344,0.055350553505535055
C121040770,C761482,0.0959409594095941
C121040770,C15706264,0.2222222222222222
C121040770,C20788544,0.23357664233576642
C121040770,C95466800,0.22426470588235295
C121040770,C68717125,0.3894736842105263
C121040770,C49040817,0.20422535211267606
C121040770,C177731217,0.09157509157509157
C121040770,C24326235,0.1672473867595819
C121040770,C127413603,0.28620689655172415
C121040770,C120665830,0.4432624113475177
C121040770,C94915269,0.23550724637681159
C121040770,C2779832538,0.08856088560885608
C121040770,C203103908,0.21033210332103322
C121040770,C78336883,0.07380073800738007
C121040770,C15336307,0.07380073800738007
C121040770,C2779843651,0.16544117647058823
C121040770,C168834538,0.07380073800738007
C121040770,C71924100,0.13553113553113552
C121040770,C204787440,0.13553113553113552
C121040770,C142724271,0.13553113553113552
C121040770,C24890656,0.11439114391143912
C121040770,C199360897,0.2576271186440678
C121040770,C71191651,0.05904059040590406
C121040770,C124657808,0.13620071684587814
C121040770,C74130334,0.0931899641577061
C121040770,C183968085,0.21785714285714286
C121040770,C89298294,0.07011070110701106
C121040770,C108225325,0.13978494623655913
C121040770,C121477167,0.0931899641577061
C121040770,C136197465,0.07011070110701106
C121040770,C154255573,0.17343173431734318
C121040770,C187678412,0.1070110701107011
C121040770,C118704821,0.11070110701107011
C121040770,C2781402376,0.06273062730627306
C121040770,C2777288060,0.14022140221402213
C121040770,C106978608,0.08856088560885608
C121040770,C113603373,0.02952029520295203
C121040770,C208081375,0.02952029520295203
C121040770,C33980943,0.02952029520295203
C121040770,C2778870898,0.2112676056338028
C121040770,C42704618,0.18085106382978725
C121040770,C199185054,0.05904059040590406
C121040770,C26873012,0.24647887323943662
C121040770,C97355855,0.18085106382978725
C121040770,C26517878,0.13284132841328414
C121040770,C2778184138,0.08029197080291971
C121040770,C163716315,0.11808118081180811
C121040770,C152026323,0.1474820143884892
C121040770,C163173736,0.06642066420664207
C121040770,C38652104,0.13284132841328414
C121040770,C178489894,0.1033210332103321
C121040770,C32848918,0.07380073800738007
C121040770,C11255438,0.14184397163120568
C121040770,C43682372,0.1386861313868613
C121040770,C185429906,0.07380073800738007
C121040770,C192122513,0.10294117647058823
C121040770,C56911000,0.07380073800738007
C121040770,C15184713,0.14487632508833923
C121040770,C105795698,0.4509090909090909
C121040770,C184551789,0.1391941391941392
C121040770,C45792457,0.08856088560885608
C121040770,C23576306,0.1391941391941392
C121040770,C2775929963,0.08856088560885608
C121040770,C166689943,0.1391941391941392
C121040770,C207114421,0.08856088560885608
C121040770,C58312451,0.17343173431734318
C121040770,C103862110,0.08856088560885608
C121040770,C68481104,0.08856088560885608
C121040770,C32022120,0.14338235294117646
C121040770,C196597080,0.1070110701107011
C121040770,C520434653,0.20921985815602837
C121040770,C82706917,0.08856088560885608
C121040770,C149635348,0.17343173431734318
C121040770,C119599485,0.2
C121040770,C2781089630,0.2290909090909091
C121040770,C181500209,0.07380073800738007
C121040770,C77618280,0.1070110701107011
C121040770,C2987822364,0.10661764705882353
C121040770,C50820777,0.07749077490774908
C121040770,C2776175482,0.07749077490774908
C121040770,C45374587,0.1917808219178082
C121040770,C173608175,0.1213235294117647
C121040770,C168090291,0.1918819188191882
C121040770,C97744766,0.13653136531365315
C121040770,C75553542,0.0959409594095941
C121040770,C106301342,0.11808118081180811
C121040770,C52622258,0.11808118081180811
C121040770,C24495805,0.13284132841328414
C121040770,C184049767,0.15808823529411764
C121040770,C77553402,0.0959409594095941
C121040770,C111472728,0.13602941176470587
C121040770,C145148216,0.07692307692307693
C121040770,C184779094,0.11721611721611722
C121040770,C104434177,0.2915129151291513
C121040770,C114671716,0.05904059040590406
C121040770,C205049153,0.04428044280442804
C121040770,C138622882,0.04428044280442804
C121040770,C185592680,0.16129032258064516
C121040770,C147789679,0.04428044280442804
C121040770,C18480692,0.055350553505535055
C121040770,C207579572,0.055350553505535055
C121040770,C44280652,0.09523809523809523
C121040770,C99692599,0.07749077490774908
C121040770,C161166931,0.13768115942028986
C121040770,C163677043,0.07749077490774908
C121040770,C2777904410,0.07749077490774908
C121040770,C198377831,0.05166051660516605
C121040770,C2780009758,0.11827956989247312
C121040770,C55795843,0.08487084870848709
C121040770,C77088390,0.19014084507042253
C121040770,C155355069,0.055350553505535055
C121040770,C130787639,0.09025270758122744
C121040770,C201665358,0.055350553505535055
C121040770,C2781204021,0.055350553505535055
C121040770,C69523127,0.055350553505535055
C121040770,C37914503,0.055350553505535055
C121040770,C126255220,0.09025270758122744
C121040770,C45483111,0.07011070110701106
C121040770,C101973423,0.07011070110701106
C121040770,C64775481,0.07011070110701106
C121040770,C169345407,0.05166051660516605
C121040770,C138268822,0.10175438596491228
C121040770,C32891209,0.08856088560885608
C121040770,C78203541,0.0996309963099631
C121040770,C125112378,0.06642066420664207
C121040770,C128108043,0.08487084870848709
C121040770,C165330911,0.04797047970479705
C121040770,C147323434,0.07581227436823104
C121040770,C2776261394,0.06273062730627306
C121040770,C199539241,0.09747292418772563
C121040770,C17744445,0.09747292418772563
C121040770,C2776646148,0.11439114391143912
C121040770,C521332185,0.06642066420664207
C121040770,C204530211,0.06642066420664207
C121040770,C117251300,0.06642066420664207
C121040770,C89394759,0.06642066420664207
C121040770,C153385146,0.06642066420664207
C121040770,C153294291,0.06642066420664207
C121040770,C68339613,0.06273062730627306
C121040770,C48983235,0.04059040590405904
C121040770,C2781181686,0.16606498194945848
C121040770,C2778204307,0.05904059040590406
C121040770,C190269828,0.0959409594095941
C121040770,C169268690,0.05904059040590406
C121040770,C27753989,0.12408759124087591
C121040770,C2985428132,0.04797047970479705
C121040770,C101722063,0.04797047970479705
C121040770,C2994168587,0.04797047970479705
C121040770,C9390403,0.09090909090909091
C121040770,C31258907,0.17454545454545456
C121040770,C85604662,0.06642066420664207
C121040770,C21200559,0.1166077738515901
C121040770,C23125352,0.06642066420664207
C121040770,C158622935,0.12915129151291513
C121040770,C29406490,0.09225092250922509
C121040770,C72659945,0.09225092250922509
C121040770,C2776809875,0.06273062730627306
C121040770,C2776921476,0.14492753623188406
C121040770,C2780722187,0.0959409594095941
C121040770,C207999682,0.0959409594095941
C121040770,C114221277,0.0959409594095941
C121040770,C171250308,0.1407942238267148
C121040770,C192562407,0.1407942238267148
C121040770,C191897082,0.0959409594095941
C121040770,C159985019,0.12318840579710146
C121040770,C82217956,0.0959409594095941
C121040770,C37589322,0.03690036900369004
C121040770,C31872934,0.06273062730627306
C121040770,C182953411,0.14545454545454545
C121040770,C116696211,0.13380281690140844
C121040770,C131538251,0.06273062730627306
C121040770,C197657726,0.06273062730627306
C121040770,C132525143,0.0959409594095941
C121040770,C178790620,0.1033210332103321
C121040770,C131935069,0.06642066420664207
C121040770,C2776257435,0.06642066420664207
C121040770,C166733315,0.055350553505535055
C121040770,C11511207,0.04059040590405904
C121040770,C180137035,0.08118081180811808
C121040770,C149862233,0.08118081180811808
C121040770,C155675718,0.06642066420664207
C121040770,C101645829,0.05904059040590406
C121040770,C138777275,0.05904059040590406
C121040770,C93038891,0.05904059040590406
C121040770,C198082294,0.05904059040590406
C121040770,C194232370,0.05904059040590406
C121040770,C10138342,0.05904059040590406
C121040770,C162324750,0.05904059040590406
C121040770,C78854221,0.055350553505535055
C121040770,C135402231,0.055350553505535055
C121040770,C3079626,0.055350553505535055
C121040770,C506630978,0.06642066420664207
C121040770,C185544564,0.06642066420664207
C121040770,C204030448,0.06273062730627306
C121040770,C162967359,0.08088235294117647
C121040770,C74214498,0.08118081180811808
C121040770,C2779343474,0.11636363636363636
C121040770,C86803240,0.13357400722021662
C121040770,C151730666,0.13357400722021662
C121040770,C171811987,0.03690036900369004
C121040770,C2983394010,0.03690036900369004
C139356082,C121332964,0.273224043715847
C139356082,C91717678,0.32857142857142857
C139356082,C144901912,0.319672131147541
C139356082,C32270708,0.18691588785046728
C139356082,C62520636,0.273224043715847
C139356082,C71799126,0.18691588785046728
C139356082,C33332235,0.30973451327433627
C139356082,C84114770,0.273224043715847
C139356082,C41241483,0.5428571428571428
C139356082,C206003972,0.16666666666666666
C139356082,C5320026,0.3620689655172414
C139356082,C186468114,0.273224043715847
C139356082,C169699857,0.3308270676691729
C139356082,C22984246,0.2832369942196532
C139356082,C58053490,0.2675438596491228
C139356082,C190463098,0.2931937172774869
C139356082,C190474826,0.3157894736842105
C139356082,C121864883,0.6825396825396826
C139356082,C95013731,0.42424242424242425
C139356082,C195766429,0.18627450980392157
C139356082,C11577676,0.18627450980392157
C139356082,C89143813,0.2964824120603015
C139356082,C9652623,0.25
C139356082,C99498987,0.42748091603053434
C139356082,C180214583,0.45217391304347826
C139356082,C28719098,0.18627450980392157
C139356082,C41008148,0.304635761589404
C139356082,C33923547,0.37916666666666665
C139356082,C154945302,0.37790697674418605
C139356082,C2524010,0.2702702702702703
C139356082,C202444582,0.25
C139356082,C115961682,0.4222222222222222
C139356082,C2778361524,0.2966101694915254
C139356082,C181543814,0.1559633027522936
C139356082,C151201525,0.3963963963963964
C139356082,C134306372,0.48175182481751827
C139356082,C122527463,0.28205128205128205
