Concept1,Concept2,JaccardScore
C91717678,C121332964,0.1694915254237288
C91717678,C154255573,0.625
C91717678,C187678412,0.625
C91717678,C159317903,0.2465753424657534
C91717678,C62520636,0.1694915254237288
C91717678,C186468114,0.1694915254237288
C91717678,C187486625,0.3614457831325301
C91717678,C84114770,0.1694915254237288
C91717678,C58053490,0.2840909090909091
C91717678,C169699857,0.20454545454545456
C91717678,C121040770,0.2830188679245283
C91717678,C5320026,0.4423076923076923
C91717678,C41241483,0.23404255319148937
C91717678,C206040425,0.3050847457627119
C91717678,C48103436,0.40625
C91717678,C33923547,0.21014492753623187
C91717678,C118615104,0.2714285714285714
C91717678,C41008148,0.18831168831168832
C91717678,C11413529,0.1941747572815534
C91717678,C203087015,0.3888888888888889
C91717678,C136197465,0.59375
C91717678,C19271316,0.53125
C91717678,C118704821,0.53125
C91717678,C184720557,0.37681159420289856
C91717678,C114614502,0.37681159420289856
C91717678,C154945302,0.352112676056338
C91717678,C51003876,0.20408163265306123
C91717678,C80444323,0.29333333333333333
C91717678,C203103908,0.2608695652173913
C91717678,C104434177,0.2553191489361702
C91717678,C144901912,0.41025641025641024
C121332964,C154255573,0.11299435028248588
C121332964,C187678412,0.11299435028248588
C121332964,C159317903,0.3333333333333333
C121332964,C62520636,0.9887005649717514
C121332964,C186468114,0.9887005649717514
C121332964,C187486625,0.4576271186440678
C121332964,C84114770,0.9887005649717514
C121332964,C58053490,0.4576271186440678
C121332964,C169699857,0.7175141242937854
C121332964,C121040770,0.5875706214689266
C121332964,C5320026,0.24293785310734464
C121332964,C41241483,0.4745762711864407
C121332964,C206040425,0.2542372881355932
C121332964,C48103436,0.07344632768361582
C121332964,C33923547,0.7627118644067796
C121332964,C118615104,0.3220338983050847
C121332964,C41008148,0.8531073446327684
C121332964,C11413529,0.5141242937853108
C121332964,C192061203,0.1016949152542373
C121332964,C29248071,0.1016949152542373
C121332964,C131671149,0.1016949152542373
C121332964,C31402856,0.1016949152542373
C121332964,C137019171,0.2711864406779661
C121332964,C144271403,0.1016949152542373
C121332964,C15190523,0.1016949152542373
C121332964,C179061269,0.1016949152542373
C121332964,C80444323,0.3672316384180791
C121332964,C11255438,0.24293785310734464
C121332964,C190474826,0.2824858757062147
C121332964,C45374587,0.1694915254237288
C121332964,C15184713,0.2542372881355932
C121332964,C122527463,0.1807909604519774
C121332964,C51003876,0.4858757062146893
C121332964,C194975256,0.0903954802259887
C121332964,C55615164,0.0903954802259887
C121332964,C43682372,0.15254237288135594
C121332964,C27753989,0.13559322033898305
C121332964,C142465778,0.11299435028248588
C121332964,C58849907,0.23728813559322035
C121332964,C94375191,0.11299435028248588
C121332964,C102565666,0.13559322033898305
C121332964,C124148022,0.23728813559322035
C121332964,C177264268,0.22598870056497175
C121332964,C184720557,0.3559322033898305
C121332964,C114614502,0.3559322033898305
