Concept1,Concept2,JaccardScore
C121040770,C5320026,0.41379310344827586
C121040770,C187486625,0.6515151515151515
C121040770,C41241483,0.5070422535211268
C121040770,C206040425,0.4098360655737705
C121040770,C84114770,0.49557522123893805
C121040770,C48103436,0.22413793103448276
C121040770,C121332964,0.49557522123893805
C121040770,C62520636,0.49557522123893805
C121040770,C91717678,0.27586206896551724
C121040770,C33923547,0.3333333333333333
C121040770,C118615104,0.3088235294117647
C121040770,C41008148,0.4857142857142857
C121040770,C186468114,0.49557522123893805
C121040770,C11413529,0.29347826086956524
C121040770,C159317903,0.43478260869565216
C121040770,C62611344,0.25862068965517243
C121040770,C761482,0.25862068965517243
C121040770,C15706264,0.25862068965517243
C121040770,C169699857,0.4731182795698925
C121040770,C20593774,0.25862068965517243
C121040770,C184720557,0.23684210526315788
C121040770,C76155785,0.43478260869565216
C121040770,C114614502,0.23684210526315788
C121040770,C120665830,0.3188405797101449
C121040770,C94915269,0.3448275862068966
C121040770,C2779832538,0.3448275862068966
C121040770,C203103908,0.3448275862068966
C121040770,C22984246,0.3448275862068966
C121040770,C78336883,0.3448275862068966
C121040770,C15336307,0.3448275862068966
C121040770,C68717125,0.3188405797101449
C121040770,C2779843651,0.5689655172413793
C121040770,C168834538,0.3448275862068966
C121040770,C71924100,0.3448275862068966
C121040770,C204787440,0.3448275862068966
C121040770,C142724271,0.3448275862068966
C121040770,C24890656,0.3448275862068966
C121040770,C199360897,0.5205479452054794
C121040770,C168090291,0.5409836065573771
C121040770,C127162648,0.3333333333333333
C121040770,C184049767,0.3492063492063492
C121040770,C99498987,0.3275862068965517
C121040770,C121864883,0.36065573770491804
C121040770,C154945302,0.3275862068965517
C121040770,C115961682,0.3275862068965517
C121040770,C45483111,0.3275862068965517
C121040770,C43682372,0.328125
C121040770,C139356082,0.3275862068965517
C121040770,C101973423,0.3275862068965517
C121040770,C51003876,0.3258426966292135
C121040770,C64775481,0.3275862068965517
C121040770,C24495805,0.3275862068965517
C121040770,C11255438,0.2625
C121040770,C137019171,0.27848101265822783
C121040770,C190474826,0.2558139534883721
C121040770,C203087015,0.29577464788732394
C121040770,C15184713,0.25609756097560976
C5320026,C187486625,0.4528301886792453
C5320026,C41241483,0.47058823529411764
C5320026,C206040425,0.8
C5320026,C84114770,0.21238938053097345
C5320026,C48103436,0.5
C5320026,C121332964,0.21238938053097345
C5320026,C62520636,0.21238938053097345
C5320026,C91717678,0.5
C5320026,C33923547,0.2631578947368421
C5320026,C118615104,0.46153846153846156
C5320026,C41008148,0.24
C5320026,C186468114,0.21238938053097345
C5320026,C11413529,0.27941176470588236
C5320026,C168090291,0.5121951219512195
C5320026,C127162648,0.5789473684210527
C5320026,C169699857,0.2804878048780488
C5320026,C184049767,0.65625
C5320026,C99498987,0.7307692307692307
C5320026,C121864883,0.7
C5320026,C2779843651,0.475
C5320026,C76155785,0.4888888888888889
C5320026,C154945302,0.7307692307692307
C5320026,C115961682,0.7307692307692307
C5320026,C199360897,0.38596491228070173
C187486625,C41241483,0.7586206896551724
C187486625,C206040425,0.5283018867924528
C187486625,C84114770,0.45132743362831856
C187486625,C48103436,0.24528301886792453
C187486625,C121332964,0.45132743362831856
C187486625,C62520636,0.45132743362831856
C187486625,C91717678,0.3018867924528302
C187486625,C33923547,0.4470588235294118
C187486625,C118615104,0.3333333333333333
C187486625,C41008148,0.4380952380952381
C187486625,C186468114,0.45132743362831856
C187486625,C11413529,0.4430379746835443
C187486625,C159317903,0.2702702702702703
C187486625,C62611344,0.2830188679245283
C187486625,C761482,0.2830188679245283
C187486625,C15706264,0.2830188679245283
C187486625,C169699857,0.6097560975609756
C187486625,C20593774,0.2830188679245283
C187486625,C184720557,0.2898550724637681
C187486625,C76155785,0.6785714285714286
C187486625,C114614502,0.2898550724637681
C187486625,C51003876,0.4868421052631579
C187486625,C203087015,0.3384615384615385
C187486625,C168090291,0.6792452830188679
C187486625,C127162648,0.5535714285714286
C187486625,C184049767,0.5094339622641509
C187486625,C99498987,0.3584905660377358
C187486625,C121864883,0.39285714285714285
C187486625,C2779843651,0.30303030303030304
C187486625,C154945302,0.3584905660377358
C187486625,C115961682,0.3584905660377358
C187486625,C199360897,0.30864197530864196
C187486625,C45483111,0.3584905660377358
C187486625,C43682372,0.3559322033898305
C187486625,C139356082,0.3584905660377358
C187486625,C101973423,0.3584905660377358
C187486625,C64775481,0.3584905660377358
C187486625,C24495805,0.3584905660377358
C187486625,C11255438,0.2972972972972973
C187486625,C137019171,0.3150684931506849
C187486625,C190474826,0.2875
C187486625,C15184713,0.2894736842105263
C187486625,C151201525,0.2698412698412698
C187486625,C180214583,0.2698412698412698
C187486625,C134306372,0.29411764705882354
C187486625,C2780586882,0.32075471698113206
C187486625,C2987822364,0.32075471698113206
C187486625,C80444323,0.36764705882352944
C187486625,C138885662,0.32075471698113206
C187486625,C111472728,0.32075471698113206
C41241483,C206040425,0.5490196078431373
C41241483,C84114770,0.4336283185840708
C41241483,C48103436,0.2549019607843137
C41241483,C121332964,0.4336283185840708
C41241483,C62520636,0.4336283185840708
C41241483,C91717678,0.3137254901960784
C41241483,C33923547,0.4235294117647059
C41241483,C118615104,0.3898305084745763
C41241483,C41008148,0.41904761904761906
C41241483,C186468114,0.4336283185840708
C41241483,C11413529,0.45454545454545453
C41241483,C27753989,0.36363636363636365
C41241483,C51003876,0.6086956521739131
C41241483,C169699857,0.5662650602409639
C41241483,C32022120,0.27450980392156865
C41241483,C33332235,0.27450980392156865
C41241483,C121864883,0.49019607843137253
C41241483,C76155785,0.5862068965517241
C41241483,C127162648,0.6666666666666666
C41241483,C203087015,0.3709677419354839
C41241483,C69497775,0.1568627450980392
C41241483,C58053490,0.2413793103448276
C41241483,C168090291,0.7058823529411765
C41241483,C184049767,0.5294117647058824
C41241483,C99498987,0.37254901960784315
C41241483,C2779843651,0.2923076923076923
C41241483,C154945302,0.37254901960784315
C41241483,C115961682,0.37254901960784315
C41241483,C199360897,0.2839506172839506
C41241483,C45483111,0.37254901960784315
C41241483,C43682372,0.41818181818181815
C41241483,C139356082,0.37254901960784315
C41241483,C101973423,0.37254901960784315
C41241483,C64775481,0.37254901960784315
C41241483,C24495805,0.37254901960784315
C41241483,C11255438,0.34285714285714286
C41241483,C137019171,0.34285714285714286
C41241483,C190474826,0.32894736842105265
C41241483,C15184713,0.3333333333333333
C41241483,C151201525,0.25806451612903225
C41241483,C180214583,0.25806451612903225
C41241483,C134306372,0.2647058823529412
C41241483,C2780586882,0.3333333333333333
C41241483,C2987822364,0.3333333333333333
C41241483,C80444323,0.3582089552238806
C41241483,C138885662,0.3333333333333333
C41241483,C111472728,0.3333333333333333
C206040425,C84114770,0.24778761061946902
C206040425,C48103436,0.43333333333333335
C206040425,C121332964,0.24778761061946902
C206040425,C62520636,0.24778761061946902
C206040425,C91717678,0.4838709677419355
C206040425,C33923547,0.3157894736842105
C206040425,C118615104,0.4523809523809524
C206040425,C41008148,0.28
C206040425,C186468114,0.24778761061946902
C206040425,C11413529,0.3382352941176471
C206040425,C168090291,0.6097560975609756
C206040425,C127162648,0.6842105263157895
C206040425,C169699857,0.32926829268292684
C206040425,C184049767,0.6285714285714286
C206040425,C99498987,0.6333333333333333
C206040425,C121864883,0.6666666666666666
C206040425,C2779843651,0.4318181818181818
C206040425,C76155785,0.5777777777777777
C206040425,C154945302,0.6333333333333333
C206040425,C115961682,0.6333333333333333
C206040425,C199360897,0.36065573770491804
C206040425,C151201525,0.3902439024390244
C206040425,C51003876,0.30434782608695654
C206040425,C180214583,0.3902439024390244
C206040425,C134306372,0.32653061224489793
C84114770,C48103436,0.11504424778761062
C84114770,C121332964,0.9823008849557522
C84114770,C62520636,0.9823008849557522
C84114770,C91717678,0.1415929203539823
C84114770,C33923547,0.6194690265486725
C84114770,C118615104,0.2743362831858407
C84114770,C41008148,0.8672566371681416
C84114770,C186468114,0.9823008849557522
C84114770,C11413529,0.5398230088495575
C84114770,C192061203,0.1592920353982301
C84114770,C29248071,0.1592920353982301
C84114770,C131671149,0.1592920353982301
C84114770,C58053490,0.504424778761062
C84114770,C31402856,0.1592920353982301
C84114770,C137019171,0.3805309734513274
C84114770,C144271403,0.1592920353982301
C84114770,C15190523,0.1592920353982301
C84114770,C179061269,0.1592920353982301
C84114770,C80444323,0.35398230088495575
C84114770,C11255438,0.3805309734513274
C84114770,C190474826,0.4424778761061947
C84114770,C45374587,0.22123893805309736
C84114770,C15184713,0.39823008849557523
C84114770,C122527463,0.19469026548672566
C84114770,C51003876,0.5309734513274337
C84114770,C169699857,0.6991150442477876
C84114770,C194975256,0.1415929203539823
C84114770,C55615164,0.1415929203539823
C84114770,C43682372,0.23893805309734514
C84114770,C27753989,0.21238938053097345
C84114770,C142465778,0.17699115044247787
C84114770,C58849907,0.37168141592920356
C84114770,C94375191,0.17699115044247787
C84114770,C102565666,0.21238938053097345
C84114770,C124148022,0.37168141592920356
C84114770,C177264268,0.21238938053097345
C84114770,C184720557,0.3185840707964602
C84114770,C114614502,0.3185840707964602
C84114770,C199360897,0.4690265486725664
C84114770,C32022120,0.12389380530973451
C84114770,C33332235,0.12389380530973451
C84114770,C121864883,0.22123893805309736
C84114770,C76155785,0.36283185840707965
C84114770,C127162648,0.3008849557522124
C84114770,C159317903,0.36283185840707965
C84114770,C62611344,0.13274336283185842
C84114770,C761482,0.13274336283185842
C84114770,C15706264,0.13274336283185842
C84114770,C20593774,0.13274336283185842
C84114770,C120665830,0.2920353982300885
C84114770,C94915269,0.17699115044247787
C84114770,C2779832538,0.17699115044247787
C84114770,C203103908,0.17699115044247787
C84114770,C22984246,0.17699115044247787
C84114770,C78336883,0.17699115044247787
C84114770,C15336307,0.17699115044247787
C84114770,C68717125,0.2920353982300885
C84114770,C2779843651,0.2920353982300885
C84114770,C168834538,0.17699115044247787
C84114770,C71924100,0.17699115044247787
C84114770,C204787440,0.17699115044247787
C84114770,C142724271,0.17699115044247787
C84114770,C24890656,0.17699115044247787
C84114770,C182953411,0.18584070796460178
C84114770,C169460222,0.2831858407079646
C84114770,C190463098,0.25663716814159293
C84114770,C203087015,0.3008849557522124
C84114770,C69497775,0.07079646017699115
C84114770,C177148314,0.11504424778761062
C84114770,C134306372,0.30973451327433627
C84114770,C113775141,0.09734513274336283
C84114770,C168090291,0.3185840707964602
C84114770,C184049767,0.23893805309734514
C84114770,C99498987,0.168141592920354
C84114770,C154945302,0.168141592920354
C84114770,C115961682,0.168141592920354
C84114770,C59500034,0.12389380530973451
C84114770,C131017901,0.23008849557522124
C84114770,C45483111,0.168141592920354
C84114770,C139356082,0.168141592920354
C84114770,C101973423,0.168141592920354
C84114770,C64775481,0.168141592920354
C84114770,C24495805,0.168141592920354
C84114770,C166689943,0.1592920353982301
C84114770,C2778361524,0.1592920353982301
C84114770,C12296473,0.1592920353982301
C84114770,C180214583,0.23893805309734514
C84114770,C151201525,0.23893805309734514
C84114770,C44280652,0.1592920353982301
C84114770,C114852677,0.1592920353982301
C84114770,C184551789,0.1592920353982301
C84114770,C23576306,0.1592920353982301
C84114770,C181543814,0.1592920353982301
C84114770,C179371143,0.18584070796460178
C84114770,C67820243,0.18584070796460178
C84114770,C130787639,0.18584070796460178
C84114770,C126255220,0.18584070796460178
C84114770,C17744445,0.18584070796460178
C84114770,C199539241,0.18584070796460178
C84114770,C183968085,0.168141592920354
C84114770,C161166931,0.168141592920354
C84114770,C98045186,0.168141592920354
C84114770,C111919701,0.168141592920354
C84114770,C2780586882,0.1504424778761062
C84114770,C2987822364,0.1504424778761062
C84114770,C138885662,0.1504424778761062
C84114770,C111472728,0.1504424778761062
C48103436,C121332964,0.11504424778761062
C48103436,C62520636,0.11504424778761062
C48103436,C91717678,0.7222222222222222
C48103436,C33923547,0.18055555555555555
C48103436,C118615104,0.3939393939393939
C48103436,C41008148,0.13
C48103436,C186468114,0.11504424778761062
C48103436,C11413529,0.20634920634920634
C121332964,C62520636,0.9823008849557522
C121332964,C91717678,0.1415929203539823
C121332964,C33923547,0.6194690265486725
C121332964,C118615104,0.2743362831858407
C121332964,C41008148,0.8672566371681416
C121332964,C186468114,0.9823008849557522
