Concept1,Concept2,JaccardScore
C121040770,C139356082,0.3377926421404682
C121040770,C121332964,0.7369727047146402
C121040770,C91717678,0.26557377049180325
C121040770,C144901912,0.23
C121040770,C32270708,0.09698996655518395
C121040770,C62520636,0.7369727047146402
C121040770,C71799126,0.09698996655518395
C121040770,C33332235,0.1605351170568562
C121040770,C84114770,0.7369727047146402
C121040770,C41241483,0.34415584415584416
C121040770,C206003972,0.056856187290969896
C121040770,C5320026,0.5518394648829431
C121040770,C186468114,0.7369727047146402
C121040770,C169699857,0.5956873315363881
C121040770,C58053490,0.4691011235955056
C121040770,C41008148,0.6322751322751323
C121040770,C190463098,0.4804804804804805
C121040770,C137019171,0.18518518518518517
C121040770,C190474826,0.5232558139534884
C121040770,C51003876,0.3343558282208589
C121040770,C80444323,0.27639751552795033
C121040770,C95013731,0.3366013071895425
C121040770,C187486625,0.41333333333333333
C121040770,C89143813,0.46107784431137727
C121040770,C206040425,0.23411371237458195
C121040770,C48103436,0.13
C121040770,C33923547,0.5941176470588235
C121040770,C118615104,0.17419354838709677
C121040770,C11413529,0.32558139534883723
C121040770,C158456648,0.1551155115511551
C121040770,C19271316,0.1617161716171617
C121040770,C169460222,0.10749185667752444
C121040770,C203087015,0.42592592592592593
C121040770,C20593774,0.2408026755852843
C121040770,C124148022,0.14423076923076922
C121040770,C22984246,0.3821656050955414
C121040770,C121864883,0.38283828382838286
C121040770,C195766429,0.14521452145214522
C121040770,C11577676,0.06354515050167224
C121040770,C9652623,0.12709030100334448
C121040770,C99498987,0.24675324675324675
C121040770,C180214583,0.20723684210526316
C121040770,C28719098,0.06354515050167224
C121040770,C154945302,0.33636363636363636
C121040770,C2524010,0.14332247557003258
C121040770,C202444582,0.12709030100334448
C121040770,C115961682,0.2508038585209003
C121040770,C2779960059,0.1456953642384106
C121040770,C39927690,0.0903010033444816
C121040770,C2780310539,0.11036789297658862
C121040770,C2776459999,0.0903010033444816
C121040770,C195545963,0.11371237458193979
C121040770,C127162648,0.31125827814569534
C121040770,C157486923,0.0903010033444816
C121040770,C184720557,0.32903225806451614
C121040770,C76155785,0.35275080906148865
C121040770,C114614502,0.288961038961039
C121040770,C125411270,0.11371237458193979
C121040770,C41895202,0.15181518151815182
C121040770,C138885662,0.26644736842105265
C121040770,C134306372,0.3116883116883117
C121040770,C111919701,0.17763157894736842
C121040770,C2778361524,0.17880794701986755
C121040770,C181543814,0.07308970099667775
C121040770,C151201525,0.18543046357615894
C121040770,C122527463,0.19344262295081968
C121040770,C159317903,0.4984520123839009
