Concept1,Concept2,JaccardScore
C58053490,C51003876,0.8461538461538461
C58053490,C169699857,0.8461538461538461
C58053490,C203087015,0.8461538461538461
C58053490,C41008148,0.8461538461538461
C58053490,C186468114,0.8461538461538461
C58053490,C190463098,0.8461538461538461
C58053490,C84114770,0.8461538461538461
C58053490,C62520636,0.8461538461538461
C58053490,C121332964,0.8461538461538461
C58053490,C80444323,0.8461538461538461
C58053490,C113775141,0.8461538461538461
C58053490,C190474826,0.8461538461538461
C51003876,C169699857,0.8461538461538461
C51003876,C203087015,0.8461538461538461
C51003876,C41008148,0.8461538461538461
C51003876,C186468114,0.8461538461538461
C51003876,C190463098,0.8461538461538461
C51003876,C84114770,0.8461538461538461
C51003876,C62520636,0.8461538461538461
C51003876,C121332964,0.8461538461538461
C51003876,C80444323,0.8461538461538461
C51003876,C113775141,0.8461538461538461
C51003876,C190474826,0.8461538461538461
C169699857,C203087015,0.8461538461538461
C169699857,C41008148,0.8461538461538461
C169699857,C186468114,0.8461538461538461
C169699857,C190463098,0.8461538461538461
C169699857,C84114770,0.8461538461538461
C169699857,C62520636,0.8461538461538461
C169699857,C121332964,0.8461538461538461
C169699857,C80444323,0.8461538461538461
C169699857,C113775141,0.8461538461538461
C169699857,C190474826,0.8461538461538461
C203087015,C41008148,0.8461538461538461
C203087015,C186468114,0.8461538461538461
C203087015,C190463098,0.8461538461538461
C203087015,C84114770,0.8461538461538461
C203087015,C62520636,0.8461538461538461
C203087015,C121332964,0.8461538461538461
C203087015,C80444323,0.8461538461538461
C203087015,C113775141,0.8461538461538461
C203087015,C190474826,0.8461538461538461
C41008148,C186468114,0.8461538461538461
C41008148,C190463098,0.8461538461538461
C41008148,C84114770,0.8461538461538461
C41008148,C62520636,0.8461538461538461
C41008148,C121332964,0.8461538461538461
C41008148,C80444323,0.8461538461538461
C41008148,C113775141,0.8461538461538461
C41008148,C190474826,0.8461538461538461
C186468114,C190463098,0.8461538461538461
C186468114,C84114770,0.8461538461538461
C186468114,C62520636,0.8461538461538461
C186468114,C121332964,0.8461538461538461
C186468114,C80444323,0.8461538461538461
C186468114,C113775141,0.8461538461538461
C186468114,C190474826,0.8461538461538461
C190463098,C84114770,0.8461538461538461
C190463098,C62520636,0.8461538461538461
C190463098,C121332964,0.8461538461538461
C190463098,C80444323,0.8461538461538461
C190463098,C113775141,0.8461538461538461
C190463098,C190474826,0.8461538461538461
C84114770,C62520636,0.8461538461538461
C84114770,C121332964,0.8461538461538461
C84114770,C80444323,0.8461538461538461
C84114770,C113775141,0.8461538461538461
C84114770,C190474826,0.8461538461538461
C62520636,C121332964,0.8461538461538461
C62520636,C80444323,0.8461538461538461
C62520636,C113775141,0.8461538461538461
C62520636,C190474826,0.8461538461538461
C121332964,C80444323,0.8461538461538461
C121332964,C113775141,0.8461538461538461
C121332964,C190474826,0.8461538461538461
C80444323,C113775141,0.8461538461538461
C80444323,C190474826,0.8461538461538461
C113775141,C190474826,0.8461538461538461
