Concept1,Concept2,JaccardScore
C186468114,C190463098,0.3424242424242424
C186468114,C121040770,0.696969696969697
C186468114,C91717678,0.23636363636363636
C186468114,C95013731,0.18181818181818182
C186468114,C187486625,0.3575757575757576
C186468114,C89143813,0.396969696969697
C186468114,C5320026,0.3424242424242424
C186468114,C121332964,0.9939393939393939
C186468114,C41008148,0.8
C186468114,C169699857,0.7212121212121212
C186468114,C84114770,0.9939393939393939
C186468114,C58053490,0.503030303030303
C186468114,C62520636,0.9939393939393939
C186468114,C190474826,0.43636363636363634
C186468114,C154255573,0.14242424242424243
C186468114,C187678412,0.08787878787878788
C186468114,C159317903,0.44545454545454544
C186468114,C41241483,0.33636363636363636
C186468114,C206040425,0.21212121212121213
C186468114,C48103436,0.12121212121212122
C186468114,C33923547,0.6454545454545455
C186468114,C118615104,0.19696969696969696
C186468114,C11413529,0.45454545454545453
C186468114,C192061203,0.07878787878787878
C186468114,C29248071,0.05454545454545454
C186468114,C131671149,0.05454545454545454
C186468114,C31402856,0.05454545454545454
C186468114,C137019171,0.21818181818181817
C186468114,C144271403,0.05454545454545454
C186468114,C15190523,0.05454545454545454
C186468114,C179061269,0.05454545454545454
C186468114,C80444323,0.3212121212121212
C186468114,C11255438,0.15454545454545454
C186468114,C45374587,0.22121212121212122
C186468114,C15184713,0.1606060606060606
C186468114,C158456648,0.15151515151515152
C186468114,C19271316,0.1606060606060606
C186468114,C169460222,0.12424242424242424
C186468114,C51003876,0.38484848484848483
C186468114,C203087015,0.4
C186468114,C20593774,0.21515151515151515
C186468114,C124148022,0.16666666666666666
C186468114,C122527463,0.14545454545454545
C186468114,C194975256,0.048484848484848485
C186468114,C55615164,0.07575757575757576
C186468114,C43682372,0.12424242424242424
C186468114,C27753989,0.11212121212121212
C186468114,C142465778,0.08181818181818182
C186468114,C58849907,0.1393939393939394
C186468114,C94375191,0.06060606060606061
C186468114,C102565666,0.07272727272727272
C186468114,C177264268,0.12121212121212122
C186468114,C184720557,0.3151515151515151
C186468114,C114614502,0.28484848484848485
C186468114,C199360897,0.2818181818181818
C186468114,C22984246,0.3303030303030303
C186468114,C33332235,0.11818181818181818
C186468114,C139356082,0.28484848484848485
C186468114,C121864883,0.2909090909090909
C186468114,C2779960059,0.14242424242424243
C186468114,C39927690,0.08181818181818182
C186468114,C2780310539,0.1
C186468114,C2776459999,0.08181818181818182
C186468114,C195545963,0.08181818181818182
C186468114,C127162648,0.21818181818181817
C186468114,C157486923,0.08181818181818182
C186468114,C76155785,0.3242424242424242
C186468114,C125411270,0.08181818181818182
C186468114,C41895202,0.15151515151515152
C186468114,C138885662,0.21212121212121213
C186468114,C134306372,0.30606060606060603
C186468114,C154945302,0.3606060606060606
C186468114,C111919701,0.1787878787878788
C186468114,C180214583,0.16363636363636364
C186468114,C2778361524,0.12424242424242424
C186468114,C181543814,0.07272727272727272
C186468114,C151201525,0.1606060606060606
C186468114,C48044578,0.10909090909090909
C186468114,C20788544,0.1393939393939394
C186468114,C2780385302,0.06666666666666667
C186468114,C119599485,0.09393939393939393
C186468114,C71924100,0.11818181818181818
C186468114,C204787440,0.11818181818181818
C186468114,C142724271,0.11818181818181818
C186468114,C77088390,0.20303030303030303
C186468114,C127413603,0.23939393939393938
C186468114,C74939445,0.1696969696969697
C186468114,C145148216,0.03636363636363636
C186468114,C91275184,0.030303030303030304
C186468114,C520434653,0.16666666666666666
C186468114,C68717125,0.3181818181818182
C186468114,C18762648,0.030303030303030304
C186468114,C183968085,0.19696969696969696
C186468114,C184779094,0.10303030303030303
C186468114,C32022120,0.06363636363636363
C186468114,C62611344,0.045454545454545456
C186468114,C761482,0.07878787878787878
C186468114,C15706264,0.20606060606060606
C186468114,C120665830,0.36363636363636365
C186468114,C94915269,0.19393939393939394
C186468114,C2779832538,0.07272727272727272
C186468114,C203103908,0.13636363636363635
C186468114,C78336883,0.06060606060606061
C186468114,C15336307,0.06060606060606061
C186468114,C2779843651,0.1393939393939394
C186468114,C168834538,0.06060606060606061
C186468114,C24890656,0.06060606060606061
C186468114,C144901912,0.16363636363636364
C186468114,C95466800,0.16363636363636364
C186468114,C71191651,0.048484848484848485
C186468114,C2776921476,0.10909090909090909
C186468114,C2778870898,0.2
C186468114,C115260700,0.12121212121212122
C186468114,C42704618,0.1696969696969697
C186468114,C147120987,0.11515151515151516
C186468114,C45206210,0.08181818181818182
C186468114,C26873012,0.2
C186468114,C116696211,0.15454545454545454
C186468114,C138268822,0.1303030303030303
C186468114,C192562407,0.10909090909090909
C186468114,C171250308,0.10909090909090909
